Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict,DegSort,Metis,Grappolo-RCM,ND
3040,2,986,1,78,22094,12561,873,3,517,5404,
4665,1,924,5,488,22204,8362,1486,4,166,5400,
6133,19261,216,13,169,22205,1775,519,7654,448,5402,
4517,4,65,2,689,15794,12075,29,2,175,9234,
5061,1,60,1,885,15834,592,30,8479,78,9230,
5248,2,76,234,944,16089,2917,108,16942,53,9227,
10133,3284,154,4648,595,22225,612,4,18590,195,9267,
11327,3,497,1,28,16092,7360,285,1,529,9283,
13372,1,503,2,779,18239,1382,290,2,1565,9251,
13978,3,96,320,988,18240,5243,332,3,115,9241,
5089,1,835,37,849,18243,3519,750,4,107,5708,
6202,1,66,2,230,18515,5831,1,8327,444,5751,
10962,3282,1122,327,951,18522,2456,816,8428,38,12982,
12523,3283,765,9,524,19341,12306,815,671,340,6309,
1182,4,570,8,310,19357,6997,922,14675,28,14978,
5000,3,794,15,573,15141,4245,912,8885,93,14967,
9791,1,95,48,350,15152,8716,10,20196,299,14975,
19281,19959,1174,1,767,19423,7435,988,20197,50,14968,
302,19302,180,1,132,19424,4486,180,1,14,3,
1326,5,94,52,489,17476,179,257,2,53,9190,
3506,4,177,1,280,18817,1732,140,20150,406,9195,
501,1,322,30,138,20696,3956,1036,13525,17,4109,
627,2,941,46,178,22479,5800,1040,5368,22,11,
2811,2,934,74,1,19207,16024,1033,13199,558,5762,
6480,4,1720,1,261,19208,7613,936,1,350,6134,
3616,5,624,5,256,20172,12519,454,2,392,1421,
3652,1,627,163,271,20177,4020,453,3,384,1419,
4467,5,392,281,447,15148,1797,397,4,197,1371,
5324,5,296,4,657,16900,20132,400,1,45,1337,
332,10,348,1,143,16908,336,397,16270,22,11,
1627,5,8,118,653,16909,2223,1,1,93,1417,
5373,3,161,1,984,16336,691,62,1,36,1406,
11009,24,270,2,974,17203,6867,231,20190,29,1408,
3169,3275,215,4,127,17205,4805,193,20189,573,18638,
5710,2,408,46,26,22270,6704,640,17529,624,18641,
9640,3,807,57,406,15545,6420,399,9345,380,18615,
6812,2,474,2,489,16713,2062,1309,1,359,21296,
12072,3,1339,69,318,16765,3968,1162,5193,4451,21297,
17502,2,1361,1,270,16780,10717,1193,1,496,21300,
19163,28,5,1,1112,14453,7035,1,2,85,21287,
424,20471,688,3,178,14945,3904,612,3,10,4,
1464,20472,145,4,596,15070,12273,45,4,36,6893,
6395,3,156,7235,321,22447,16684,286,4083,438,6913,
4842,1,798,6,547,15971,13418,1102,4084,116,10897,
8457,2,1099,89,4,16004,1295,1153,3061,544,11015,
13603,2,1098,6982,612,16060,3396,1154,10964,169,10872,
14817,1,803,7338,217,16065,4347,1101,10412,389,10977,
2552,3,323,208,885,7381,3157,197,14018,58,13160,
8178,1,194,6,896,15574,4844,658,14019,54,13161,
8277,2,643,1,919,16556,14974,389,4081,32,13159,
14983,16444,598,7314,280,22397,15167,226,14861,443,13179,
1093,5,233,7313,4163,7369,17806,290,9849,25,19151,
10908,4,304,7,683,10108,7142,284,15378,58,20587,
14770,5,103,12,186,19102,747,2,13902,481,20619,
15107,5,243,4,277,20230,12594,374,4280,403,20613,
2944,3,486,1,61,16795,14536,341,1,519,6075,
2960,2,489,2,71,20652,16532,318,2,514,6073,
3776,4,273,25,416,21753,10500,290,3,346,6059,
2065,3,1071,377,538,21754,15223,1044,4,103,14137,
3431,2,1072,406,177,15894,6146,1043,16693,388,14146,
11117,1,446,414,687,15896,14584,1208,16694,17,14136,
11730,12,1050,12,2719,15898,11659,1090,15134,442,13600,
13222,4,928,8,894,16708,5208,1060,3011,281,11318,
15536,14,346,1,665,14984,3874,99,3376,311,11326,
20020,19953,355,1,186,17477,7156,109,1,560,11341,
22017,4,1044,9,1243,21914,11464,1107,20181,78,11310,
5854,1,600,7,97,21924,1348,1,20180,524,4995,
6209,1,1000,1,231,7439,2106,873,7860,411,4986,
6954,22405,279,9,491,15472,2148,944,8140,287,4968,
3139,5,1315,2,112,15570,1810,1304,21895,482,4363,
5570,3,362,17,706,21833,2058,913,3448,12,4348,
7161,1,954,322,426,7357,11762,814,20181,225,4352,
13572,1,367,4,594,14986,11846,912,20180,177,1854,
393,5,343,1,131,22426,13000,291,1,25,12,
2543,6,222,247,654,22427,6666,359,9744,142,4505,
4256,9,200,71,403,19089,6750,362,9743,235,4587,
7350,4,348,8,456,19097,18295,290,16459,189,4570,
97,20449,242,1,38,22413,914,103,1,5,1,
2340,4,108,541,905,22448,4012,203,2,95,12378,
11914,1,93,76,260,18404,16238,62,3,454,1206,
11916,1,399,6546,262,18405,1566,341,4,451,1208,
1862,19806,1769,1,506,19427,6317,1026,8750,88,3307,
1947,31,980,6544,528,22344,1047,398,14939,94,3306,
12861,27,502,1,444,21540,1433,399,14936,296,3308,
6519,3,946,3,400,22412,12575,1029,15592,353,385,
7492,1,1009,1,746,22429,901,934,1,150,394,
9659,1,706,1,491,22452,18254,869,2,298,390,
11823,2,716,2,274,21536,1130,870,3,457,381,
1043,3,621,93,285,21539,5750,3,4,22,12242,
8063,4,277,423,733,21540,18828,42,2466,636,12222,
9822,21,1845,134,370,22344,321,1017,13073,285,10662,
19157,15558,690,1581,779,19073,16847,1117,22288,77,12227,
3859,15562,231,141,386,21534,5313,468,16095,334,12996,
6994,15,222,1457,507,21537,4442,469,11775,281,12994,
7506,3704,659,1,692,22410,1109,536,1,168,12984,
13380,15548,668,280,779,16769,5306,535,2,229,12982,
1670,3694,1120,2,392,22181,8285,761,3,69,12154,
2169,5,281,1,496,22390,6523,1115,4,94,12149,
5194,15539,9,1,536,22391,9394,364,2,48,12047,
6539,7,1152,270,262,15293,9996,1162,4069,353,12161,
5902,3,796,273,112,15299,3605,36,4070,571,18667,
11404,2,814,1,52,20151,11748,1006,4848,596,18668,
12834,1,931,253,702,20156,2481,1110,7109,336,18635,
13471,3,690,18,999,13847,11105,22,10319,214,18629,
3613,2,1094,245,236,17097,12822,944,16010,434,12451,
4044,1,171,1,317,21778,5827,27,13056,322,12447,
7680,1,953,1,479,22409,1703,1036,1,118,12437,
8579,1,514,3,60,7362,13093,1,20166,580,12463,
3799,2,266,64,432,14852,3254,9,20165,335,1429,
4463,3,3,5,661,15065,14320,1,19007,200,4784,
6730,4,540,1,473,15122,6048,512,224,307,788,
7067,7,576,824,592,17463,1399,453,20998,239,1421,
862,1,262,4,387,17464,6994,314,4471,45,385,
1923,4,746,15,757,22219,992,826,4472,85,395,
9652,2,931,2,490,22456,11600,437,7869,299,389,
2148,2,864,76,564,7349,10831,977,4471,102,4424,
6118,1,857,1,146,16888,384,913,21715,444,4490,
7841,2,316,1,593,21956,396,9,1,84,1214,
8210,3,648,7,703,21957,14184,976,2,34,4719,
5565,5,988,5,746,18515,17721,1723,3,7,8741,
6496,32,723,2,224,18543,17879,1170,4,441,8765,
8527,31,80,67,13,19985,9063,1,20522,626,8773,
11634,17,1,1,99,19994,4932,1,20523,583,8768,
3693,2,1174,7,316,18051,13622,1097,234,440,16103,
4717,2,862,30,655,19992,6098,1368,2286,221,16099,
10366,15561,867,206,649,22255,5819,1365,2287,206,16101,
8284,20,1145,1,1088,22437,13150,1045,2288,21,4162,
8517,7,3,1,39,13684,15152,1,8096,561,4220,
11666,3,346,1,192,21112,16687,1,2287,469,4210,
15821,2,1189,4,701,21776,14575,971,7031,201,4185,
3714,1,1013,5,375,22195,10627,1114,44,449,17410,
4609,15556,1129,9,752,18448,4689,1012,1,234,17394,
10671,5,699,5,930,18482,14479,1113,2,129,17389,
19258,4,1093,3,1135,18494,9188,1018,3,81,17388,
7022,1,863,1,360,22362,16005,799,4,3204,5020,
15147,2,98,3,277,18534,7512,2,1232,380,5027,
16377,15558,865,1,624,18537,1697,800,21736,91,5015,
16380,1,453,78,625,19990,18088,714,9622,90,5014,
4100,1,489,7,532,22434,2145,981,21131,247,5260,
4986,1,14,21,853,16776,9071,1,3314,89,1433,
9517,19917,720,75,416,16886,11673,913,8269,299,5263,
11852,3,498,1,232,16888,6400,980,1,423,5265,
6974,2,520,1,266,21728,13985,621,2,367,19249,
17560,1,335,112,144,7341,8982,526,3,518,19272,
21647,2,496,110,496,10098,12823,613,4,201,19215,
21951,20261,519,2,594,13914,7585,612,1,136,19198,
409,2,209,3,140,22374,6938,257,702,28,13,
3303,4,10,1,167,15656,2407,85,1280,458,4654,
6662,3,186,1,313,21767,8803,140,1554,328,4619,
1539,2,2036,33,430,22237,9847,398,5361,71,4446,
4053,1,13,633,338,22398,14466,1,1594,294,4467,
16651,2,2034,1,704,16546,9503,373,8152,38,4414,
2,2,1070,1,1,16547,13344,1006,8151,1,1,
3053,4,919,35,107,21461,15902,500,20151,508,238,
5700,20256,509,1,26,22365,4013,1015,1,554,234,
9555,1,995,9,454,19054,13964,931,20150,298,262,
8559,3,750,1,33,19057,8500,610,8773,594,18180,
9765,3,1221,253,529,19074,2691,686,8774,308,18174,
11102,1,120,1,1061,21515,5653,7,1,13,18165,
14443,4,580,2,131,15224,6506,690,2,550,18176,
9552,4,1069,30,452,21142,6677,1005,3,300,260,
10250,3,1056,78,709,21554,1678,1071,4,161,283,
12237,1,1057,6,407,21829,289,1070,13662,387,267,
2025,2,716,4,785,13696,755,681,13663,89,4276,
3563,4,234,78,324,22038,5505,11,13664,1763,4287,
15347,35,300,3,529,22039,98,564,13662,287,4284,
17165,1,73,11,138,22436,15086,1,17368,511,4292,
1832,3,18,420,17673,18691,18767,6,17369,11128,4863,
4274,4,18,1,533,21140,2268,30,6534,244,6412,
11774,1,3,48,202,21823,8355,2,1,472,6425,
11775,1,23,499,203,21826,11371,35,10310,470,6424,
3796,2,872,1,289,15276,621,1200,1,427,17684,
6875,3,18,1499,386,15280,15398,2,20146,360,17682,
9116,20233,742,1,186,18681,3111,1111,20145,506,17686,
12066,2,1391,30,236,18692,1253,1187,298,516,17685,
4444,5,2096,3,440,15338,1516,1877,18534,196,6395,
11041,21,864,1,676,16537,11042,482,21038,2069,6391,
14420,19353,1419,1526,91,21996,11011,1878,4880,457,6405,
949,5,1224,4,276,22442,16158,1191,4881,14,10975,
7374,3,51,3,555,7340,8151,171,13247,216,10948,
10263,2090,663,1,565,14761,9794,1188,1,194,10950,
18679,2122,772,12,660,16860,14300,1357,2,205,10952,
1731,5,509,3,692,19977,12487,469,3,73,227,
3115,3,516,219,132,16581,6643,468,4,491,191,
12449,1,523,11170,483,16596,1467,467,11369,334,224,
15025,2,858,2,407,18444,2231,567,2706,330,211,
6059,19351,599,162,163,19317,19471,407,7751,529,16305,
8729,3,319,155,99,16583,5360,747,11129,560,16310,
22423,3,5,1,1139,18478,7085,30,17406,5,16262,
11012,2,467,209,1136,19316,2009,1148,2728,33,9942,
13088,1,2034,1,832,22207,1496,1119,1,303,9957,
13101,2092,464,3,843,16431,8268,1149,2,299,9955,
16003,5,987,8,899,16510,5674,9,3,175,9959,
10652,2,558,59,578,16513,2972,537,4,106,3572,
15360,4,32,2,330,20411,4914,6,7567,339,3597,
18060,2,501,6,348,10088,4003,599,7568,357,3599,
19123,1,143,10,728,10091,3170,244,7569,98,3571,
8302,2,6,1,1113,16871,7284,228,2315,15,17086,
10307,2,510,5,781,16872,15318,971,13915,1265,17090,
11400,3,1108,617,66,10091,3503,705,11640,580,17112,
5258,18453,368,1,634,16252,11020,36,1019,45,19075,
7206,3072,1243,1,418,21680,1932,1038,7872,190,19083,
9524,2920,743,3,276,22265,6936,967,7873,313,19088,
10286,4,742,20,472,19064,13322,969,1,143,19082,
15039,18438,248,1,256,20190,11801,759,2,3103,10934,
21007,3,163,2,444,20191,14800,5,3,1066,10933,
21615,2,1128,3167,633,22419,6004,829,4,189,10924,
21969,1,63,1,756,8961,16677,23,20838,104,10918,
12714,2,890,1,387,9490,1106,1061,3799,405,9820,
15893,3,1294,3152,501,9491,17441,1115,20839,233,9815,
16076,4,1069,1,544,17931,2999,1062,1,184,9813,
19255,19335,199,215,773,21147,4586,20,14763,76,9812,
1766,1,276,4,446,21927,5527,14,1,75,17163,
5644,2,466,1,3,21928,6392,733,2,565,17176,
9525,27,1272,53,281,22176,1136,1738,3,311,17170,
2561,2,363,15,688,15101,1899,599,16661,102,76,
5117,4,552,2,614,15102,13091,653,12705,64,79,
6504,1,905,1,241,21408,10347,336,13635,350,100,
4238,4,1043,8,1192,22394,4915,766,19616,262,4298,
5777,3,308,1,62,16589,5860,669,1,537,4999,
9561,4,31,1,407,16591,15248,1,2,314,4979,
9564,2,92,266,413,17645,2043,3,3,311,4977,
1680,4,511,103,446,18804,13486,1161,4,79,13626,
6254,2,755,10,184,13039,7918,8,4558,383,13629,
6895,3,1679,1,381,19020,739,1157,1130,252,13627,
9566,2,172,3,335,22405,10127,27,1129,3080,13628,
9645,3,7,45,455,22406,4589,1,4268,283,18860,
10743,2096,1514,301,935,14919,18380,1031,9238,73,18850,
11293,15,1116,7,20,14920,6748,1117,8430,557,18868,
12694,3043,39,1,558,15233,7130,3,1,309,18854,
3578,5,406,2,354,16261,10253,3,2,382,1661,
6513,3,872,497,390,15520,12436,1042,3,364,1660,
7157,4,707,2,611,15532,8757,1116,4,249,1657,
8471,3,713,679,16,18672,1224,1114,17945,575,1669,
1893,2,812,2,732,18676,6837,658,17946,103,2173,
2577,1,529,669,990,17495,2145,569,17947,144,2170,
2884,1,816,498,40,21807,4503,657,18415,530,2184,
9371,2,2,3,379,21809,10243,3,18415,340,2180,
2636,3071,123,663,970,22092,2884,136,20083,122,4695,
6424,20300,143,4,309,13791,653,78,1,1803,4721,
6600,5,126,3,352,14624,2238,107,20125,330,4715,
5953,2091,1037,1,82,22014,1288,433,2,477,7383,
6263,5,1115,1,187,22016,4462,432,11435,400,7380,
11722,2,1317,1330,123,20584,2966,1165,8136,466,7379,
13209,1,1118,2,511,21435,1571,1153,8691,223,7372,
353,2,404,1,149,21440,6520,359,20127,22,10,
1627,2890,435,9,649,22342,10648,181,1,91,1421,
3403,4,110,3,8478,19964,6672,148,2,429,858,
7304,2995,176,1130,8727,20398,17515,291,3,193,778,
3048,5,509,7,103,22226,2262,330,17226,249,4996,
3128,3,474,1,133,22227,6390,240,2900,458,4993,
4921,2,510,1120,789,14934,1010,407,7344,95,4957,
904,1,792,22138,235,15050,6013,967,3108,38,4502,
3327,4,988,21060,128,18183,11307,751,16466,435,4514,
5361,5,382,1,610,18184,3471,317,1,30,4481,
4888,3,638,6,600,16624,1614,1473,2,105,15333,
8598,22,1303,23,35,16709,10599,1074,3,605,15442,
9777,5,802,29,355,18621,17515,308,4,286,15391,
3825,2,398,8,265,22402,1962,435,765,380,3989,
6175,1,612,34,151,15404,1173,477,766,492,3995,
8143,2,988,2,687,15510,4418,792,1511,54,3973,
1381,1,120,28,562,15519,15680,565,7538,65,2794,
3141,2,813,4,162,22371,10664,1006,659,484,2771,
5509,5,1005,6,1081,14818,12741,472,7571,1411,2807,
4516,2989,320,401,487,20859,1925,808,14149,222,18217,
10791,20268,607,2,678,21970,8816,729,20119,1362,18203,
13602,4,688,33,677,22353,4175,818,20120,191,18190,
19474,2,743,6,844,19294,2361,816,1,13,18194,
8692,2,575,2,75,19295,18341,1186,2,561,15178,
14005,18403,631,1,27,20988,364,178,73,636,15185,
18925,3,1057,7,829,22223,2234,1106,19741,9049,15125,
20903,2,1001,1,445,14986,14862,180,1215,328,15148,
4193,1,23,2,570,15070,15968,13,1216,246,431,
4443,2,4,2,654,15079,1502,5,12006,198,434,
4984,2986,22,174,850,15085,10806,38,12210,69,3999,
6077,20264,26,242,189,7343,16627,10,17058,450,424,
6286,1,331,1,246,7361,15416,431,1,467,2530,
12655,2,93,6983,456,15083,3584,184,20118,367,2492,
13438,1,239,6831,725,16023,8859,464,20117,4471,2473,
17102,2,329,7,95,19884,1527,430,1033,557,2547,
4030,2,1060,1,301,19888,10372,1159,1034,296,3487,
7509,3,2119,6986,491,20998,13863,1165,6212,127,3476,
9676,4,1125,2,289,21847,5755,1161,21188,293,3489,
13680,2,1162,1,578,16700,5666,1158,1,142,3461,
1687,2,455,1,666,16721,4368,839,2,64,4187,
4220,3,595,15,564,22358,18724,838,3,264,4193,
5244,40,1330,28,979,22395,15717,925,4,49,4165,
6588,2,1333,2,418,16720,1298,926,1,344,4200,
3568,2982,545,133,231,20588,12676,1400,3111,358,5742,
4415,2,411,1,425,22089,2354,368,14519,184,5730,
4990,9,953,1,573,22351,10629,1113,1,76,5719,
5719,13,900,4,23,16719,21106,1141,2,2289,3395,
1408,18378,1359,171,285,20587,12040,1104,3,31,15798,
4747,4,1361,251,387,22342,18783,1103,4,7565,15787,
20288,2,37,4,130,22405,2149,3,3636,492,15819,
20661,1,1148,152,219,15768,490,1064,3637,7352,15806,
1690,1,240,7,679,15821,4421,2,3638,82,3125,
4380,2,64,167,622,15822,8644,1,22095,201,3130,
5640,4,547,1,1,16208,18869,613,6545,535,3159,
8968,3,31,334,215,18656,422,1,22094,406,3154,
4484,5,420,1,660,19139,2649,478,1,189,12080,
6845,2955,543,31,489,20104,1158,477,2,292,3331,
7716,7,699,7,839,22295,2097,527,3,84,3345,
12204,3,72,215,398,13746,17822,2,4,383,3330,
2711,2,929,12,698,13796,2208,866,9245,1516,1093,
6332,5,994,50,227,16642,1938,1586,9932,388,1104,
13510,3,640,32,585,22205,18558,1589,8192,181,1096,
2837,1,325,15,16,21449,11188,763,7146,562,3703,
9538,1,329,1,393,21623,19200,1023,10784,316,3696,
11023,7,37,157,911,21624,7263,4,15737,26,3684,
12023,12161,743,1,286,22262,5836,746,14273,1162,3699,
2500,12162,198,11,647,15221,13977,250,20103,138,4506,
6607,4,157,15,301,15246,11162,251,1,335,4621,
7372,3,239,2,469,15517,15502,337,20104,186,4565,
8453,2,245,1,5,20102,2956,333,2,556,4688,
963,1,137,26,345,18493,2815,296,20102,33,11365,
2816,4,254,1,3,19932,1206,357,835,522,3272,
8871,3,437,1,158,19945,4316,293,6750,430,7901,
13016,1,33,2,628,22162,9746,4,21245,254,7821,
978,2,1617,2,392,7338,17809,1072,10995,2129,14386,
15814,14,6,109,718,15467,5142,5,20102,209,14337,
19213,1,1315,1,1109,16787,8309,1067,1,64,14315,
20605,2,155,5,432,21896,2417,4,2,390,14392,
54,23,765,1,18,7299,6998,1177,20103,3,2,
462,19,710,5852,150,13789,3523,1178,12109,18,2257,
2941,1,7,2,1603,17874,1311,589,20102,531,9954,
4953,1,534,1,728,17883,12087,1,2106,101,10242,
9445,2,830,1,262,14731,14591,850,1,416,15406,
15747,65,210,1,487,15065,11483,7,2,249,15360,
15858,67,1320,29,513,20719,4867,930,3,227,15357,
22304,4,972,2265,856,20877,9099,933,4,24,15302,
817,2,11,8,359,13766,10019,2,4671,41,2304,
943,1,125,3,408,15829,15575,135,7287,46,2305,
4055,19887,117,319,511,17884,15639,230,4446,272,2307,
6641,15,55,20,421,22198,295,60,4669,334,2306,
1882,3,1360,70,492,14972,3666,397,7892,83,5728,
6407,3,578,17,233,22193,11365,1942,1,352,5747,
6458,1,913,1,249,22285,11909,1941,2,334,5743,
3835,4,2112,1,286,22360,5866,446,3,321,5707,
4669,16364,178,15,502,18422,1845,1185,4,151,5699,
5244,4,9,1,648,18434,7022,698,5136,51,5694,
1377,2,1132,2,627,18438,6043,2048,1,20,16477,
9284,1,1133,2,349,22366,13160,1172,20991,420,16485,
10315,2,1160,10,856,15127,6083,217,3381,149,16469,
6223,2,906,1,289,16513,13164,831,20091,424,378,
9584,3,833,10,450,20244,9627,1061,1,308,386,
9589,4,933,29,455,22055,19409,435,20119,305,388,
6256,239,1001,3,253,16334,8988,714,20649,454,5319,
6750,240,371,1,473,16429,2729,701,3082,351,5309,
7333,4,661,163,679,16464,6431,636,3083,209,5308,
14715,2,9,18,260,16474,4838,1,1058,463,5318,
6766,2,1410,1,465,16640,2904,1170,1059,311,3187,
8539,3,981,1,36,19934,12117,1215,1,542,3200,
8846,7,194,1,179,21694,6323,1174,2,430,3191,
12822,2,764,298,604,21695,5331,1202,3,298,3183,
3533,2837,563,6145,275,7345,3422,32,4,476,15942,
8922,20217,933,308,157,16000,4790,769,3040,520,15944,
9778,2836,531,6141,469,16001,15411,117,6700,333,15940,
229,20211,433,313,80,18461,5331,325,1863,13,4,
1416,4,35,7,396,16828,3603,176,7359,76,2538,
4113,2,10,1,370,20566,12714,177,1940,251,959,
6401,1,246,16,246,21677,6323,332,1862,390,962,
2637,2,408,2,1007,21680,3471,576,13022,105,2644,
6879,31,698,2,521,16508,11703,471,20087,254,2656,
10904,20207,626,2959,931,20956,12644,474,1,32,2647,
13382,4,633,1,827,22049,2420,501,2,177,2649,
4416,2,356,2908,553,22395,4418,166,3,285,11027,
7722,1,412,3,736,13002,9283,167,20085,168,11019,
8791,1,340,51,108,19277,8226,318,2,556,11043,
14117,4,248,1,8,19278,2765,321,3682,621,11046,
3668,4,671,2,240,22383,3592,1188,8333,414,14861,
14788,3,1147,144,177,7813,6985,1185,8038,469,14867,
15440,2,325,1,384,21216,695,4,1,284,14850,
17447,5,1211,4,157,22066,1507,1106,20084,508,14870,
5941,1,1670,1,143,22390,394,1118,20083,464,4218,
6550,2832,266,2,396,15896,7240,27,17118,353,4202,
10431,5,237,1,766,15910,12315,24,1572,103,4183,
11460,4,474,1,85,17887,2194,1172,10997,520,4215,
1173,2,258,2,418,17889,757,669,21084,39,4976,
3350,5,436,5,214,11887,1901,1,1,413,4989,
3369,2,792,1,220,15304,3996,663,1,408,4988,
5734,1,313,2,34,19749,1262,673,2,543,5001,
3102,3,521,4,105,20235,1311,9,3,487,1472,
4001,1,584,3,349,13866,12993,666,4,283,1485,
9459,4,192,40,297,13867,10782,6,7665,310,1482,
11528,3,895,280,92,15921,3406,768,7556,509,1474,
1747,3,1130,5919,449,20936,1669,1152,11573,92,2733,
3462,2,1133,1,176,18317,14255,609,2,367,12454,
5304,1,1145,1,602,18324,13166,1728,13403,39,12445,
9213,2,153,324,194,22212,12118,1039,8564,349,12452,
9922,20191,926,1,364,22213,2774,968,1,234,1921,
11498,2827,455,31,60,15700,8046,1156,2,497,1938,
11716,5,1002,2,110,20625,7467,1068,3,465,1933,
11860,2,367,456,147,20637,3729,972,4,443,1931,
1647,4,301,58,664,21907,2263,1417,9677,41,17034,
1956,2,565,600,839,16514,1210,1083,8147,48,17027,
3887,1,2065,1,430,20546,4154,790,3758,360,17051,
7193,19797,1469,1,647,20547,14246,1126,3759,224,17037,
80,19798,1331,6,28,21383,3548,1171,5723,3,5,
495,1,428,397,241,15042,5865,1,16641,21,13,
11543,3,13,2,126,21391,3364,1,19082,500,2902,
13833,19,1174,1,1012,21395,6634,1118,19740,122,2884,
2295,4,617,1,643,21402,10663,662,1,637,8853,
11706,3,556,273,117,19529,555,589,2,538,8883,
12122,2,624,3,222,21461,7193,661,3,2568,8873,
19525,1,52,140,812,22212,367,1,4,13,8851,
345,19797,36,1,131,22265,6995,76,13785,18,3,
2351,1,91,256,901,15044,6384,43,13786,96,9228,
4409,3,54,1,643,21836,1560,25,4875,180,9236,
4468,2,611,1,359,21837,12652,5,9611,173,10730,
4708,1,677,3,409,22294,16481,1116,4652,133,10726,
7104,4,109,18161,321,15047,6592,7,1,212,10733,
10053,11983,1792,3,340,17377,12741,1159,2,2619,10732,
3939,3,450,1,344,21835,8005,1105,3,262,10942,
11729,1,982,29,115,21837,12553,1102,4,1647,10983,
17076,5,1068,5,49,16818,15703,1103,5953,471,11003,
17078,3,1418,1,54,16819,19516,1035,10286,469,11002,
2195,2,1368,1,1013,22218,21616,1172,14439,56,15366,
14931,1,1208,1,364,22250,19780,1161,1,436,15382,
17461,1,800,2,284,14652,1275,1186,2,492,15390,
17464,4,1931,5562,288,15045,1205,1160,3,489,15387,
4471,4,996,5,682,17382,3667,934,4,198,17418,
6961,5,932,19,522,22142,2758,859,13732,284,17436,
12624,4,328,17,507,16730,12356,8,13733,349,17426,
13384,1,611,4457,851,16806,18226,5,13734,210,17401,
995,1,1362,1,269,21167,12853,1147,1,21,12241,
4252,2,1648,53,400,21329,6061,1145,20059,257,12237,
19065,16326,1697,40,747,16677,7437,1143,20058,82,12230,
19066,16328,686,2,748,19339,16586,1117,18503,81,12229,
1094,5,175,3,409,22323,7746,71,18502,28,17407,
2806,2,545,95,4,22324,4955,749,4517,602,17426,
9335,1,762,2,303,14047,3481,810,20671,416,17409,
471,1,445,28,126,14048,435,346,8519,24,5,
1014,4,1062,5,308,16801,233,847,10793,51,10954,
12041,16325,258,8,230,16805,11228,349,20059,406,10959,
6609,5,1260,1,398,16736,13277,1078,1,416,14194,
14650,3,738,22,213,16775,10734,974,20058,514,14206,
14874,1,363,1,319,16799,9629,1097,20965,1147,14199,
18476,2,1263,1,800,16804,1763,1077,2310,282,14179,
1242,71,347,73,514,7309,6941,286,5090,55,1210,
4113,70,116,80,544,13756,11953,39,9843,244,1211,
4653,11,61,1,482,15802,11329,306,1,2228,6168,
