Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict,DegSort,Metis,Grappolo-RCM,ND
24,50,13,32,29,24,704,145,112,,,
19,52,2,21,24,36,99,14,203,,,
44,53,37,324,547,47,655,49,508,,,
45,54,40,161,746,48,646,52,509,,,
46,149,42,558,401,78,60,200,7,,,
47,151,44,524,48,88,171,167,58,,,
9,182,47,285,304,103,61,135,151,,,
48,397,49,133,860,108,681,155,99,,,
49,532,51,266,861,119,499,196,1,,,
50,634,56,1,159,127,231,5,848,,,
51,725,58,307,997,131,483,187,20,,,
52,730,61,636,413,135,119,112,204,,,
53,7,64,713,415,146,711,191,10,,,
53,52,93,233,21,148,14,182,51,,,
54,977,40,22,23,162,118,196,82,,,
55,8,94,17,26,173,163,147,44,,,
56,7,95,1,27,179,16,30,660,,,
42,6,27,28,12,182,473,199,90,,,
57,4,96,16,30,188,246,69,276,,,
58,3,97,23,33,197,26,173,38,,,
59,2,98,15,34,233,262,72,277,,,
60,1,99,6,36,252,193,134,72,,,
61,1,100,5,38,279,398,139,57,,,
62,355,101,27,41,280,21,110,126,,,
63,710,102,3,43,301,424,109,127,,,
7,11,1,203,132,302,111,2,30,,,
64,10,103,10,46,314,183,127,85,,,
65,9,104,586,48,321,590,189,68,,,
66,8,31,320,119,323,88,165,11,,,
67,7,105,33,49,334,423,97,151,,,
18,6,10,180,118,347,65,7,106,,,
68,5,106,39,52,350,299,202,94,,,
1,4,59,13,2,356,11,71,260,,,
68,48,30,505,55,357,770,84,258,,,
69,49,162,534,1002,364,132,691,257,,,
8,89,71,5,10,399,934,69,304,,,
70,91,168,230,322,464,857,577,86,,,
71,145,75,279,1003,515,760,140,380,,,
72,266,121,704,437,519,680,7,90,,,
73,976,175,385,261,523,326,579,85,,,
74,12,184,633,438,530,671,582,84,,,
1,11,1,10,1,625,841,4,55,,,
22,10,18,1,27,672,910,82,173,,,
7,9,12,8,8,688,945,2,44,,,
28,5,7,1,252,780,700,2,29,,,
74,97,78,641,438,808,289,176,51,,,
75,136,79,509,56,1015,486,170,38,,,
10,268,11,6,357,3,669,10,127,,,
12,389,14,16,15,5,200,3,41,,,
76,708,80,31,260,8,245,164,24,,,
21,974,9,36,25,16,107,153,1,,,
77,1119,81,124,762,18,631,45,440,,,
2,12,1,2,2,28,130,8,348,,,
78,11,82,286,323,47,809,119,94,,,
79,48,83,664,442,53,62,159,11,,,
80,82,84,363,58,54,853,75,218,,,
81,192,85,317,1007,59,152,43,441,,,
16,653,6,17,20,65,498,6,92,,,
81,1,122,672,445,74,79,81,232,,,
82,3,123,335,1015,79,15,62,406,,,
15,4,5,7,19,91,343,10,147,,,
12,5,7,132,16,107,957,1,12,,,
83,7,124,211,202,126,564,158,45,,,
9,20,10,4,356,127,172,6,72,,,
84,22,125,88,64,135,761,80,233,,,
85,23,126,625,450,137,412,100,193,,,
86,24,127,324,1019,162,634,143,86,,,
87,27,128,355,68,163,589,167,18,,,
21,29,19,11,26,169,69,78,228,,,
6,35,11,2,7,170,104,2,11,,,
88,36,129,368,70,183,127,32,563,,,
89,430,130,2,673,190,261,54,454,,,
90,496,131,1,72,225,117,13,793,,,
91,763,132,326,1023,232,861,33,564,,,
92,773,133,313,1024,277,808,34,565,,,
93,774,134,1,678,278,181,18,702,,,
3,777,9,415,221,279,673,3,37,,,
69,4,135,282,1000,286,70,207,65,,,
8,6,64,285,227,361,873,141,83,,,
2,7,2,4,2,369,126,9,111,,,
93,8,85,553,78,385,430,109,209,,,
14,25,7,19,18,386,628,2,256,,,
94,53,86,755,678,401,301,34,300,,,
20,450,17,1,25,423,1040,90,175,,,
13,771,3,3,17,424,217,1,36,,,
94,772,114,120,79,425,432,54,386,,,
4,773,9,6,5,436,230,7,100,,,
95,776,115,709,453,462,125,132,16,,,
32,778,24,320,34,494,452,219,180,,,
15,12,6,393,232,502,656,14,175,,,
12,4,18,105,16,503,76,215,177,,,
96,2,116,581,454,616,193,222,185,,,
7,1,8,8,354,905,46,15,183,,,
97,1,117,313,908,985,163,196,142,,,
98,2,118,2,81,1044,201,136,17,,,
1,3,7,411,219,1051,547,12,148,,,
21,4,49,596,363,1081,307,182,110,,,
98,7,20,19,45,1086,418,44,492,,,
99,9,22,3,46,4,643,14,831,,,
24,19,3,424,30,6,532,9,121,,,
100,23,66,93,47,16,182,65,356,,,
101,34,214,1,48,19,48,5,948,,,
102,93,75,13,49,27,522,137,124,,,
6,346,1,419,135,31,501,3,35,,,
103,602,215,25,50,37,670,93,232,,,
14,649,1,18,13,41,109,2,27,,,
60,652,45,548,35,44,353,159,67,,,
104,760,216,100,51,57,334,37,535,,,
105,764,40,191,350,58,559,92,233,,,
106,767,59,151,246,63,345,198,17,,,
20,1000,56,185,144,65,240,170,38,,,
107,1003,217,97,52,71,226,119,166,,,
108,2,218,192,253,72,234,62,393,,,
109,4,49,95,53,76,202,61,394,,,
110,5,68,46,54,104,301,187,2,,,
111,7,71,32,55,105,148,80,271,,,
112,14,219,153,355,111,74,110,206,,,
113,16,181,2,56,114,283,22,741,,,
114,17,52,121,57,127,309,131,151,,,
115,18,220,171,358,130,269,69,311,,,
116,23,221,193,58,135,310,20,742,,,
117,29,188,272,266,137,695,114,187,,,
118,416,222,114,268,163,38,195,11,,,
119,422,211,181,270,164,339,52,493,,,
120,424,223,146,272,183,744,71,312,,,
120,425,85,104,100,202,284,157,12,,,
62,426,86,524,47,203,237,156,14,,,
34,427,26,509,33,253,24,193,103,,,
121,429,87,217,209,258,1,93,164,,,
122,430,88,523,101,282,70,115,99,,,
123,431,89,435,102,392,389,208,130,,,
124,432,90,731,103,463,548,210,133,,,
11,433,9,23,14,483,46,5,76,,,
125,3,91,658,690,488,179,114,100,,,
9,5,5,518,12,492,268,3,41,,,
8,344,3,116,11,493,660,6,83,,,
7,419,17,10,9,494,344,2,25,,,
126,420,92,113,105,495,646,197,105,,,
127,422,93,2,106,496,145,34,563,,,
16,423,6,30,19,497,651,154,15,,,
14,5,63,12,17,498,426,151,1,,,
127,418,762,1,34,499,123,201,611,,,
128,766,442,11,35,590,86,673,137,,,
129,767,673,47,36,597,183,400,312,,,
130,770,763,79,37,728,358,624,35,,,
72,2,39,3,23,745,273,24,54,,,
131,1,566,20,405,760,401,661,117,,,
132,1,764,48,10,1104,322,387,313,,,
133,4,241,10,9,6,491,599,4,,,
134,415,542,2,8,7,606,653,90,,,
135,416,441,5,7,8,140,627,34,,,
136,417,546,14,6,10,379,527,141,,,
137,419,765,4,5,14,618,536,102,,,
138,420,499,3,4,16,147,615,22,,,
139,421,503,827,2,23,465,153,700,,,
140,423,538,7,1,26,345,658,99,,,
141,1085,124,416,409,35,45,27,77,,,
141,412,173,716,345,49,105,22,696,,,
142,413,174,40,1,52,879,140,89,,,
143,414,175,112,3,78,984,48,488,,,
11,415,3,399,227,98,886,7,75,,,
144,416,176,83,515,101,640,93,187,,,
15,417,30,9,19,105,35,80,217,,,
9,419,6,9,12,110,447,8,136,,,
145,422,177,239,823,111,674,87,226,,,
3,427,1,2,349,166,276,8,83,,,
5,1033,2,24,7,167,745,5,85,,,
146,3,178,1,706,181,1008,28,697,,,
1,2,19,382,218,198,1079,199,61,,,
56,1,120,775,178,220,1102,188,38,,,
32,2,41,495,31,230,377,190,43,,,
93,3,126,307,903,252,393,189,42,,,
63,4,146,284,993,258,174,209,76,,,
140,5,179,119,701,272,364,114,161,,,
147,6,180,516,1044,311,93,30,624,,,
1,7,56,95,2,315,102,56,133,,,
147,8,225,93,4,357,17,383,408,,,
148,9,232,26,135,371,1018,456,288,,,
149,10,237,6,5,385,583,397,370,,,
150,340,241,2,6,391,893,312,507,,,
109,1,164,37,52,392,19,172,754,,,
19,2,15,59,24,398,1004,208,454,,,
10,3,16,17,9,399,193,192,14,,,
151,4,249,6,7,431,673,477,249,,,
152,5,252,4,8,433,347,353,409,,,
20,6,14,389,26,569,834,203,134,,,
153,7,27,1,10,614,3,138,459,,,
110,945,35,86,53,618,7,63,164,,,
154,2,41,9,11,619,753,77,201,,,
96,3,49,58,43,648,120,129,369,,,
155,4,62,61,12,691,1019,153,550,,,
156,5,258,186,13,693,805,232,616,,,
157,6,261,20,80,695,1036,142,759,,,
158,42,267,7,14,758,779,262,551,,,
159,722,271,3,15,958,614,115,846,,,
160,1,46,2,16,1122,394,162,617,,,
66,1,71,251,212,1127,423,25,54,,,
122,2,87,262,470,6,857,88,221,,,
98,3,58,22,45,7,824,57,137,,,
161,2,278,1,17,9,470,65,962,,,
162,1,13,12,18,13,552,55,138,,,
93,4,108,374,142,22,1050,70,178,,,
163,3,281,21,19,23,401,179,760,,,
164,2,288,171,21,25,473,266,552,,,
165,1,295,24,22,28,393,285,553,,,
2,8,18,384,131,44,803,191,22,,,
166,7,302,420,23,68,867,112,847,,,
167,5,303,9,25,82,199,415,371,,,
168,4,9,31,27,83,26,16,29,,,
61,3,71,3,773,99,803,66,148,,,
168,2,155,1,754,101,998,673,128,,,
169,1,276,5,755,121,749,463,239,,,
170,326,280,4,84,123,94,665,109,,,
171,934,91,389,758,126,665,38,90,,,
172,11,288,38,759,143,301,414,277,,,
109,10,21,9,51,157,109,7,31,,,
18,9,71,36,22,166,902,152,321,,,
173,8,294,433,627,178,403,532,117,,,
174,7,303,6,760,187,976,575,47,,,
175,6,310,1,761,195,978,397,327,,,
153,35,15,86,9,218,651,21,68,,,
19,329,70,294,24,229,732,147,1,,,
176,19,315,29,762,248,896,531,118,,,
78,13,63,39,792,270,239,2,3,,,
8,12,44,318,207,309,314,70,154,,,
176,11,180,231,32,310,280,80,311,,,
92,10,21,400,90,352,83,41,527,,,
8,9,2,401,122,353,610,1,8,,,
177,8,181,699,33,360,134,147,134,,,
107,7,182,421,79,373,784,19,776,,,
178,6,183,536,34,395,617,158,104,,,
179,5,184,258,185,397,366,44,530,,,
18,4,4,5,105,482,31,12,156,,,
180,3,185,534,35,516,350,203,4,,,
181,2,186,563,36,517,253,99,246,,,
182,1,187,670,38,581,294,176,52,,,
183,153,188,668,39,582,53,123,203,,,
14,405,57,604,9,583,261,167,73,,,
111,441,189,691,131,584,194,111,222,,,
184,722,190,584,41,619,613,159,91,,,
61,727,191,711,78,704,22,54,477,,,
89,728,124,589,100,754,239,207,2,,,
185,12,192,706,44,802,137,172,63,,,
186,5,193,704,46,868,715,113,224,,,
187,2,194,217,48,1115,157,115,225,,,
188,1,195,543,49,2,20,196,14,,,
189,1,196,698,51,13,41,183,42,,,
190,3,197,633,53,21,112,171,64,,,
191,4,198,579,55,26,313,122,204,,,
192,5,199,686,56,30,265,73,312,,,
193,28,200,120,57,61,177,31,576,,,
194,726,201,634,59,64,244,162,85,,,
17,741,3,325,107,69,201,17,476,,,
195,12,202,654,61,76,151,102,247,,,
196,4,203,702,63,78,196,170,69,,,
197,473,204,618,65,95,139,157,105,,,
198,746,205,619,67,107,674,150,118,,,
199,20,206,656,68,109,260,163,78,,,
200,16,207,680,69,113,361,142,146,,,
40,15,71,703,54,131,783,189,26,,,
201,14,208,559,70,144,279,92,274,,,
202,13,209,714,71,173,156,155,106,,,
203,12,210,648,72,205,75,179,47,,,
204,11,211,560,73,220,762,32,577,,,
113,10,212,600,135,221,162,49,528,,,
205,9,213,678,74,248,3,78,313,,,
206,8,214,663,75,250,152,105,248,,,
98,7,22,7,48,256,701,44,255,,,
7,6,17,166,289,275,33,46,515,,,
17,5,15,240,272,276,674,57,367,,,
206,4,340,417,32,280,146,427,55,,,
207,3,347,5,33,315,122,471,40,,,
208,2,353,2,35,347,623,287,260,,,
7,1,80,2,8,357,770,153,24,,,
21,2,27,5,21,367,722,187,107,,,
8,32,81,1,9,376,93,28,603,,,
208,581,86,1,987,404,175,19,702,,,
5,931,33,7,6,427,82,218,167,,,
20,149,19,13,19,431,334,6,84,,,
209,179,88,705,42,441,731,132,37,,,
3,508,29,75,4,629,591,213,162,,,
9,675,23,20,10,646,307,156,40,,,
1,681,20,106,2,750,316,8,108,,,
4,685,8,33,5,765,298,3,51,,,
210,944,90,517,869,824,441,94,146,,,
210,19,145,1,989,844,709,23,724,,,
211,18,146,113,42,884,454,101,189,,,
19,17,1,93,17,896,650,2,24,,,
212,7,133,22,43,985,694,81,255,,,
1,746,8,634,1,1062,928,9,124,,,
8,26,3,86,8,12,9,148,68,,,
51,22,29,1,240,13,637,161,42,,,
118,1,89,3,94,28,14,191,22,,,
213,29,147,87,45,31,796,15,811,,,
167,42,148,28,969,33,749,102,185,,,
101,743,52,501,259,67,17,189,23,,,
63,744,74,91,243,68,361,159,43,,,
214,745,110,4,46,83,16,207,55,,,
215,746,149,59,245,89,121,48,471,,,
216,747,150,72,873,100,793,103,190,,,
217,748,151,2,47,107,409,13,812,,,
218,749,132,476,246,122,1034,183,12,,,
219,750,152,635,1081,131,362,131,127,,,
220,4,153,2,49,157,425,149,75,,,
221,2,154,110,50,160,994,132,128,,,
22,1,15,184,20,179,379,209,57,,,
67,1,78,485,41,199,969,70,285,,,
213,2,118,638,45,204,944,216,179,,,
208,3,78,11,866,222,171,95,130,,,
61,5,81,3,38,249,326,174,95,,,
30,9,42,8,26,253,44,179,110,,,
221,10,119,25,877,262,443,191,131,,,
21,15,23,818,19,265,549,218,181,,,
222,20,120,55,52,309,775,38,524,,,
86,521,116,811,893,311,260,195,143,,,
223,732,121,448,54,346,259,182,114,,,
23,735,27,526,20,350,554,78,204,,,
224,28,122,294,189,359,60,69,300,,,
2,24,4,495,2,479,314,2,35,,,
224,2,401,52,59,490,345,428,342,,,
225,21,200,53,62,497,214,462,310,,,
19,3,2,720,359,504,495,31,61,,,
4,1,51,73,4,513,179,60,138,,,
25,1,16,260,131,519,831,10,17,,,
20,2,6,215,18,520,528,4,3,,,
33,3,39,394,974,543,677,15,30,,,
226,7,441,3,887,550,274,62,867,,,
227,27,406,242,762,551,42,502,220,,,
26,17,18,411,524,593,849,153,518,,,
228,921,445,5,64,600,637,63,868,,,
229,922,395,2,66,812,87,433,343,,,
230,18,237,805,548,1048,939,492,245,,,
202,1,333,85,537,1123,911,272,572,,,
231,5,455,1,68,5,219,323,479,,,
232,9,461,2,70,16,161,43,979,,,
2,741,4,68,2,17,509,5,5,,,
29,6,25,611,25,20,23,35,68,,,
233,5,129,10,72,23,617,88,221,,,
84,4,98,686,438,46,117,7,8,,,
234,3,472,333,552,56,930,538,167,,,
189,2,175,731,397,60,366,38,79,,,
193,1,179,716,405,70,796,50,112,,,
185,1,171,730,391,73,234,29,58,,,
34,8,42,723,390,101,75,90,214,,,
136,9,149,16,504,109,486,115,264,,,
235,308,480,17,73,121,227,495,246,,,
86,984,100,107,65,148,125,79,194,,,
70,34,109,13,46,157,711,126,299,,,
218,17,144,33,47,164,482,56,129,,,
236,7,486,57,897,199,626,450,311,,,
237,6,471,806,555,201,651,208,634,,,
238,4,330,695,451,212,803,536,168,,,
38,35,83,271,145,220,521,62,151,,,
239,32,359,598,74,243,329,404,389,,,
18,31,2,80,17,265,131,26,55,,,
82,28,96,15,63,276,508,161,563,,,
83,11,97,814,437,337,201,83,193,,,
240,10,497,1,75,338,128,41,980,,,
5,9,15,53,5,393,605,159,91,,,
16,8,11,46,14,437,36,9,135,,,
10,7,7,1,10,476,290,3,553,,,
239,6,563,279,899,479,666,193,708,,,
240,5,7,426,455,607,273,118,274,,,
217,4,141,11,46,625,596,78,187,,,
241,3,568,517,1085,626,149,263,578,,,
15,2,14,6,13,645,252,212,83,,,
242,1,209,2,76,663,214,330,485,,,
243,5,576,389,78,680,219,194,709,,,
204,443,55,712,36,681,649,86,204,,,
31,1,35,326,972,725,168,20,35,,,
159,450,3,444,232,726,390,30,50,,,
111,2,73,452,87,815,651,8,12,,,
112,1,74,748,88,876,286,6,9,,,
2,3,47,5,2,934,688,65,143,,,
20,10,6,9,17,12,24,141,387,,,
223,9,196,15,60,13,295,457,315,,,
22,7,10,526,18,20,286,23,39,,,
244,6,586,268,309,27,258,539,160,,,
245,4,214,239,901,35,376,571,91,,,
16,730,6,12,15,52,640,31,60,,,
120,54,590,246,684,67,655,589,49,,,
246,50,198,80,80,83,317,579,85,,,
247,24,118,391,81,92,410,81,205,,,
248,23,216,135,82,108,118,562,118,,,
249,18,594,3,83,129,335,139,784,,,
23,16,12,192,129,131,322,15,22,,,
21,15,8,119,719,180,194,76,168,,,
19,14,4,58,717,199,668,1,1,,,
250,13,600,297,561,220,319,230,640,,,
57,11,59,664,417,223,7,39,75,,,
173,9,155,563,371,246,37,2,3,,,
232,7,468,265,550,252,421,533,172,,,
251,4,264,650,474,309,57,584,78,,,
252,3,123,106,905,386,49,138,349,,,
253,2,604,112,791,495,362,484,252,,,
27,1,21,543,23,497,486,40,73,,,
254,1,503,268,565,498,121,292,531,,,
255,2,615,473,1091,499,189,420,350,,,
256,3,447,770,912,500,690,380,395,,,
74,4,111,34,52,585,442,198,864,,,
257,5,398,438,261,601,165,400,396,,,
180,6,164,188,384,602,230,90,224,,,
207,7,133,14,38,610,56,109,248,,,
258,8,624,485,917,722,243,104,874,,,
259,9,414,245,196,723,171,556,135,,,
260,10,629,250,567,724,387,155,785,,,
261,5,319,16,568,725,447,525,174,,,
84,120,19,1,32,754,527,42,519,,,
261,140,20,247,98,755,288,52,479,,,
85,194,21,21,33,807,752,12,858,,,
262,197,23,265,106,825,254,37,572,,,
158,205,25,14,18,964,167,176,43,,,
10,260,2,406,17,1071,641,11,148,,,
152,272,29,5,9,1096,359,137,152,,,
263,439,31,150,285,1120,818,152,112,,,
264,441,33,3,108,20,877,14,779,,,
239,443,35,4,241,46,50,88,267,,,
265,521,37,254,110,51,211,142,139,,,
91,954,39,173,337,99,668,90,260,,,
266,957,41,159,286,120,156,70,344,,,
143,958,43,18,1,121,196,54,473,,,
46,9,44,530,22,129,462,157,94,,,
267,7,46,295,113,139,692,87,268,,,
95,6,48,77,40,141,93,59,421,,,
268,5,50,17,12,161,109,6,868,,,
100,1,51,103,44,176,200,129,178,,,
34,58,53,232,74,194,492,188,23,,,
6,680,55,203,131,224,349,168,65,,,
144,3,57,26,2,246,560,115,215,,,
9,492,1,76,15,250,811,16,468,,,
92,717,58,169,233,271,454,196,10,,,
269,718,59,156,116,272,247,96,269,,,
270,14,60,1,11,276,441,2,979,,,
150,12,62,15,7,278,201,30,631,,,
271,1,64,174,287,309,401,26,703,,,
86,1,65,75,34,310,73,63,383,,,
96,2,67,28,41,311,192,185,29,,,
97,3,70,14,42,312,39,78,298,,,
272,4,71,2,10,351,161,38,573,,,
273,6,73,21,8,352,137,72,345,,,
88,444,74,5,36,355,631,135,151,,,
1,716,1,3,1,385,863,125,627,,,
202,1041,8,707,34,386,39,21,61,,,
14,34,53,7,13,390,48,34,83,,,
262,1,44,275,497,392,93,11,24,,,
240,2,162,3,74,393,902,395,342,,,
273,3,370,40,10,425,1056,356,389,,,
274,897,374,46,690,458,611,664,112,,,
275,4,377,229,280,475,767,478,210,,,
276,1,382,499,1030,493,787,345,438,,,
37,2,35,192,148,807,511,24,69,,,
277,1,385,667,597,949,474,182,644,,,
101,55,145,636,257,1116,1112,123,633,,,
35,4,33,214,142,1117,553,119,629,,,
278,3,398,56,693,1118,111,648,64,,,
213,1,92,531,1075,22,724,14,43,,,
68,391,119,414,46,27,821,117,507,,,
211,446,149,549,1073,38,353,17,59,,,
277,696,316,2,501,40,1050,174,661,,,
208,484,147,158,865,48,784,45,122,,,
43,489,26,87,232,78,628,13,26,,,
159,1005,145,58,961,90,740,46,117,,,
205,1,144,1,37,109,787,133,743,,,
203,266,143,27,34,110,445,47,121,,,
11,267,4,7,9,111,641,150,44,,,
278,268,308,610,337,117,20,554,100,,,
59,736,75,399,33,120,960,78,217,,,
248,789,133,93,901,144,340,76,222,,,
279,793,325,49,3,160,654,541,150,,,
280,794,331,615,338,178,914,420,305,,,
6,2,25,2,225,187,210,84,144,,,
205,1,98,125,36,189,1042,130,295,,,
154,2,2,422,226,244,1018,103,249,,,
280,6,53,185,815,253,81,67,152,,,
281,277,558,465,1033,258,109,244,490,,,
252,284,399,416,255,270,793,533,97,,,
281,289,400,2,2,282,75,385,215,,,
282,291,404,889,1,312,332,460,61,,,
283,293,409,671,1,328,231,602,109,,,
284,475,336,4,2,344,809,690,278,,,
285,477,359,20,3,400,219,684,265,,,
118,479,416,1090,333,478,273,703,294,,,
286,480,403,7,5,482,24,504,7,,,
287,482,238,1015,225,494,251,739,373,,,
287,1002,433,5,1,573,400,423,325,,,
288,1003,768,1,2,574,306,61,915,,,
289,3,769,26,3,796,288,124,804,,,
290,2,770,4,5,892,81,280,510,,,
291,1,331,3,6,894,162,579,77,,,
292,1,606,29,9,973,411,602,34,,,
293,3,379,13,10,1035,441,427,326,,,
294,5,518,49,11,1113,243,390,362,,,
19,267,8,56,31,1114,129,31,64,,,
295,268,427,55,16,21,289,428,327,,,
296,269,771,2,18,36,232,284,511,,,
148,271,249,391,119,42,69,290,501,,,
4,272,53,609,114,44,292,179,83,,,
166,273,128,70,26,52,89,36,69,,,
297,274,196,16,20,60,431,612,20,,,
298,275,388,54,21,66,322,351,416,,,
188,276,152,110,62,81,417,12,33,,,
170,2,133,20,32,86,352,8,18,,,
181,275,145,50,52,93,110,65,174,,,
164,662,126,68,25,97,356,9,31,,,
171,1017,135,102,35,113,124,5,10,,,
298,1018,423,411,2,119,488,620,6,,,
14,5,41,216,498,158,175,34,74,,,
299,4,79,836,496,159,143,65,205,,,
228,3,275,115,67,190,405,588,60,,,
220,2,182,5,30,195,541,544,137,,,
73,1,42,4,81,211,197,31,85,,,
300,2,192,412,7,212,381,614,7,,,
171,264,112,9,134,221,439,35,110,,,
126,271,94,794,14,222,88,63,156,,,
301,278,188,692,206,240,44,665,99,,,
302,393,152,496,8,264,578,668,115,,,
303,474,324,14,102,272,362,552,115,,,
23,477,16,416,456,308,279,37,78,,,
304,478,170,6,9,322,401,595,49,,,
305,480,433,86,130,386,84,509,206,,,
214,658,346,758,459,390,53,480,234,,,
306,1001,439,398,11,392,61,506,207,,,
307,267,377,694,492,400,445,504,208,,,
308,471,201,256,321,475,476,625,20,,,
309,472,227,977,323,480,127,578,75,,,
210,665,47,182,358,481,24,29,61,,,
309,666,90,24,721,648,937,207,739,,,
1,21,1,330,2,686,170,5,320,,,
87,6,66,48,26,691,1003,201,439,,,
136,2,77,2,12,697,15,55,96,,,
274,261,78,187,590,1111,129,151,8,,,
74,263,17,405,15,8,114,53,371,,,
308,272,80,115,3,17,525,16,722,,,
309,279,82,692,171,22,236,42,487,,,
148,739,23,420,1,27,808,187,105,,,
21,7,64,631,157,28,16,122,64,,,
36,1,42,124,5,41,179,168,54,,,
306,260,130,318,829,50,680,127,123,,,
307,262,131,2,612,60,128,16,795,,,
13,263,40,108,822,62,618,160,31,,,
232,956,132,397,68,77,158,131,122,,,
199,1,133,383,229,95,384,185,36,,,
193,259,134,71,26,96,44,83,231,,,
195,262,111,97,29,114,666,209,79,,,
308,282,135,73,13,116,452,77,271,,,
309,728,136,133,721,117,562,100,195,,,
237,955,137,100,892,118,301,74,266,,,
310,4,138,833,14,125,383,53,450,,,
203,394,112,566,861,151,165,184,31,,,
216,459,139,72,57,197,360,119,143,,,
311,467,140,815,15,261,361,59,406,,,
312,1007,141,1,619,274,18,49,451,,,
313,34,142,402,154,303,307,138,92,,,
314,5,143,144,838,304,559,115,170,,,
292,4,144,88,7,340,284,90,235,,,
315,2,145,101,841,344,476,91,239,,,
315,1,392,250,285,419,943,640,50,,,
7,1,18,180,114,453,962,16,38,,,
188,274,61,700,21,472,9,55,144,,,
13,450,34,273,821,496,824,20,44,,,
66,466,100,606,421,498,14,33,63,,,
211,475,397,82,49,500,218,459,288,,,
274,956,391,813,592,502,10,573,88,,,
3,283,10,46,702,506,28,32,59,,,
206,769,403,28,42,566,476,454,287,,,
201,13,147,1,31,569,44,47,127,,,
207,3,202,27,45,636,345,488,255,,,
4,2,12,3,2,823,664,110,327,,,
316,1,366,235,522,1023,999,641,49,,,
317,1,354,141,724,6,425,631,27,,,
318,2,409,57,725,9,1040,360,430,,,
275,15,414,837,593,14,580,567,101,,,
293,68,245,38,707,18,573,639,46,,,
319,87,424,242,846,22,119,560,116,,,
68,264,102,27,48,23,6,53,139,,,
2,286,8,295,1,26,659,30,58,,,
6,624,16,514,3,34,354,8,21,,,
226,627,215,10,61,41,854,361,425,,,
11,960,27,531,8,51,154,9,13,,,
319,3,524,165,625,63,407,241,577,,,
14,1,37,326,615,73,182,16,31,,,
15,2,40,3,31,74,420,59,153,,,
