Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict,DegSort,Metis,Grappolo-RCM,ND
3816,3,258,2,5,37,1134,157,172,5,2,
3907,4,262,1,4,38,299,159,1274,4,1,
3525,6,339,2548,4,62,707,424,1108,4,1,
3528,5,342,6,5,95,2041,217,2227,5,2,
3529,4,555,6,45,153,243,178,2228,117,3089,
3530,3,303,1,35,3188,274,528,3808,127,809,
3480,4541,562,2,188,3189,3077,279,3809,11,819,
3531,3,564,3,50,3193,320,179,3810,112,2648,
3938,4,203,2,60,3667,342,342,658,105,819,
1,5,254,24,92,3668,1051,83,406,75,1409,
1,6,223,1,93,4378,636,372,1465,73,2052,
2,7,269,2,94,4379,3109,98,1466,72,2064,
3637,8,272,3,95,4760,2856,100,407,71,1375,
3626,9,279,7,87,4306,35,262,658,81,1937,
3637,1,50,1,96,4307,3927,193,1061,70,2053,
3568,2,32,2,89,4308,152,14,2013,80,1412,
3569,4,440,3,73,4355,2625,227,2014,93,2466,
3751,7,443,2,181,4410,532,476,1,18,1202,
1,10,233,1,1,4836,1463,211,2709,1,1,
1,11,655,3,1,4912,4859,380,1720,1,200,
2,3784,603,20,2,4916,2847,245,661,2,372,
4908,5,393,1,143,4919,603,174,1650,31,457,
1,2,681,43,157,4920,912,369,2017,45,450,
1,1,440,107,146,4922,2478,659,958,42,605,
2,1,357,34,157,4923,981,124,2018,31,604,
3,2,220,4,117,4924,686,654,2019,55,607,
4,4537,210,77,118,4925,1119,655,549,54,621,
5,4247,363,56,7,1178,1375,125,2020,150,615,
6,4532,611,1,177,1294,570,126,2710,22,613,
7,3,616,1,178,1295,3686,127,2271,21,2871,
176,4,1,7,1,1296,2037,1,2656,1,1,
153,4531,1,1,1,1297,344,1,249,1,1,
57,4,2,1,2,4902,88,2,2708,2,2,
233,3757,1,2,159,4903,736,1,1,10,4,
232,4,304,131,1,4904,2855,65,932,1,1,
165,5,309,1,2,4905,1227,134,2708,1,31,
1,6,316,1,4,4906,999,135,1994,2,1,
2,3773,209,136,5,4907,1162,358,1995,3,324,
2,1,321,5,7,4908,2331,136,1996,4,2,
3,9,325,2,9,4909,3319,64,1997,5,3,
4,4526,331,6,10,4910,4424,231,1998,6,5,
5,29,336,1,12,3739,1046,138,1217,7,32,
5,28,33,2,148,3805,4491,94,2708,63,13,
31,1,130,1,156,3806,2212,296,2709,72,14,
32,30,451,4,138,3807,207,579,1065,58,71,
33,29,148,1,71,3808,222,286,1,26,506,
34,2,215,4,151,3809,173,341,3643,67,2,
33,1,222,25,156,3810,1041,217,2000,72,4,
34,1,228,1,157,3814,930,218,2001,73,5,
48,2,254,6,177,4893,2246,252,130,79,14,
1,6,246,2,175,4894,1028,297,2002,84,186,
1,3,115,1,150,4895,1899,200,3644,68,10,
2,34,11,3,143,4896,1191,5,934,62,16,
1,33,89,29,1,4897,1485,175,2003,1,1,
2,6,194,1,2,3436,1143,152,3,2,2,
3,5,92,2,3,3437,1452,31,1875,2,2,
4,4,9,17,4,3453,2498,1,805,3,322,
5,3,97,1,5,3455,122,32,1643,4,3,
5,2,168,9,7,4645,2914,139,2,111,63,
5,1,248,1,8,4646,394,213,3,4,3,
6,1,111,1,36,4651,978,22,1070,3,1,
6,35,114,3,38,4653,3321,21,21,4,2,
2,34,144,1,40,4819,937,143,2766,5,3,
6,33,185,4,42,4888,1225,160,1738,6,165,
3,32,103,1,41,4889,1645,162,1,26,1,
7,31,214,1,42,4890,671,128,3377,27,29,
8,30,181,6,55,4891,1857,334,1,18,1,
9,28,250,2,53,38,982,211,3378,16,385,
9,27,234,7,1,40,1460,194,668,1,1,
9,19,241,18,1,109,572,195,1070,1,1,
74,15,575,1,2,4029,2083,269,3378,2,2,
131,11,385,2,1,4030,881,192,3379,1,139,
65,10,495,3,2,4034,2972,270,669,2,140,
66,1,580,213,3,4618,492,200,1739,3,276,
67,4,197,2,4,4619,1576,392,3,4,124,
68,31,584,4,5,4620,4776,201,4,5,141,
69,16,382,3,5,4621,2211,258,4,5,3,
70,6,479,2,5,4635,3509,514,1085,5,3,
235,5,316,1,6,4637,3359,83,2717,6,4,
110,2,14,1,6,4638,850,62,16,6,1,
115,1,200,1,2,955,880,326,2717,2,18,
250,1,207,1,202,980,3334,408,1085,241,40,
4,11,213,1,3,981,4066,148,2717,3,19,
55,10,306,8,386,3374,528,483,14,240,16,
2,1,215,11,6,3375,3308,149,415,6,1,
1,1,59,1,7,3384,2431,3,2707,7,21,
2,1,123,2,7,3934,1143,84,2708,7,5,
1,1,271,5,7,3935,522,349,812,7,16,
2,4445,552,30,59,3946,74,337,1879,31,4,
3,2,593,64,108,3948,231,419,813,60,8,
4,1,416,1,142,4883,1753,273,1880,6,123,
5,2,423,61,6,4884,1712,186,87,7,538,
6,3,432,36,7,4885,1522,32,1881,8,2,
1,4,436,1,8,25,2590,187,1065,9,141,
3,5,441,2,9,78,844,188,1069,10,140,
51,3504,448,1,141,3269,1605,189,2708,11,157,
4,1,451,1,194,3270,3002,269,1065,233,18,
109,4,454,32,5,3273,952,27,901,5,1,
200,44,311,1163,59,3274,1271,287,71,41,9,
4,61,388,5,43,3275,637,327,1969,16,3,
5,4502,1,170,44,3699,2176,1,227,32,4,
5,296,318,1,233,4426,240,494,1970,331,154,
98,3394,487,41,162,4785,2051,285,88,94,7,
186,4,277,2,90,4787,1686,337,1065,49,266,
187,1,283,1,95,4789,877,322,673,52,144,
125,4502,13,10,169,4881,1037,201,2,101,3,
1,4,12,1,2,3425,3046,20,1069,2,19,
2,6,381,1279,49,3426,712,451,976,26,419,
2,7,229,8,3,4660,129,257,2043,2,1,
4,8,369,1,47,4661,1140,431,3680,24,400,
2,1,405,10,5,4662,1912,355,2044,3,2,
2,3,408,4,6,4663,1194,348,2045,4,3,
110,2,258,1291,2,4664,2337,198,2046,1,20,
83,1,295,5,1,4873,490,404,1749,1,1,
1,1,292,1223,2,4876,2701,411,390,2,2,
2,2,265,21,3,4877,1935,199,818,3,124,
3,42,385,3,5,4878,3245,421,1889,4,383,
174,2,273,1190,7,4879,2767,107,974,5,3,
206,3,403,11,8,4,2799,478,227,6,133,
46,4,3,8,1,62,2126,7,140,1,1,
1,6,301,4,41,4495,635,128,416,20,3,
2,5,207,1,87,4496,1134,67,34,46,1,
103,4,295,1,45,4497,1925,330,1104,20,16,
83,3,562,2,55,4498,1710,369,1967,95,1,
1,2,214,1,132,4499,462,247,36,74,2,
1,1,439,2,72,4500,1604,374,1056,37,1,
2,2,212,4,6,4596,170,230,1556,2,1,
1,4493,150,1,7,4602,432,55,98,3,2,
95,1,47,150,6,4858,1402,183,917,3,1,
96,1,109,1,70,4874,1392,106,3620,40,1,
97,16,253,13,21,63,1675,187,2004,109,139,
98,11,43,3,117,103,673,65,87,67,1,
113,4,103,4,118,367,70,44,1976,68,2,
114,1,159,1,4,3446,1079,156,1075,4,215,
115,1,375,6,91,4026,902,291,477,51,1,
1,2,39,4,1,4067,361,86,905,1,124,
1,3,170,2,2,4488,1307,314,1977,2,1,
2,3928,415,15,2,4491,197,380,906,2,1,
3,3930,382,1,2,4636,1141,332,3608,2,1,
4,5,146,37,2,4641,1235,254,907,2,1,
5,5,383,2,77,4646,541,390,428,37,4,
3,4,620,3,55,4871,1174,244,251,28,335,
2,1,460,1,1,387,1970,419,3132,1,522,
8,1,231,1,2,422,633,35,679,138,1,
9,2,155,4,3,649,3168,325,1499,2,2,
153,3,461,1,105,4467,37,363,952,53,1,
523,1,355,5,66,4472,2878,378,447,30,54,
1,1,462,2,104,4765,479,293,1555,52,144,
5,2,278,1,403,4860,489,506,3158,40,415,
1,3,532,104,110,4863,1251,366,270,33,2,
97,3,208,1270,144,4865,196,139,994,62,3,
1,4,81,4,1,4867,1038,140,3702,1,1,
2,4480,163,3,2,4868,1112,116,3703,2,264,
2,5,2,1,70,4869,483,2,3704,31,408,
3,4,383,2,55,48,1264,304,3705,25,379,
4,5,82,848,10,82,875,95,997,8,1,
4,1,186,1,1,141,1396,153,2,1,1,
10,1,344,1,1,3186,324,219,62,1,1,
1,2,68,2,2,3187,4028,77,1074,2,2,
37,10,276,1,1,3651,4161,296,1,1,1,
59,11,233,4,90,3654,1696,141,1076,11,256,
98,7,381,10,25,3655,351,325,1070,12,370,
15,1,472,2,26,3656,3670,373,1074,13,27,
16,10,349,75,27,3657,406,89,1505,14,4,
17,5,355,12,24,3658,3683,90,1,10,3,
57,1,99,27,27,2519,1408,176,908,14,400,
1,2,252,284,28,2520,699,77,1,15,4,
26,3,104,1,29,4088,1120,41,432,16,96,
1,1,257,3,198,4089,730,210,410,223,273,
64,3,288,1,2,4591,277,440,1096,3,1,
50,4,146,12,1,4593,1561,28,480,1,1,
27,2,250,9,1,4594,1373,153,1999,1,1,
152,1,16,1,2,4608,1796,36,2030,2,42,
152,45,3,1,3,4804,1480,61,3634,3,2,
1,1,154,105,4,4854,2780,35,432,4,187,
11,2,152,1,5,4856,3258,105,1063,5,460,
12,1,253,5,2,63,3501,92,677,2,1,
1,40,259,3,8,745,2467,53,39,8,2,
61,2,262,1,9,754,1585,54,1093,9,3,
2,1,267,1,5,755,221,75,1,5,139,
58,1,91,5,32,774,265,143,1,57,419,
18,2,186,2,20,782,212,152,1534,44,2,
1,3,88,1,54,3330,1129,104,2700,55,2,
2,1,124,3,48,3340,626,134,911,52,16,
2,2,54,11,31,4455,2438,25,910,49,13,
2,3,6,8,44,4468,1812,111,1,63,2,
3,51,140,6,1,4851,1348,137,1986,1,1,
29,3,147,90,1,119,555,132,128,1,1,
75,3453,180,30,14,1148,1625,115,225,38,180,
76,3456,50,1,1,1345,2615,131,3612,1,1,
71,2,194,3,2,1350,3654,302,1986,2,2,
4,5,42,1,2,1351,2749,7,3612,2,2,
146,1,234,5,3,1352,3889,170,479,3,3,
1,4,154,1,4,1389,3027,436,48,4,381,
2,1,384,60,4,1681,2180,337,353,4,3,
4,1,434,849,9,4847,1048,340,617,338,130,
1,3,192,7,1,4848,2540,163,618,1,1,
1,1,187,43,47,4849,1008,441,362,19,300,
2,1,389,2,77,37,3498,351,1055,38,2,
2,2,623,22,40,1821,908,241,2163,14,1,
3,1,313,14,10,1822,920,408,2164,5,475,
14,2,373,106,11,1924,1801,144,1056,6,5,
4,2,376,1964,12,1991,151,254,619,7,6,
4,4,385,6,6,3892,60,255,1057,1,1,
4,5,389,9,7,3902,1351,439,1058,2,2,
5,6,169,5,1,3905,774,158,3770,1,1,
6,7,248,4,1,3906,2175,297,3771,1,1,
7,1,178,1,57,3907,2311,249,3772,20,238,
8,1,119,2,39,4844,780,94,3773,190,1,
8,4,374,2,23,491,2778,263,706,9,2,
9,1,383,1,29,492,3099,267,1812,12,5,
10,1,405,1,100,493,97,375,18,12,7,
11,2,4,2,1,494,1995,184,3166,1,1,
12,1,290,1,1,935,256,332,3167,1,1,
13,3,299,1,2,941,2787,229,3529,2,2,
18,3,555,11,50,945,41,375,1,30,5,
8,1,561,28,104,947,2075,238,827,64,8,
9,1,6,2,17,948,4143,85,1903,8,3,
10,2636,230,9,14,4827,1321,235,1904,5,1,
11,4713,262,3,45,4828,2450,435,396,25,1,
18,2,389,29,1,16,575,388,85,1,1,
11,1,93,9,2,43,4184,392,1902,2,2,
12,2,597,1,2,135,3608,183,3529,2,234,
59,3,134,2,2,3138,3172,284,3530,2,265,
60,4,349,2,3,3147,1721,196,430,335,1,
61,5,3,1,22,3148,2623,2,1,7,385,
62,6,601,2,59,3643,2875,213,1575,31,84,
62,6,604,5,60,3644,946,117,243,32,2,
21,7,607,1,4,3645,2054,215,1576,3,28,
68,8,310,1,17,3646,1729,496,1445,5,472,
69,5,611,1,58,3651,2315,222,1,30,1,
70,8,66,4,4,3176,1861,102,1905,3,3,
71,9,51,16,2,3181,2621,107,1,1,1,
72,2637,118,1,93,3184,1869,10,1080,13,4,
73,950,389,1,1,3185,1818,357,1,1,1,
74,1265,384,4,88,3187,831,392,1511,35,1,
64,1266,274,1,1,3188,389,168,1,1,1,
74,1269,223,4,1,3189,1116,234,257,1,327,
75,1270,279,3,2,3190,32,207,1513,2,328,
67,1271,226,2,2,3191,1209,314,1514,2,102,
76,2627,360,2,406,4824,1593,278,3,281,545,
76,4707,236,2,3,18,396,150,675,3,2,
15,9,278,1,3,75,1084,453,1770,3,2,
20,11,286,38,3,3168,954,89,666,3,1,
96,12,296,11,4,3173,1521,90,1773,4,2,
7,2,300,1,5,3175,1113,91,3,5,3,
52,2,303,1,6,3184,494,311,1520,6,8,
117,5,308,22,7,3647,1790,292,1998,121,57,
118,2,362,1,1,3658,2739,289,1095,1,23,
1,1,367,1,2,3659,3225,27,1,2,1,
141,2,369,1,62,4361,2767,231,17,3,452,
3,3,371,3,3,3724,4019,304,1,4,24,
3,4,374,2,4,3727,91,282,3693,5,9,
39,6,360,95,5,3728,1482,426,1103,6,25,
1,4,474,2,12,3729,1428,353,60,8,1,
2,25,229,1,2,3730,1215,89,2744,1,1,
3,2648,233,6,3,3731,2383,109,1780,2,2,
2,141,236,2,4,3732,2128,270,2010,126,3,
136,5,241,4,5,3733,255,356,230,3,51,
94,5,313,1,5,3795,1055,494,673,2,87,
1,1,319,3,6,4512,3129,290,677,3,1,
2,2,243,1,12,3494,4672,76,1781,8,4,
3,3,247,2,13,4296,56,77,3154,9,5,
4,4,254,1,14,4297,1697,225,3155,10,204,
5,5,259,3,15,4371,1042,294,3156,11,21,
106,4,263,1,11,4374,3041,78,1,7,3,
133,5,280,1,5,4390,2721,334,1094,11,2,
134,5,284,4,4,4816,726,137,2009,10,1,
135,5,285,8,3,4818,1213,211,431,3,513,
71,6,58,6,19,4819,943,284,1096,16,14,
72,7,289,15,20,4820,1032,212,3,17,364,
53,4,293,29,21,45,2381,66,2011,18,5,
93,1,296,1,134,2626,1564,153,3617,19,294,
94,26,298,80,22,2630,876,67,419,20,6,
95,5,300,3,23,2638,1497,68,1529,21,7,
94,4,302,1,24,2645,1218,69,3,22,8,
74,4,303,4,16,2657,760,163,1100,13,21,
1,2,39,1,24,4221,1807,320,1,22,8,
513,2,46,2,25,4234,1045,187,1531,23,2,
562,3,55,11,18,4235,1569,306,2015,15,1,
563,2,60,1,26,4236,4832,192,2703,24,3,
564,1,242,1,26,86,1823,300,689,1041,8,
565,4,83,3,15,2484,185,250,1101,5,38,
566,4,434,247,19,2485,1220,470,141,10,55,
567,2,622,6,7,4158,1332,328,225,3,302,
105,1,624,2,71,4159,1163,187,686,32,411,
568,1,625,1,72,4161,1576,120,1781,33,1,
569,1,624,1,26,4162,593,529,1,13,316,
570,2,53,1,1,4165,1213,184,3534,1,327,
571,4014,489,2,80,4172,460,251,3535,53,3,
572,4017,493,3,53,4173,1179,252,3536,206,2,
573,4,384,67,3,3432,685,249,142,1,1,
585,1,518,3,3,4637,1737,268,399,2,1,
586,7,24,37,30,4648,2836,113,85,21,1,
74,3,524,1,2,4676,2686,336,3621,2,1,
1,1,353,264,1,4798,297,347,915,1,38,
2,1,265,67,2,4799,369,177,106,2,1,
166,2,266,60,3,4800,4151,116,227,3,2,
2,3,19,3,36,4809,565,9,2017,20,27,
3,4,46,2,74,4810,3884,136,2,50,2,
4,5,386,1,385,4811,1629,408,3396,161,83,
4,6,362,2,1,2466,350,41,3397,1,1,
5,7,367,3,2,3406,1624,40,1793,2,2,
1,8,371,4,3,3688,981,257,690,3,3,
31,9,372,7,4,4062,1583,428,484,4,178,
6,10,387,22,26,4074,2615,343,487,26,1,
7,11,103,1,72,4076,51,12,1537,26,5,
1,12,453,2,73,4623,3219,171,3539,27,91,
170,4033,315,3,74,4641,1173,311,3540,28,6,
103,4034,444,8,35,4791,228,313,832,19,125,
1,4198,500,4,31,4795,1815,221,143,20,35,
54,4200,504,2,32,147,336,311,431,21,17,
172,4201,508,49,28,274,975,310,1024,17,1,
176,18,323,3,48,374,68,159,335,31,1,
177,4372,324,57,49,770,4006,160,1025,32,2,
84,4373,325,2,50,1928,1359,161,3732,33,3,
2602,4042,164,557,35,1948,118,293,2127,7,1,
2603,4045,91,3,1,1949,567,48,3733,140,397,
74,12,271,1,560,1950,2559,53,3734,1,198,
58,1,403,4,17,4746,1633,280,3735,337,3167,
4,5,306,35,16,4789,153,451,2128,139,3161,
5,1,412,3,15,144,3714,225,332,138,3158,
5,4,418,2,14,236,576,156,1796,137,3153,
6,1,427,10,13,2198,3850,157,2,136,3134,
7,4,435,1,12,2199,4369,238,1797,135,3584,
8,5,239,1,538,2200,2624,486,8,134,461,
61,6,445,1069,11,2201,3648,239,1547,452,3611,
18,7,454,183,10,2211,206,240,2018,133,3610,
163,4364,458,63,9,2212,1863,41,431,132,3609,
19,4365,466,1,8,4784,787,36,14,131,3608,
1072,14,473,1,7,4785,1664,35,1123,130,3607,
1048,4,478,2,6,26,1765,32,1124,129,3606,
988,2,483,1,11,729,499,158,1794,128,776,
1053,1,489,8,18,730,232,23,1814,9,3612,
1058,1,110,5,6,733,343,103,1815,128,3998,
1069,4727,482,495,5,1701,2228,226,1816,127,3997,
983,771,179,1,213,1826,3471,436,251,457,465,
984,5,199,10,1,1828,2716,270,264,1,1,
985,11,8,4,2,2237,3522,34,250,2,281,
986,1,203,1,2,3864,801,271,3,2,1,
987,1,379,1,3,4782,927,372,1817,3,2,
988,2,204,62,4,2969,3395,175,703,4,3,
989,10,344,3,4,2997,415,279,14,4,1,
181,4,3,1,5,2998,4543,122,1128,5,2,
51,3,4,1,1,2999,721,33,1087,1,279,
52,2,3,4,39,3298,3657,98,596,17,3,
53,2,380,2,39,4771,3520,255,1040,17,3,
52,2,7,10,5,4772,479,124,2153,5,2,
54,1,13,34,6,4773,1141,123,597,6,3,
55,2,347,36,1,4778,1234,157,598,1,1,
56,3,297,37,7,4780,406,235,599,8,668,
1,4,292,31,1,109,3916,274,600,1,1,
2,5,175,3,19,3254,2363,381,474,7,1,
2,5,152,30,8,3675,1307,121,917,139,3857,
3,31,156,2,9,3676,3889,122,3632,128,3856,
3,34,326,1,17,3678,1828,342,3633,127,3859,
4,35,195,293,2,3680,1348,220,1953,4,1,
10,36,200,107,3,3681,3084,221,229,5,2,
1,37,53,1,3,3682,560,116,1545,5,1,
11,38,277,1,4,4756,2937,160,438,6,180,
60,39,188,1,5,4769,3068,133,15,7,329,
61,40,281,1,118,54,398,162,1636,1048,346,
45,4,387,1,1,256,1480,328,21,16,1,
1,5,389,1,2,802,1440,326,1604,17,2,
2,6,394,1,36,3230,1820,571,144,21,2879,
1,7,483,22,24,4746,787,442,1799,83,3803,
2,4459,331,1,25,4755,213,435,692,83,3803,
2,19,268,3,11,4760,2325,311,1143,73,4300,
46,21,299,1,72,4762,516,489,27,18,3619,
15,22,441,24,40,4764,3053,302,869,111,3067,
14,23,447,2,39,4766,2033,167,836,110,4047,
15,4026,452,7,21,356,528,257,425,36,3958,
16,4027,386,2,34,394,1045,333,1135,104,3620,
68,3,387,2,33,399,399,241,3641,98,3619,
77,4,220,2,46,626,3627,365,1560,1161,3677,
1,5,338,1,9,3878,3744,265,1719,49,3954,
59,6,343,37,11,4433,2792,226,1720,47,3952,
60,7,349,2,17,4734,2310,266,859,41,3946,
2,8,355,3,18,4739,1267,233,860,40,4049,
50,9,357,1,19,4743,2100,161,1977,39,3077,
173,8,362,19,20,4744,831,269,448,38,3071,
75,10,365,2,21,26,1870,270,167,37,3070,
1,7,369,1,22,27,376,271,11,36,3951,
1025,9,373,2,23,3129,296,268,2856,35,3950,
94,5,401,1,48,3131,2500,369,2856,26,4049,
179,4,509,1,38,3132,150,403,367,100,3952,
51,5,198,19,932,3627,1606,122,697,142,3782,
165,4063,285,11,12,3628,4269,105,2164,6,2,
362,4067,290,1,13,3629,812,102,440,7,3,
363,4338,298,3,14,3630,319,411,439,8,4,
212,1,296,1,13,3632,834,413,1020,7,3,
19,3,209,3,15,1100,787,38,441,9,20,
1,3,321,8,16,1171,1273,464,442,10,27,
2,4,327,1,337,1172,486,411,1466,11,398,
3,1,245,2,1,1173,2193,153,258,1,14,
4,13,68,1,2,1174,218,29,1545,2,1,
5,9,139,7,2,1175,1918,173,440,2,1,
28,4,10,1,3,1176,2829,29,1089,3,2,
29,4054,177,26,3,1177,1444,158,1804,3,12,
1,4057,67,1,4,1343,240,56,1805,4,1,
78,2,345,3,4,1345,1975,352,1803,10,29,
78,1,149,27,1,1093,3913,144,153,1,1,
2,4,151,1,5,1110,2469,136,1957,11,3,
26,3,183,28,34,1111,3673,58,1958,31,14,
89,5,377,1,35,1112,702,246,1,32,4,
141,6,407,1,1,1113,1931,299,1564,1,1,
7,7,144,1,2,1114,1129,1,3560,2,2,
1,2,551,1,1,4726,4701,300,4,1,1,
2,1,249,1,2,4727,267,367,2731,2,116,
1008,3999,266,11,2,4728,755,195,13,2,668,
9,4010,257,1,13,4729,4357,366,3414,646,1,
100,4042,290,2,282,115,1815,297,3415,13,82,
1,5,49,4,2,116,1427,159,263,9,1,
384,1,115,1,1,3630,1478,175,262,8,414,
506,2,79,761,2,3635,3680,113,232,9,1,
507,1895,130,679,3,3638,1343,55,1,10,2,
508,1896,209,721,1,3639,978,154,254,1,1,
858,2,242,2,38,3644,35,155,285,30,23,
859,1,247,1,39,4343,767,156,1903,31,13,
504,27,291,1,2,4724,264,333,1,2,17,
1,4,251,2,30,56,161,392,1380,21,1,
2,1,296,3,30,57,4384,266,856,21,2,
346,2,166,1,1,3157,1320,380,266,1,57,
673,3,107,6,130,3160,3029,65,313,103,4659,
241,4,280,1,128,3162,1322,139,3453,102,4658,
402,5,157,2,38,3165,3869,89,702,29,3,
403,6,335,1,30,3629,3333,139,3010,11,1,
7,7,162,1,81,3640,1201,87,702,116,19,
171,7,83,4,78,4721,2554,120,115,114,17,
334,8,117,1,77,828,1294,223,701,489,366,
335,25,50,6,69,829,2461,30,114,108,13,
336,4311,301,5,1,2721,3562,113,114,1,1,
498,4,307,1,2,3682,52,114,113,2,2,
2,5,310,1,3,3692,221,115,112,3,3,
50,1,314,2040,4,3727,1657,116,259,4,4,
2,2,321,1302,5,3775,1831,289,274,5,5,
2,3,307,82,293,4718,2337,432,233,6,93,
2,3,196,650,12,4719,2272,139,947,7,1,
2312,4,205,39,1,1393,2326,290,497,1,1,
6,4,287,1,1,1542,2716,292,948,2,1,
7,4,107,2,10,1543,2523,156,498,3,2,
935,5,111,1,6,1544,2558,202,3423,2,1,
2,3,374,2,1,2586,2744,323,3424,1,1,
59,1,377,4,2,2709,318,364,1113,2,323,
234,4,297,2,19,4714,1057,116,1112,41,4570,
1,1,304,1,22,4715,978,65,439,38,4142,
2,5,451,1,38,4716,733,283,1114,98,4145,
3,3,89,11,405,4699,52,42,1,927,501,
3,2,530,1,1,4700,824,426,2712,1,7,
4,1,249,1,1128,4705,772,394,442,969,330,
5,2,587,2,321,4706,245,379,1553,67,3927,
6,26,590,9,20,4707,2289,331,1554,1070,4359,
7,5,592,2,19,4708,370,380,1114,1071,4358,
7,1,594,4,403,4709,1032,417,2,925,478,
8,41,349,13,9,4710,2558,215,454,66,4349,
1,13,355,1,10,4712,3734,148,19,65,4348,
80,5,358,3,11,195,1368,149,1553,64,4347,
81,1,51,1,56,796,39,313,6,152,3975,
82,4281,423,1,1,797,31,6,1090,69,3549,
82,4282,545,2,1,4607,1309,302,1127,1,1,
134,5,546,7,2,4662,1945,191,31,2,2,
150,1,265,6,1559,4663,2410,192,1,147,3,
1,2,266,1,87,4665,1681,266,2,146,582,
2,5,266,7,2251,4698,4091,327,1,15,3841,
3,1,451,1,60,4699,1581,189,2,139,3,
3,836,452,2,59,3482,218,389,1110,135,163,
4,3984,453,1,64,3483,700,388,1,134,6,
5,3988,317,1,103,3484,872,268,1,137,137,
5,5,152,14,102,4087,593,245,6,136,136,
5,5,326,1,83,4090,1133,246,1120,655,3,
6,1,336,28,82,4599,1150,1,242,657,2,
2,2,340,3,81,4600,1613,78,149,121,1,
6,2,451,2,257,4601,575,227,1823,770,4533,
7,1,145,66,2,4602,2485,224,1558,2,1,
8,1,379,1,2,41,790,184,1559,2,16,
9,5,88,1,6,154,1524,3,13,7,1,
10,10,513,1,345,2483,2399,458,10,2,153,
10,4,352,1,1,3245,2221,264,2704,2,1,
11,1,246,8,26,3246,256,202,2079,122,4308,
11,4,169,2,6,4156,3534,191,2080,2,1,
8,1,399,4,9,4157,1392,424,2081,99,4463,
1,884,404,1,248,4386,1795,289,1108,153,3514,
137,888,490,2147,284,4597,1120,525,859,144,4485,
138,4,410,1,229,71,1524,290,1113,133,4471,
153,1,418,3,2,3963,4234,299,865,2,1,
2,1,325,2,174,4037,1061,189,2,112,4442,
70,2,8,1,231,4038,3347,9,3574,135,4472,
70,5,250,2,1,4559,3299,260,1560,1,96,
34,4,106,1,2,4576,145,125,1,2,1,
128,2,251,2,3,4584,3933,102,1131,3,2,
24,1,55,4,3,4591,1728,224,1131,3,1,
1,2,58,81,4,4595,810,85,2194,4,2,
2,4263,61,1,94,38,97,167,2709,5,74,
2,5,67,1,5,63,1557,86,1829,6,3,
3,5,73,51,6,189,958,32,249,7,4,
4,5,112,2802,6,2504,545,168,235,7,102,
5,5,88,737,7,2505,1678,110,938,8,2,
6,1,3,3,1,2522,1378,139,1720,1,1,
6,5,215,1,36,3221,193,287,450,80,4,
7,5,220,906,38,3227,3810,108,862,81,5,
8,5,224,1,40,4385,2691,210,1113,82,6,
4,1,310,4,74,1390,1356,164,958,82,6,
8,2,51,87,7,1391,4594,200,81,11,3,
9,1,203,1,34,1409,197,425,959,77,2,
10,2,253,86,53,1442,3023,98,960,123,3,
10,3,254,1,94,2336,2484,184,2931,8,66,
11,4,255,1,51,2337,2815,149,1697,122,2,
12,5,75,1,58,3911,435,24,1656,797,1,
