Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM strict,DegSort,Metis,Grappolo-RCM,ND
493,78,702,144,139,179,90,245,386,,,
1,80,258,57,200,180,1497,256,397,,,
563,81,921,2,36,181,1134,1209,300,,,
383,82,43,1933,1071,184,998,409,33,,,
7,85,34,63,1072,192,145,410,908,,,
146,86,33,1411,1073,200,106,408,242,,,
2,87,32,1421,1074,214,465,407,312,,,
480,179,1120,2014,31,218,419,189,75,,,
170,196,1454,272,186,219,1851,1041,181,,,
171,198,1455,367,199,222,1938,1049,51,,,
5,199,1547,326,17,223,469,705,246,,,
6,343,1548,603,271,226,917,1238,81,,,
221,382,1121,616,273,229,2027,816,16,,,
331,403,1123,50,274,230,2120,815,172,,,
170,548,1124,117,276,234,367,1165,3,,,
410,552,1125,37,278,238,1624,1111,273,,,
487,905,1468,49,282,240,75,1112,2,,,
1,907,991,1982,327,243,1073,1113,31,,,
2,984,1295,15,329,246,1779,1193,4,,,
3,20,392,279,177,247,1542,1174,5,,,
854,21,118,1068,3,251,503,341,364,,,
322,27,421,285,463,252,634,551,10,,,
220,32,886,1056,170,253,293,668,274,,,
330,33,383,224,174,254,1234,2,12,,,
169,34,1076,239,39,259,1630,256,53,,,
409,35,303,105,460,264,1669,892,194,,,
486,36,528,1067,1105,265,1878,794,222,,,
1,62,650,1302,176,266,1820,754,65,,,
2,63,52,2002,379,275,518,24,234,,,
853,72,1077,1709,382,279,290,212,74,,,
321,75,66,1166,42,280,2107,220,8,,,
219,76,69,2029,390,281,637,780,166,,,
329,77,637,2025,215,286,1236,257,285,,,
168,78,747,2030,87,287,23,339,187,,,
408,79,501,4,171,295,1825,292,10,,,
485,83,74,241,665,298,146,988,24,,,
1,85,67,1396,114,299,1885,63,246,,,
852,86,354,1406,282,300,1314,67,316,,,
320,87,535,1999,123,306,1360,289,79,,,
218,90,166,257,124,310,72,552,185,,,
328,91,236,352,636,314,159,565,55,,,
167,93,233,311,657,316,1310,81,250,,,
407,198,68,588,431,322,862,145,85,,,
484,203,69,601,610,326,248,93,20,,,
851,551,299,35,328,332,341,104,176,,,
319,978,70,102,327,337,1412,109,7,,,
7,979,335,22,311,341,155,90,277,,,
474,982,292,34,309,344,1704,129,2,,,
328,19,284,213,307,348,45,86,66,,,
165,36,775,1967,305,353,706,148,35,,,
166,68,10,264,304,361,237,149,1,,,
18,635,364,1053,302,366,1276,146,368,,,
59,4,17,270,632,368,1145,272,6,,,
377,3,780,170,100,372,1905,67,203,,,
134,2,31,173,101,387,946,85,190,,,
170,1,30,1041,102,392,1486,2,278,,,
60,2,400,209,103,402,545,39,16,,,
99,7,784,224,104,410,149,50,57,,,
466,9,26,90,105,416,110,499,198,,,
171,13,20,1052,107,421,99,511,226,,,
127,19,17,1287,113,430,41,18,69,,,
541,20,45,1987,583,437,1261,33,238,,,
839,21,33,1694,335,438,1489,47,78,,,
3,22,13,1151,334,467,328,553,4,,,
61,24,790,1980,220,468,568,844,118,,,
62,25,792,1963,219,477,14,936,119,,,
63,26,796,1973,120,488,928,790,102,,,
384,63,801,2014,121,491,1142,293,170,,,
1,65,707,2010,61,493,543,195,289,,,
140,70,804,2015,289,496,1802,693,191,,,
141,74,11,1132,3,502,1648,24,247,,,
142,75,588,1142,4,505,1077,237,317,,,
113,76,89,1735,5,511,1123,408,80,,,
413,79,64,7,6,512,309,375,186,,,
445,80,76,88,7,519,396,4,56,,,
8,82,608,47,8,522,1073,264,251,,,
326,83,609,324,10,528,625,239,86,,,
472,84,610,337,13,530,485,266,21,,,
473,115,611,229,15,540,578,245,177,,,
474,192,4,162,16,542,1175,381,8,,,
756,197,90,1813,17,552,1570,285,6,,,
164,202,543,242,87,554,82,134,278,,,
481,203,590,230,88,558,1467,185,3,,,
482,204,563,477,156,574,192,33,67,,,
483,205,568,1703,172,575,469,79,36,,,
484,206,577,789,1,576,1039,213,369,,,
485,207,78,777,2,577,1249,432,279,,,
486,208,53,55,3,582,308,399,17,,,
181,209,65,40,4,589,88,28,58,,,
138,210,597,174,5,593,127,288,199,,,
826,211,598,788,7,594,336,263,227,,,
530,230,599,1023,10,596,278,290,70,,,
435,339,600,1723,12,597,1024,269,239,,,
924,395,7,1430,13,655,1252,405,79,,,
44,401,101,887,14,663,565,261,3,,,
139,403,579,298,84,674,301,161,152,,,
140,901,552,1750,85,689,905,9,171,,,
141,905,557,1746,169,691,306,55,290,,,
384,2377,100,283,254,703,283,262,15,,,
947,5,677,38,420,705,1688,57,29,,,
555,4,2,593,138,706,113,428,819,,,
133,3,7,1,193,708,403,447,63,,,
134,2,15,2,195,710,1729,61,870,,,
135,7,17,182,197,711,1521,541,625,,,
136,17,1093,14,91,716,1679,444,584,,,
1,23,32,3,92,756,1906,187,1,,,
635,29,38,6,146,761,1869,4,459,,,
99,30,50,10,119,762,1260,772,440,,,
154,31,58,13,201,763,993,12,458,,,
138,32,63,15,203,793,935,443,439,,,
217,33,72,198,205,795,40,355,589,,,
218,34,80,147,207,801,1156,394,641,,,
171,35,25,1,209,820,1326,338,807,,,
411,59,65,181,211,821,1118,393,688,,,
114,60,60,15,1,822,1276,359,647,,,
115,83,53,2,2,824,1503,33,62,,,
3,84,52,5,574,832,1466,404,522,,,
7,85,47,9,900,841,857,27,503,,,
225,87,13,12,250,842,590,486,521,,,
56,176,85,14,751,847,532,485,502,,,
174,401,179,197,117,848,363,445,652,,,
58,406,447,148,11,861,753,434,704,,,
59,6,68,945,12,863,84,351,930,,,
60,5,217,1543,497,870,1807,436,1480,,,
199,4,291,220,224,871,1188,437,75,,,
200,1,48,12,225,872,233,422,1036,,,
314,1,77,8,226,874,670,134,728,,,
824,16,252,65,228,875,1175,173,214,,,
201,28,61,11,229,877,674,92,689,,,
98,31,254,55,230,878,815,693,16,,,
453,33,449,230,231,879,819,489,729,,,
42,34,277,235,232,911,1255,14,472,,,
137,58,450,228,233,912,193,547,566,,,
355,59,1206,229,234,913,417,379,437,,,
619,82,386,233,235,914,303,533,567,,,
1,83,390,234,886,915,1617,131,511,,,
409,84,393,196,891,916,158,114,41,,,
890,86,451,416,159,923,1346,10,34,,,
738,175,452,208,552,924,391,588,995,,,
536,400,1210,204,295,931,512,572,687,,,
312,405,454,261,770,942,1333,568,173,,,
222,15,292,251,45,948,973,542,25,,,
53,16,455,624,503,956,1768,257,857,,,
380,17,457,626,93,976,894,176,824,,,
1,18,458,57,334,977,1113,180,649,,,
2,19,1414,62,92,978,701,170,689,,,
4,20,223,34,238,979,977,157,688,,,
5,21,459,39,516,980,1413,374,431,,,
6,27,460,5,90,981,154,281,1103,,,
7,33,461,3,247,991,700,129,1196,,,
12,57,462,70,756,992,383,503,825,,,
13,58,463,32,83,999,351,115,525,,,
2,81,464,33,147,1000,575,579,396,,,
3,82,465,37,73,1001,145,596,526,,,
4,83,134,38,79,1002,1775,597,470,,,
5,85,299,17,74,1003,227,598,585,,,
10,208,9,270,75,1015,1137,599,527,,,
11,404,11,440,76,1016,570,600,185,,,
5,1637,467,133,77,1027,523,652,57,,,
6,8,99,413,78,1028,1752,653,56,,,
7,7,108,179,79,1055,385,197,626,,,
8,6,7,244,80,1065,1560,89,412,,,
895,5,468,234,81,1119,1200,70,610,,,
49,3,470,240,248,1120,87,50,605,,,
145,2,1207,195,935,1191,1866,587,590,,,
1,3,230,150,175,1197,750,335,642,,,
2,4,471,141,937,1203,587,373,99,,,
3,9,472,396,939,1204,1536,93,91,,,
613,15,473,237,940,1217,124,4,145,,,
614,16,474,1093,114,1227,45,907,46,,,
615,17,359,59,941,1272,1603,270,306,,,
616,18,475,4,943,1273,609,279,19,,,
617,19,476,7,122,1278,876,269,1,,,
73,21,477,9,957,1279,934,510,20,,,
74,28,479,591,123,1280,1230,494,213,,,
292,31,215,434,124,1281,1442,908,112,,,
8,56,483,137,125,1282,22,264,80,,,
9,58,484,392,127,1340,927,150,110,,,
618,59,485,233,162,1349,733,389,164,,,
619,69,486,1089,161,1354,654,286,65,,,
620,85,487,63,38,1363,994,493,287,,,
621,86,488,3,159,1364,267,601,18,,,
622,188,489,5,158,1365,325,557,1,,,
1,189,490,587,14,1366,621,496,194,,,
2,190,60,438,625,1367,833,528,131,,,
626,191,491,134,134,1392,289,657,98,,,
627,192,110,389,69,1567,660,535,92,,,
520,193,493,230,110,1569,1000,284,146,,,
361,198,494,1086,111,1584,921,313,47,,,
4,199,274,66,112,1585,727,260,305,,,
628,200,269,2,151,1595,58,658,19,,,
629,256,496,584,167,2424,354,628,212,,,
630,9,498,441,86,2425,566,312,113,,,
21,8,384,132,27,1,347,273,79,,,
22,4,388,387,244,4,602,115,111,,,
23,1,389,228,302,5,1058,438,165,,,
25,1,391,1084,478,7,979,441,66,,,
7,2,4,68,483,8,669,648,286,,,
8,3,289,582,487,10,296,487,193,,,
27,8,27,443,139,11,508,28,132,,,
396,19,32,16,192,12,1481,508,36,,,
301,20,40,8,194,13,2151,411,692,,,
302,27,42,1000,196,14,56,154,8,,,
16,30,57,39,118,18,666,21,20,,,
28,55,476,45,940,19,1953,477,15,,,
30,57,477,725,942,20,2022,238,54,,,
31,58,27,1318,90,22,1919,461,45,,,
32,68,1540,652,91,23,1069,395,190,,,
1,84,22,1575,200,25,505,414,14,,,
625,85,63,320,202,26,38,410,300,,,
626,187,75,11,5,27,232,322,363,,,
519,188,1251,939,8,28,569,522,17,,,
360,189,1433,21,624,32,391,490,929,,,
3,190,21,322,204,34,1600,470,591,,,
627,191,83,328,206,36,65,361,437,,,
628,192,88,1104,208,39,11,305,34,,,
629,10,97,1059,210,41,198,360,533,,,
20,9,105,1347,1,43,118,326,21,,,
21,8,12,1367,246,44,1994,371,43,,,
22,7,521,1352,771,45,215,346,47,,,
24,5,159,1088,11,47,452,164,48,,,
6,2,154,1252,496,48,1468,660,108,,,
7,1,36,345,249,52,1116,43,52,,,
26,2,472,201,118,54,113,453,51,,,
395,7,23,1517,223,57,576,452,13,,,
300,19,277,1441,224,59,853,412,16,,,
301,26,86,1139,225,60,1079,401,9,,,
15,29,279,1440,227,65,973,318,190,,,
27,54,474,343,228,66,383,403,883,,,
29,56,302,329,229,68,365,404,16,,,
30,57,475,549,230,69,823,389,91,,,
31,67,480,341,231,72,132,101,1052,,,
624,83,482,337,232,75,1035,140,744,,,
625,84,483,394,233,76,810,456,230,,,
518,186,316,1602,149,82,679,514,1254,,,
359,187,324,384,158,83,450,229,32,,,
2,188,493,99,551,85,454,500,745,,,
626,189,495,94,190,88,890,81,488,,,
627,190,1232,101,502,89,172,143,582,,,
628,191,255,100,94,91,52,147,453,,,
19,11,496,96,333,97,668,137,583,,,
20,10,497,95,93,101,1252,124,527,,,
21,9,499,773,237,102,399,96,116,,,
23,8,1122,1792,91,104,841,56,396,,,
5,6,500,1607,245,108,791,37,203,,,
6,1,501,1787,82,109,1148,17,140,,,
25,6,502,1672,146,111,87,554,304,,,
394,18,504,1076,80,112,826,302,1371,,,
12,25,508,3,247,115,588,340,83,,,
299,28,509,546,113,116,1229,37,1,,,
300,53,510,1862,121,118,540,231,39,,,
14,55,511,1786,122,119,263,460,36,,,
26,56,512,1598,123,120,1316,568,454,,,
28,66,513,1198,124,122,1514,590,390,,,
29,82,514,691,163,128,1103,495,3,,,
30,83,515,988,162,130,966,610,471,,,
13,185,85,768,160,132,48,624,467,,,
31,186,516,766,159,139,465,280,479,,,
159,187,518,987,13,143,1528,227,478,,,
1,188,519,1094,133,145,489,625,581,,,
2,189,299,1205,68,146,435,595,166,,,
3,204,294,684,166,148,1431,279,507,,,
890,894,520,1,26,150,1071,240,167,,,
158,895,523,548,243,151,1718,82,580,,,
1,896,409,1391,301,161,2218,405,220,,,
2,1126,413,1401,477,162,1647,408,290,,,
889,11,414,1994,482,178,1693,615,53,,,
139,4,416,252,486,179,261,454,159,,,
92,6,30,583,195,180,1195,217,59,,,
157,9,45,596,117,191,85,392,6,,,
1,10,90,30,118,199,8,388,150,,,
888,11,72,97,9,213,1745,377,19,,,
156,12,166,17,10,217,488,289,251,,,
310,13,462,29,244,221,2037,142,24,,,
12,122,597,1962,81,222,1039,69,9,,,
887,159,468,20,145,229,2112,1341,22,,,
159,160,487,5,208,233,333,91,26,,,
3,161,492,259,12,237,570,37,27,,,
1,162,508,1048,165,239,1609,83,342,,,
930,189,437,1036,353,242,1819,515,252,,,
20,190,630,204,141,245,878,374,10,,,
389,191,517,85,117,246,443,664,172,,,
294,14,442,1047,371,250,234,86,200,,,
295,13,442,1282,200,251,292,83,43,,,
9,1,469,1982,2,253,1594,128,212,,,
136,3,1,1689,5,263,1822,1144,52,,,
21,5,2,1146,7,264,5,211,30,,,
23,8,3,2009,981,265,1475,25,144,,,
24,9,150,2005,219,278,876,2,263,,,
25,10,444,155,220,279,13,19,139,,,
4,11,72,209,748,280,514,1084,614,,,
929,12,587,165,558,285,373,98,59,,,
19,105,591,159,36,286,1660,48,54,,,
388,110,693,1,35,294,441,47,347,,,
293,111,687,3,226,298,1344,207,39,,,
294,112,141,54,614,299,501,345,475,,,
8,121,58,10,145,305,360,581,198,,,
20,191,447,4,156,309,1647,27,193,,,
21,192,200,6,693,313,1287,13,5,,,
22,193,51,725,776,315,411,126,58,,,
23,194,391,211,315,325,551,555,498,,,
24,195,45,265,685,331,1512,121,954,,,
19,196,223,5,80,340,436,914,257,,,
298,197,450,2,401,341,626,378,163,,,
476,198,40,1,346,343,402,1090,292,,,
287,199,350,3,111,345,1122,16,162,,,
13,200,455,4,86,347,798,123,218,,,
1,15,458,1,123,352,1126,349,250,,,
2,14,141,7,801,360,1062,519,94,,,
3,13,140,6,164,365,838,500,35,,,
4,2,32,2,165,367,1558,297,95,,,
21,1,187,1,81,386,362,709,39,,,
5,2,461,4,96,399,1562,343,507,,,
6,3,184,1,50,401,224,470,129,,,
7,4,436,5,218,409,496,540,1,,,
8,7,631,6,746,415,1424,689,55,,,
109,8,518,3,351,429,500,61,413,,,
211,9,443,4,143,436,720,108,130,,,
3,10,441,5,115,466,1200,153,74,,,
22,11,470,2,373,467,724,1169,542,,,
6,13,1,1,198,476,1920,186,56,,,
7,37,2,2,3,487,4,27,412,,,
1,38,149,3,5,490,1924,6,468,,,
353,39,445,428,979,491,1610,1109,898,,,
906,40,73,2,560,492,874,123,33,,,
498,71,588,1,38,495,551,23,436,,,
526,72,592,757,37,496,1245,22,914,,,
23,73,694,430,224,501,736,182,865,,,
3,104,688,3,612,511,323,320,403,,,
4,120,140,356,143,518,243,556,297,,,
907,164,57,759,154,541,371,2,881,,,
111,202,446,139,695,547,955,38,690,,,
430,216,201,5,778,551,412,151,40,,,
314,217,52,374,313,554,122,530,183,,,
37,231,392,63,683,573,1200,96,584,,,
908,487,46,190,78,574,590,353,706,,,
816,860,222,134,399,576,543,1115,730,,,
664,16,449,379,344,588,534,41,143,,,
118,15,41,68,109,592,788,148,624,,,
119,14,351,195,84,593,178,324,746,,,
352,3,457,28,121,654,469,544,973,,,
905,2,142,2,162,662,854,525,93,,,
525,1,141,242,163,688,1702,272,969,,,
24,1,33,240,79,707,848,734,1062,,,
2,2,188,126,94,715,225,318,866,,,
3,3,185,307,48,760,1165,445,691,,,
906,6,435,6,214,761,401,513,528,,,
429,7,632,203,215,762,140,372,882,,,
313,8,519,1584,743,792,1288,662,742,,,
36,9,444,74,348,815,979,88,568,,,
907,10,440,146,146,819,209,81,493,,,
815,36,471,9,112,820,196,126,354,,,
663,37,1,19,376,821,164,1142,552,,,
34,38,148,13,195,838,1451,213,547,,,
25,39,446,403,2,841,614,21,584,,,
3,103,74,636,976,846,412,1082,226,,,
22,119,589,701,563,860,763,96,12,,,
36,189,593,691,41,862,403,50,210,,,
37,201,695,697,40,870,884,49,205,,,
38,215,689,1690,221,871,348,209,214,,,
420,216,139,1902,609,873,558,347,230,,,
140,230,56,64,140,876,1210,583,236,,,
1,327,445,50,151,877,1095,29,239,,,
931,486,202,4,698,878,858,11,240,,,
932,5,53,73,781,910,953,124,244,,,
70,6,393,1839,310,911,1140,557,133,,,
820,1121,47,1904,680,912,399,123,82,,,
289,15,476,307,75,913,47,380,242,,,
18,5,221,1734,396,914,291,1088,243,,,
605,4,448,1791,341,915,10,14,181,,,
505,1,42,539,106,918,1157,121,134,,,
419,5,352,244,81,919,976,351,253,,,
139,6,453,848,118,920,1688,517,83,,,
930,7,456,217,219,922,1594,174,15,,,
931,8,143,46,159,923,1016,498,419,,,
69,9,142,53,160,941,286,299,164,,,
819,10,34,162,76,947,779,707,31,,,
288,101,189,156,91,955,2066,345,36,,,
17,106,186,563,45,975,1190,472,89,,,
604,107,434,550,213,976,80,534,24,,,
504,108,633,1116,741,977,13,683,180,,,
102,117,520,903,346,978,87,67,2,,,
103,188,445,1117,148,979,2032,102,6,,,
25,189,439,715,110,980,1087,147,173,,,
26,190,472,1172,378,990,420,1163,9,,,
137,191,147,1200,193,991,692,192,321,,,
138,192,447,864,974,998,2130,1103,195,,,
89,193,75,925,565,999,2253,117,32,,,
90,194,590,524,43,1000,294,29,210,,,
18,195,594,511,42,1001,1293,28,245,,,
13,196,696,461,219,1002,1774,188,95,,,
12,197,690,719,607,1013,876,326,53,,,
11,325,138,205,138,1014,1838,562,493,,,
10,386,55,259,149,1015,225,32,949,,,
31,2,203,7,700,1032,858,145,30,,,
21,3,54,3,783,1044,287,536,40,,,
22,161,394,387,308,1054,444,102,436,,,
12,181,48,352,678,1064,494,359,155,,,
23,535,491,140,73,1196,1243,1109,922,,,
25,1,220,29,339,1202,118,35,279,,,
33,2,45,3,104,1203,504,142,10,,,
34,160,447,99,79,1216,1635,330,72,,,
35,180,43,1999,111,1271,80,465,60,,,
72,534,353,8,116,1277,1266,519,862,,,
601,21,455,7,157,1278,268,278,147,,,
602,20,144,4,158,1279,392,436,148,,,
603,19,143,3,74,1280,474,728,149,,,
604,18,35,1,234,1281,92,324,116,,,
605,13,187,14,43,1391,141,451,91,,,
503,12,967,8,471,1472,125,633,87,,,
592,11,9,2,178,1568,396,417,53,,,
290,8,100,15,801,1583,186,12,54,,,
45,7,55,5,184,1584,756,15,37,,,
145,6,117,1997,551,1751,218,11,51,,,
89,5,162,1752,108,1992,1753,39,37,,,
377,4,54,318,109,1,1863,669,53,,,
11,3,74,1615,910,4,865,170,20,,,
148,2,219,255,434,5,1718,677,855,,,
328,1,53,1619,781,6,1595,254,213,,,
467,1,193,1371,126,8,212,279,53,,,
278,2,149,61,880,16,811,12,397,,,
131,3,171,575,60,18,449,608,22,,,
85,4,974,1530,471,22,1448,707,1,,,
79,5,48,824,960,23,538,701,13,,,
1,18,91,1810,883,29,819,31,149,,,
2,27,349,40,841,33,128,364,125,,,
3,62,209,202,572,35,198,675,28,,,
4,65,93,2132,551,38,416,670,196,,,
5,184,65,1920,408,44,611,668,38,,,
6,185,64,1510,435,52,331,667,36,,,
7,186,63,1917,436,55,1199,97,45,,,
8,187,84,58,437,59,71,666,1,,,
9,194,94,134,767,61,348,37,2,,,
34,195,96,637,1,63,60,678,247,,,
33,196,72,651,486,67,44,676,285,,,
32,230,71,304,125,71,1443,10,336,,,
31,243,235,559,124,74,122,277,326,,,
10,378,321,634,474,76,2106,210,337,,,
11,383,86,3,400,81,1177,727,577,,,
12,526,62,2,21,84,1562,571,291,,,
13,527,67,8,22,88,103,35,137,,,
14,633,831,25,23,89,1078,54,352,,,
15,2391,1408,306,25,93,134,482,310,,,
15,1116,16,320,424,104,150,9,348,,,
1,1,10,233,873,107,1415,214,208,,,
16,1115,75,232,875,110,1437,705,237,,,
2,7,174,228,24,116,316,7,389,,,
3,2,334,303,249,118,1912,24,400,,,
4,1,107,622,494,122,471,683,70,,,
5,4,986,608,492,123,487,57,32,,,
6,5,1544,61,487,131,513,20,25,,,
7,6,1545,700,486,137,653,44,9,,,
8,10,1546,625,547,149,1575,33,20,,,
17,14,1547,136,545,151,1,266,20,,,
18,16,339,596,543,154,192,708,128,,,
19,17,144,379,810,162,1350,347,28,,,
9,41,151,1554,673,165,352,18,5,,,
10,49,163,428,1045,166,1425,5,26,,,
11,50,155,413,723,173,354,746,30,,,
12,61,959,149,398,175,117,564,31,,,
20,62,962,143,724,183,791,567,36,,,
13,65,238,289,496,196,378,575,470,,,
14,66,131,288,499,202,1167,582,471,,,
21,67,51,291,117,206,553,23,501,,,
22,68,50,296,118,214,293,244,876,,,
131,69,184,310,120,216,309,299,914,,,
263,70,558,218,125,217,475,508,955,,,
24,71,1548,293,127,220,1753,4,966,,,
602,72,559,639,101,227,1502,231,538,,,
9,73,1031,653,72,240,1518,747,576,,,
8,181,126,561,79,254,1684,748,617,,,
1,191,990,636,116,262,544,749,628,,,
3,336,995,6,704,266,1665,601,154,,,
4,794,998,20,156,273,104,399,560,,,
17,795,562,645,161,275,163,774,384,,,
8,796,564,659,228,276,147,414,422,,,
28,23,1537,567,229,277,19,552,463,,,
10,8,152,642,231,281,2209,460,474,,,
11,3,156,1,233,294,1105,397,327,,,
286,2,83,17,467,296,1181,202,489,,,
13,1,59,14,353,302,1769,265,406,,,
1,3,105,9,750,318,132,246,104,,,
2,4,114,214,79,335,1908,247,79,,,
3,5,119,1719,80,338,910,577,46,,,
4,13,126,802,820,354,2099,361,1089,,,
14,15,127,243,821,376,129,46,55,,,
13,16,132,263,739,379,1983,377,77,,,
6,40,139,248,840,388,204,207,81,,,
375,58,147,16,238,390,441,208,82,,,
278,60,170,22,504,391,1349,248,87,,,
279,61,172,39,163,407,749,259,65,,,
280,62,181,24,150,408,353,342,24,,,
281,63,186,361,181,419,1795,257,564,,,
154,64,194,35,183,421,1068,256,25,,,
330,65,196,259,185,424,1721,271,578,,,
16,66,206,3,875,427,771,559,948,,,
17,67,211,288,107,434,316,520,554,,,
7,68,217,308,189,436,1796,601,576,,,
9,69,229,293,191,437,17,543,580,,,
10,70,237,29,193,444,254,197,581,,,
18,71,242,4,195,456,744,632,1362,,,
879,72,251,2,197,466,159,152,148,,,
11,180,259,1968,199,471,1609,249,154,,,
67,181,266,1954,884,486,1494,506,157,,,
907,182,272,1900,769,492,1257,82,158,,,
908,183,279,1977,542,495,554,681,162,,,
909,335,277,121,383,519,1161,250,150,,,
874,793,283,15,700,520,434,338,766,,,
69,794,292,10,920,527,1143,299,43,,,
70,795,6,1187,426,528,1294,355,86,,,
71,24,190,113,485,537,389,300,99,,,
72,9,22,1,126,548,1668,334,294,,,
73,4,23,777,125,553,468,605,96,,,
1,3,198,1561,664,554,1524,394,212,,,
2,2,578,1313,241,561,283,532,52,,,
3,1,626,3,127,572,740,588,396,,,
15,2,111,517,212,573,520,445,21,,,
14,3,3,1472,213,575,1377,81,2,,,
5,4,129,766,214,589,609,60,14,,,
374,12,627,1752,216,590,748,703,148,,,
6,14,131,18,401,618,199,12,124,,,
8,15,9,144,217,627,269,10,29,,,
9,39,10,76,218,628,277,357,3,,,
10,47,163,146,219,629,407,310,20,,,
66,48,234,701,220,630,191,204,99,,,
106,57,102,1485,221,654,1247,442,215,,,
5,59,162,1237,222,655,560,20,55,,,
906,60,388,73,223,688,463,613,399,,,
907,63,210,441,593,691,797,634,24,,,
908,64,426,1396,596,716,1100,315,1,,,
873,65,431,690,874,753,886,146,11,,,
68,66,240,1676,877,791,471,431,151,,,
69,67,433,94,879,792,476,314,127,,,
70,68,439,68,95,804,546,397,26,,,
71,69,628,70,136,805,684,160,17,,,
72,70,456,399,626,841,35,562,74,,,
25,71,629,101,147,868,338,35,395,,,
20,334,630,215,438,884,167,11,682,,,
19,792,631,436,637,917,355,639,48,,,
18,793,34,1111,529,918,1338,375,174,,,
17,794,632,1100,540,919,664,39,515,,,
1,5,633,223,476,929,1776,105,183,,,
54,4,471,14,829,1020,748,121,867,,,
2,3,634,3,283,1021,74,125,178,,,
16,2,158,2,779,1022,21,38,339,,,
15,1,635,1110,782,1023,335,60,125,,,
391,1,636,131,57,1024,1975,151,93,,,
392,2,477,240,594,1028,1084,306,123,,,
4,11,637,243,1044,1049,305,436,211,,,
373,13,35,190,491,1050,162,517,858,,,
276,14,402,1208,567,1051,2041,513,370,,,
277,38,638,1133,107,1205,187,523,381,,,
278,58,639,2172,105,1209,65,536,398,,,
