Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict,DegSort,Metis,Grappolo-RCM,ND
7320,756,47,10,343,85,2085,50,9052,311,6075,
1581,758,518,11,500,620,4169,580,7111,449,9229,
7374,4,525,6,397,701,1557,294,11520,365,9234,
7375,13403,15,14,398,2307,2417,1,7106,366,9233,
7376,3,19,16,399,3721,108,101,9532,367,9232,
7377,1,173,15,400,3856,355,151,3267,368,9231,
7641,1,343,1,405,5186,3419,248,5724,211,6799,
7643,2,6,1,407,8324,463,68,6265,213,6797,
7644,3,546,2,409,8325,7962,413,9096,214,6796,
7645,1,136,3,412,8328,21,127,12274,215,6795,
7648,3,223,1,415,8445,5481,268,4241,217,6172,
7650,4,220,1,417,3741,1317,438,9095,218,6793,
1909,1,583,4,534,5076,2122,225,994,468,6256,
1947,2,175,3,568,6118,11443,191,2667,1087,175,
7880,13508,6,1,364,7872,7941,213,3178,379,12824,
7881,13510,589,1,365,7878,2481,454,4855,380,6241,
7891,13511,5,4,375,7879,1296,53,3179,1235,12822,
7894,2,246,2,378,7882,4164,297,4854,383,12819,
1982,5,43,5,356,7893,8764,325,6109,85,10670,
8031,13507,141,3,222,7894,4600,515,1255,138,10673,
8032,13508,439,3,223,7895,3149,355,9533,292,10672,
8276,2,454,91,128,7996,7241,359,479,102,10684,
8277,2,17,13,129,3752,7747,142,4679,103,10683,
2077,2,487,16,20,3753,2468,540,9534,39,8663,
8410,1,530,3077,181,5773,839,542,1,238,8652,
8411,1,11,3035,182,9087,4252,3,9535,239,8651,
8412,2,6,5,183,9108,6019,2,1500,240,8650,
8413,3,567,7,184,15571,3669,322,602,241,8649,
8414,1,509,1,185,15581,10876,541,2418,242,8648,
2746,2,21,1,257,15583,4957,262,2419,9,3407,
11090,3,433,2,130,15584,2870,68,8033,138,3423,
11091,13497,568,10,131,15586,520,340,10135,139,3422,
11093,2,127,3166,133,15587,6170,434,10867,141,3420,
11094,749,25,14,134,5303,504,228,9668,142,3419,
11095,751,16,15,136,13187,1081,229,15194,143,3418,
11109,1,126,3167,154,13188,7254,347,10868,157,3408,
2333,1,297,75,72,13878,4773,176,10013,75,823,
2334,5,12,3138,73,13880,13713,1,1504,76,822,
2337,2,94,3168,74,13952,6402,127,480,79,821,
9459,1,185,3,388,13959,5279,175,4855,315,6600,
9461,1,279,18,390,13960,1728,126,3179,317,6602,
9463,4,8,42,392,14569,3413,70,9534,319,819,
560,5,125,40,252,14570,1732,192,7590,285,1,
2347,3,221,1,101,14571,2967,200,14702,88,620,
9502,2,566,5,423,1348,7610,155,3575,356,627,
9504,1,214,3042,425,5488,583,452,10137,358,628,
9507,2,1,2,428,5490,1681,22,1944,361,629,
642,1,85,15,329,9612,4654,2,1091,453,23,
10317,5,180,6,46,11467,2856,198,1092,9,665,
10326,2,127,1,53,11470,3784,197,1630,16,671,
10327,1,4,152,54,11477,3878,28,9792,17,672,
10855,1,176,126,186,11478,1809,63,12544,683,674,
1548,2,9,127,303,11479,8138,174,15307,485,9039,
1550,259,235,153,305,11481,1784,339,13990,487,2764,
6313,260,241,8,17,11482,6711,404,4856,139,9052,
6375,261,11,1,37,1813,6866,210,1,10745,7716,
6376,2,264,2,38,3656,1821,115,9534,175,9047,
3515,1,270,1,239,9628,8182,111,2,310,2886,
14172,4,14,3,342,11424,3523,348,9533,376,2913,
14407,3,410,7,39,11425,1471,760,4858,43,2920,
14409,1,83,1,41,11432,547,33,4321,45,2918,
14410,1,263,4,42,11433,10364,268,7081,46,2917,
10385,2,136,1,73,11437,963,267,7082,159,12065,
10390,1,375,5,78,11438,3188,302,4677,164,1179,
10391,4,373,1,79,11441,5045,491,9535,165,1178,
10392,3,370,4,80,12384,3343,429,9534,166,1177,
10393,2,25,5,81,67,11892,9,3828,167,1176,
10394,5,112,3,82,516,8124,73,400,168,1115,
606,5,255,3,291,2961,6361,203,9536,425,20,
10332,247,303,4,21,2963,3079,419,9135,25,2275,
10340,248,151,6,28,4185,924,383,9179,33,109,
10341,3,104,1,29,5571,8549,106,5706,34,110,
10564,1,7,12402,157,10590,5826,1,351,46,142,
10571,1,432,1,164,10614,6977,437,9093,53,13285,
2935,2,85,138,235,10988,5698,164,13770,43,2622,
11849,8,4,126,336,10990,2733,76,9092,247,2618,
11850,4,499,2,337,10993,5359,161,12273,248,2617,
11868,3,197,137,355,3390,1279,288,4677,255,2610,
11870,1,415,2,357,5762,207,371,5617,257,2608,
2863,1,404,109,99,8548,5429,202,1033,67,1948,
11365,2,610,108,1073,8549,4702,354,1034,201,6427,
11522,1,603,1,1259,8640,1618,335,3180,342,6430,
11584,3,57,3,201,8873,32,145,10283,382,1936,
11586,3,5,257,203,8874,6973,95,3457,384,1934,
11587,1,385,12468,204,8887,1507,353,5696,385,1933,
2811,2,10,12,96,15596,2965,304,4678,24,5639,
2812,4,5,246,98,15598,4150,305,5710,25,5638,
11390,13493,358,124,187,15599,2626,753,3181,226,5626,
11393,13495,450,2,188,3147,8821,71,10264,229,5625,
715,2,479,14,111,5789,7199,419,549,303,590,
3004,1,231,58,148,6096,5558,741,3181,215,7365,
12120,1,18,3,259,6166,3675,102,1,347,2486,
12127,2,269,117,266,6237,9233,260,3182,354,6202,
12128,1,391,59,267,6238,2912,560,8037,355,6201,
12136,13488,386,1,275,6239,5602,558,3183,363,6195,
12137,13489,234,2,276,6240,4936,857,12273,364,6234,
12140,1,185,62,279,6260,2832,468,2132,367,6233,
12142,15,184,175,281,6261,3675,859,1,369,6231,
12125,11,157,2,263,6262,8044,409,2137,350,6249,
12126,1,2,1,264,2669,8470,169,4856,351,6248,
12127,3,662,171,265,5214,8689,131,3885,352,6247,
12364,2,29,174,91,5824,8070,170,6582,61,6257,
3145,1,737,4,408,15021,10566,231,707,389,5268,
12693,1,757,1,185,15022,1261,92,12272,210,5283,
12728,13466,2,7,220,15071,8865,314,3911,241,5272,
3227,13467,123,59,421,15118,6507,21,2133,163,4888,
13054,1,24,5,279,15119,172,366,8586,39,10130,
13057,1,179,118,282,16149,14835,42,1,42,4899,
13058,2,642,1,283,16150,11745,660,6581,43,10133,
13059,6,125,3,284,16151,11978,20,4986,44,4205,
13060,1,265,2,285,2101,4223,71,2707,45,4898,
13061,13482,271,3,286,2452,5744,203,10169,46,4897,
13062,13484,163,1,287,2728,666,201,9090,47,4896,
158,19,251,4,3,3904,38,489,8036,5,883,
3290,4,140,5,230,14087,11975,1,1,280,6720,
13291,3,638,1,39,14584,12188,579,4236,295,6736,
13359,1,256,1,64,14585,4964,733,8035,385,3854,
13422,2,176,2,125,14587,9487,53,8034,431,6724,
13423,1,261,172,126,14588,6707,471,5297,432,6723,
783,6,206,168,11,15309,10749,48,1723,311,11,
3299,4,8,2,237,15311,429,398,1509,307,4436,
13362,7,23,1,67,2362,11937,399,8037,388,4446,
13419,8,15,6,122,3251,9449,37,2,428,4438,
3977,13581,792,1798,131,5613,2200,357,6526,350,8451,
13564,13582,709,6,61,12715,7011,859,8036,278,8479,
13565,3,8,2,62,12981,7224,168,12271,279,8478,
16028,2,710,2,183,12987,6832,430,2552,487,8465,
16030,1,40,3,185,13004,2701,210,12270,489,8463,
16060,4,779,4,215,13389,392,693,9719,492,8457,
3305,13356,372,24,244,13390,489,376,722,17,4111,
3307,5,375,1,246,13391,1243,294,4235,21,9834,
3309,3,846,11,248,13392,7449,423,14416,25,5146,
13388,2,271,7264,92,4577,4851,209,12270,129,4151,
13632,1,124,2,315,4578,629,63,4234,351,4147,
13634,1,1,12,319,9927,8692,14,10181,355,9818,
13642,2,380,10,334,9928,11864,219,96,363,4146,
800,3,432,2,63,9929,4150,653,9495,41,13,
3393,1,422,1,150,9930,1872,559,1,112,7466,
13714,3,442,7275,226,9931,2598,368,2146,432,7454,
13715,1,8,32,227,9932,318,215,7218,2349,7453,
13729,13352,723,30,241,9933,5576,472,1354,2363,7442,
13730,13354,418,6,242,9934,6116,251,11780,433,7469,
13731,1,120,7,243,9935,2634,311,15023,434,7468,
3387,2,228,2,144,2232,3172,365,10277,229,8152,
3388,13573,273,4,145,3367,279,355,7345,230,8151,
3389,4,219,7154,146,4616,8744,565,401,231,2232,
3390,3,237,18,147,7150,4553,366,9635,232,8150,
13716,5,245,14,228,9245,3381,236,748,344,8171,
13717,1,35,7262,229,9246,4222,179,8036,345,8170,
13721,3,5,121,233,9251,6146,161,1745,349,8166,
161,2,263,17,6,9252,322,130,9636,12,1,
3405,1,313,110,172,9256,2107,417,1503,131,9649,
3406,1,139,1,174,9259,10519,77,1,132,4301,
3415,4,178,3,190,9260,9098,398,8036,139,4298,
13790,8520,271,4,302,4296,2109,131,2,227,4313,
13828,8521,98,4,339,4994,10212,214,12270,259,9647,
13829,10,93,27,340,9133,13063,79,1502,260,9648,
161,9,316,25,6,9134,1676,507,3178,7,1,
13656,7,59,1,149,9135,10789,552,13924,379,5353,
13813,6,57,107,325,9200,6991,429,9539,435,5367,
13816,5,30,6,328,9201,7995,86,197,1754,5364,
13817,4,417,3,1836,9202,469,345,1870,1755,8596,
13877,3,283,73,1885,9203,3566,166,4779,1814,8606,
13878,2,320,83,340,10549,10956,431,1,437,5352,
892,1,1,1,260,10707,1324,222,4986,35,12533,
14922,13461,1,48,146,464,9791,1,4985,219,12547,
14923,13462,648,4,147,6047,393,302,12793,220,12546,
14933,7,213,5,157,6048,8410,806,1,230,12540,
15160,4,219,3,242,8048,307,979,12269,278,12539,
180,1,25,1,8,8407,1114,22,4234,5,1,
15404,8515,6,113,532,8408,1004,47,9342,424,13569,
15409,8518,79,29,538,8409,3785,140,3176,429,13564,
15410,8517,15,27,539,8410,9590,1,7368,430,13563,
15411,15495,238,2,540,8411,14739,222,4680,431,13562,
880,15496,732,84,258,8412,5446,114,6535,30,8931,
14932,3,6,82,157,8413,9293,17,1855,229,11878,
14934,1,11,1,159,1624,11487,283,10482,231,11876,
14939,2,353,2,164,2664,13375,938,4192,232,8943,
14940,4,163,464,165,3457,10487,707,4680,233,11875,
3930,13459,309,2,505,14979,7465,350,3176,112,8733,
15852,10,313,1,407,14980,4706,351,1,405,8742,
15854,5,89,1,411,15028,5991,392,3175,407,8740,
15866,4,6,189,417,15029,1014,400,4679,414,5598,
3949,3,720,192,532,15051,617,194,3174,120,6831,
15888,2,669,466,439,15053,3022,193,1504,436,6836,
15889,1,722,272,441,15055,9870,218,1506,437,6835,
15891,1,5,268,445,15099,7309,346,4367,439,7958,
15892,4,50,1,447,855,2759,42,3177,440,6834,
15893,15492,503,14,450,3462,5920,495,1835,441,7959,
15981,15493,68,2,541,4903,1285,34,3176,482,7533,
15984,2,453,2,544,9689,1933,217,12804,484,7535,
3953,13458,13,228,107,9691,7916,101,811,124,6163,
15873,3,7,188,84,9693,7005,325,1504,421,6190,
15874,2,538,3,85,9694,1631,305,1505,422,6189,
15875,1,534,4,86,9695,2561,354,2861,423,6188,
15876,4,250,13,87,11782,708,308,9536,424,6187,
227,2,72,5,14,11783,3278,59,9537,7,11,
4645,1,60,4,175,11784,3963,87,4680,78,15897,
4653,2,3,8,183,4208,7853,20,9538,86,15892,
4655,15489,66,18,185,4209,2596,48,1505,88,15890,
4656,4,71,5,186,4788,2091,32,9539,89,15889,
4657,2,5,7780,187,5596,5238,21,1506,90,15941,
4659,13,76,7781,189,9521,2685,98,1507,92,15888,
979,18,121,2,336,9522,10111,1,4307,328,10534,
983,13454,150,1,340,9523,11586,287,397,332,14460,
985,8447,144,5,342,9891,3304,191,8031,334,14458,
4143,15487,34,7767,75,15918,5946,27,8030,2,10546,
4144,4,171,3,76,15920,11131,155,1,1,10545,
4685,2,47,4,256,15938,6543,192,6690,1027,10634,
4686,3,152,13,257,849,5874,193,8032,1026,14463,
213,2,166,1,196,2318,3410,127,3499,272,4,
4390,1,190,4,221,2330,3890,115,4858,161,3845,
4391,1,83,3,222,4790,3357,219,4929,162,3844,
4403,4,3,8,234,9407,4767,116,96,174,3839,
4404,2,165,9,235,9408,6054,163,4859,175,14410,
4405,5,4,2,236,9723,7721,68,3498,176,14409,
4406,3,3,1,237,10507,7247,67,71,177,14408,
4222,8439,316,7786,153,10509,594,323,8032,78,14378,
4223,8442,325,1,154,12061,7923,102,1,79,14377,
4225,8431,367,25,156,12062,8148,54,7376,81,14375,
4226,8432,32,8,157,359,6824,86,809,82,14374,
4227,8433,5,1,158,15243,2447,87,4859,83,14373,
4264,1,121,46,202,15260,549,479,8032,117,14369,
4265,2,120,3,6623,15261,10519,378,4858,118,10847,
4266,4,4,76,6622,15277,10528,40,10150,119,10846,
4563,4,28,66,96,15278,2632,41,4857,64,163,
4564,2,25,2,97,15279,8072,45,1,66,15806,
4565,1,14,77,98,15286,8081,8,5291,67,162,
4577,4,49,16,110,15294,7914,68,633,1939,158,
4578,2,7,24,111,15295,9571,13,634,73,14555,
4579,1,29,3,112,888,1467,7,635,74,157,
4358,2,30,30,115,1805,11077,32,2118,123,13899,
4359,1,6,20,116,4923,3181,14,3175,124,13898,
4360,2,203,35,117,11354,11702,74,8500,125,13897,
4363,5,11,2,120,12328,5503,28,12436,128,13895,
4374,4,64,1,126,12331,951,215,3810,139,13893,
1337,8400,5,19,220,12332,152,1,3811,489,14758,
5398,4,76,4,80,12333,5785,53,4931,170,14790,
5399,6,27,69,81,12334,7887,25,1,171,14789,
5400,4,74,1,82,12335,1678,46,9627,172,14788,
5532,3,71,1,111,566,6605,71,634,304,14770,
1081,2,47,94,38,1781,6397,34,9510,431,12212,
5547,1,5,93,126,4080,167,36,5924,319,12205,
5548,1,81,32,127,4929,5574,51,14554,320,12204,
5551,3,125,1,129,5450,3029,43,636,323,12202,
5561,2,6,7406,132,11608,4907,54,3175,333,12201,
214,2,4,7489,7,12313,7521,25,1,62,1,
1072,58,16,1,333,12315,9484,21,2,422,15239,
4544,57,24,4,80,12316,2998,11,5293,42,15257,
4545,13436,9,1,81,15995,8799,6,4857,44,15256,
4546,5,50,7407,82,1483,7871,17,3,45,15255,
4547,2,5,7407,83,5005,4577,27,3177,46,15254,
1156,7,6,1,376,5009,2964,62,3178,486,10255,
1166,5,40,2,380,8332,3663,65,8494,490,14128,
4821,4,142,4,67,8333,2342,135,3802,246,10267,
4886,2,95,7,90,8397,4399,191,420,297,10287,
4888,4,91,61,92,8398,5526,154,628,299,14146,
4952,170,148,12,131,9357,2441,44,1735,339,14131,
4954,13347,195,7493,133,9358,4523,53,5294,341,14130,
1143,8,42,82,358,9362,350,97,2,473,3852,
4808,3,54,2,54,596,685,95,4855,233,14459,
4809,2,182,7414,55,1485,8976,40,2757,234,14458,
4810,5,178,5,56,2528,5801,41,10150,235,14457,
1135,8392,146,1,348,3085,6627,121,5316,465,14570,
1136,4,127,4,349,5010,7244,234,1,466,4003,
1137,2,77,3,350,5013,6780,130,3178,467,4002,
4797,1,37,6,43,8421,6808,47,2,222,4020,
4813,1,20,1,59,9381,1616,9,3,238,14571,
4829,5,123,2,75,9385,6126,139,4,254,4015,
1309,4,4,1,487,16280,2768,1,4854,464,13967,
5417,3,113,8,376,4755,754,94,4084,192,13977,
5419,2,126,10,378,6088,14052,118,1,194,13975,
5453,1,98,1,417,7988,2491,41,1640,228,13972,
5455,3,10,5,419,8240,5628,52,2,230,13970,
5456,2,147,2,420,8241,13426,62,1641,231,13969,
1312,8387,86,3,490,8291,13588,22,3180,467,15782,
4900,8388,8,1,293,8292,654,13,3182,122,15798,
5439,4,128,3,402,8293,7798,207,1639,214,15787,
5440,3,30,46,403,8294,8398,5,2001,215,15786,
235,2,196,2,11,8298,4384,77,4851,33,1,
1174,3,3,3,389,1368,8894,23,4850,498,14034,
1175,2,208,44,390,1388,4869,213,3384,499,14033,
4973,1,141,10,154,5717,829,244,3930,362,14047,
1290,1,117,47,434,6089,4025,129,8234,469,14430,
5187,1,190,1,296,6969,5835,146,12259,127,14464,
5188,3,18,1,297,7026,2606,43,4227,128,14463,
5189,1,61,4,298,7983,1161,88,12258,129,14462,
5190,3,187,2,299,8006,7918,58,9077,130,14461,
3760,5,203,2,672,8007,6790,401,9554,267,15218,
15254,1,195,3,371,8008,4674,247,1,496,15258,
15256,4,7,8,374,1484,3609,107,5121,498,15256,
15257,13412,120,77,375,8267,712,45,5122,499,4221,
15270,4,213,1,399,8268,2083,305,3182,512,15253,
15271,1,209,80,401,8270,6685,446,782,513,15252,
15169,2,271,5,242,8271,1445,145,8031,307,13749,
15175,2,168,3,248,8311,5312,472,4850,313,140,
15176,3,8,11,249,8315,3435,24,6603,314,4094,
15177,5,333,5,250,8316,1065,324,5120,315,10875,
15178,118,94,21,251,8317,35,2,6373,316,13748,
15179,13532,27,8,252,8385,8747,57,1753,317,13747,
3697,13421,286,7,610,598,5778,83,1,219,11172,
15032,1,67,14,40,5022,4689,145,3181,345,11191,
15033,1,9,5,41,8254,2961,2,2,346,11190,
15034,2,276,9,42,8255,2845,43,8031,347,11189,
3696,3,290,4,609,8256,3842,313,8032,218,11173,
15029,2,253,2,37,8257,6814,302,3,342,11194,
15030,4,236,1,38,8259,338,196,8033,343,11193,
15031,1,63,7,39,8260,1089,85,3180,344,11192,
15032,1,13,6,40,8261,3950,232,9209,345,11191,
15034,4,7,1,42,8262,1123,119,1112,347,11189,
15038,5,158,69,46,1496,746,209,4733,351,11186,
1390,5,190,71,433,5145,8623,99,935,496,1446,
5812,5,302,9,492,6122,1036,509,2,361,1455,
5813,1,263,1,493,6876,2861,140,6029,362,4823,
5821,4,312,4,501,6877,838,229,8010,370,4829,
5822,107,313,5,502,6888,1844,202,4850,371,9424,
5823,13515,22,1,503,6889,5436,97,3792,372,9423,
5826,5,297,4,506,6890,5806,333,8029,377,9420,
1374,3,7,1,398,6891,881,164,8030,480,11480,
5747,15413,219,2,381,6946,9210,254,13511,285,11481,
5759,3,77,7,399,1501,8626,99,5361,308,11474,
5761,10525,82,5,403,2541,4180,188,1,310,11472,
5764,10526,217,1,408,3093,10091,136,5481,313,684,
5767,4,223,146,414,4792,14026,78,2671,316,681,
5768,1,230,1,415,7885,6476,60,8030,317,680,
5779,1,40,13,435,7886,7294,103,1,328,11471,
5780,3,186,525,436,7887,5505,134,8030,329,11470,
5354,6,157,14,50,7889,1740,46,4852,254,6822,
5726,2,144,479,243,7890,12267,118,8029,268,6793,
5727,3,28,295,244,16251,4898,20,10034,269,10847,
5728,8,100,1,245,1370,5750,89,1176,270,6738,
5736,5,24,1,254,2553,9034,42,4853,274,6733,
330,4,42,492,19,3721,4973,58,8030,99,40,
