Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict,DegSort,Metis,Grappolo-RCM,ND
342,5,166,1091,1235,1013,465,231,245,3,164,
559,4,589,43,1434,1025,582,1408,531,15,180,
924,3,68,15,291,1037,189,25,797,13,664,
937,2,18,27,236,1042,915,203,359,308,236,
1720,1,424,212,329,1043,46,548,1179,1602,1779,
698,2,1543,1,582,1052,1295,76,117,1674,1764,
786,3,18,1426,334,1056,772,200,458,1565,666,
144,1896,1799,163,427,1060,1088,56,927,42,1777,
1200,1897,15,6,925,1065,432,518,569,281,448,
1820,19,288,1118,375,1071,737,93,1901,1679,1015,
543,18,124,25,1255,1076,428,191,252,119,1280,
903,17,341,462,282,1079,1218,528,104,239,204,
279,16,541,117,531,1081,1435,462,158,21,358,
831,15,403,197,66,1082,23,132,78,1678,1254,
780,14,44,966,405,1107,373,46,648,1611,1419,
1420,13,30,632,575,1120,583,198,580,1231,1774,
1018,12,10,623,337,1127,639,45,121,14,219,
1853,11,143,367,1410,1128,198,40,593,1550,33,
1625,9,189,44,1018,1129,1257,351,373,1618,1167,
1532,8,248,23,586,1134,45,182,495,483,359,
1207,7,174,803,136,1139,1496,30,272,1449,1476,
791,6,596,4,551,1156,1236,546,545,174,1765,
234,4,1800,1210,475,1164,456,187,732,1727,672,
1830,3,291,72,301,1166,486,139,376,17,1158,
1203,2,193,613,600,1168,235,525,313,67,1464,
1452,1,247,971,99,1169,1473,741,369,1706,1791,
1931,1,795,1092,18,1181,1278,611,1972,1472,1793,
1125,2,164,230,513,1182,548,61,270,1509,906,
624,73,20,89,352,1185,799,156,222,60,165,
1365,204,261,263,16,1212,71,490,576,6,643,
1216,1214,378,129,284,1216,454,44,1098,1365,951,
494,1216,47,43,264,1266,1253,343,163,1541,258,
1224,1217,809,217,64,1268,834,254,483,360,82,
1097,1218,126,38,233,1299,1207,49,562,1612,1249,
680,1,99,64,174,1313,610,147,259,1539,315,
1449,1711,388,1258,218,1318,177,709,860,1737,1135,
963,1712,340,264,542,1319,1072,172,360,176,298,
800,86,66,1070,220,1320,436,460,102,78,100,
1456,1,856,1151,77,1322,677,545,492,421,1436,
872,773,1544,73,330,1324,556,276,226,1719,1782,
506,774,394,10,317,1325,221,732,529,23,768,
1932,776,638,98,465,1342,1035,73,1973,10,123,
1933,777,6,1138,156,1345,864,345,1974,114,78,
468,778,48,612,328,1348,1011,485,527,364,1780,
967,779,1562,579,230,1349,58,422,264,1354,245,
1823,780,185,640,583,1350,1202,199,592,1722,222,
1807,5,1801,120,8,1370,753,189,591,40,2,
41,7,6,1149,630,1371,118,62,130,1672,779,
1519,10,252,27,328,1386,483,102,685,1507,599,
1140,69,376,209,39,1391,476,36,125,969,632,
1153,1715,20,28,424,1392,484,517,566,140,1775,
1210,1716,179,32,416,1398,514,442,180,1467,864,
1361,1717,718,695,540,1399,462,81,487,141,1770,
1447,73,98,263,323,1400,232,408,319,53,1781,
1799,70,824,21,554,1404,147,248,502,54,260,
1,69,300,1251,312,1419,1498,338,187,61,667,
13,62,827,11,535,1431,54,184,507,383,335,
16,18,368,1137,355,1432,895,427,508,1717,1778,
27,13,151,17,562,1433,53,712,712,1680,518,
32,97,1156,576,113,1434,997,275,714,81,1788,
45,232,463,26,594,1435,287,209,715,45,1769,
89,235,928,2,1,1444,311,281,720,466,125,
99,248,616,269,171,1447,1143,198,722,76,384,
102,281,1802,66,556,1449,1029,181,1266,62,1012,
105,285,11,646,199,1469,1871,152,724,552,1435,
173,497,333,879,256,1475,786,433,938,262,247,
183,502,566,771,521,1476,323,735,732,5,772,
151,1844,550,12,1398,1477,1021,117,609,24,237,
199,77,13,1073,285,1481,401,391,512,1466,551,
227,62,533,13,108,1482,1736,452,614,1496,1252,
231,40,864,690,296,1512,223,186,948,79,1783,
241,29,680,1132,564,1516,1174,642,1285,466,1773,
256,29,287,301,121,1519,627,253,739,1729,305,
275,30,39,77,59,1520,1860,55,619,27,1792,
303,31,35,208,1319,1534,883,339,517,6,1623,
139,33,411,1059,599,1536,1120,153,608,1023,1768,
333,34,360,79,602,1542,451,405,959,8,1767,
360,35,610,965,534,1557,1890,197,965,490,75,
177,36,1803,8,1484,1578,225,196,939,63,303,
104,37,1804,1413,340,1581,158,581,723,64,390,
287,38,1442,65,300,1582,835,178,743,1687,1784,
398,39,69,1094,719,1584,1348,419,526,941,749,
411,40,467,7,487,1585,789,463,748,473,1215,
131,41,478,1,911,1586,1836,94,606,29,336,
450,42,29,18,61,1617,1660,507,1332,958,1253,
578,43,363,455,1117,1618,1008,77,763,1285,1343,
589,44,235,972,544,1621,1693,438,1359,295,1766,
167,45,212,24,104,1622,1873,113,728,200,1789,
343,46,413,814,283,1623,756,392,116,257,33,
821,47,650,446,256,1626,769,230,788,66,120,
187,48,256,782,270,1627,983,381,284,11,1552,
355,151,356,373,350,1659,109,2,963,381,4,
841,150,1372,602,882,1661,683,1326,1046,1286,96,
902,146,1375,5,63,1666,294,21,1457,65,911,
8,143,61,3,1275,1679,228,1337,131,1819,1505,
1027,141,54,19,734,1696,817,1324,1514,2156,1109,
1035,137,49,1425,950,1700,92,1350,662,32,61,
428,134,136,856,1250,1701,856,661,976,3,105,
1096,61,27,963,194,1712,1071,33,1542,313,69,
1103,57,383,380,2,1715,1518,1335,1083,1598,53,
441,14,40,9,213,1738,785,1325,752,468,1844,
547,11,198,810,1047,1757,935,659,455,2038,247,
1179,10,1384,36,808,1760,968,1323,1095,21,99,
956,9,46,348,868,1768,21,28,659,2006,1599,
1194,8,41,1133,307,1770,35,660,1101,1750,32,
639,7,1,1103,120,1771,982,1333,770,200,34,
974,6,36,1206,322,1798,1611,1346,1068,1657,27,
1163,5,33,4,1175,1877,253,1340,824,1745,1479,
381,4,29,1099,131,1881,318,1330,524,369,30,
1288,3,65,799,361,1891,70,1331,1114,164,392,
415,2,18,7,670,1925,806,138,629,67,1422,
1109,1,820,711,11,1927,248,405,819,75,1210,
1370,1,620,304,19,1928,93,418,1131,62,1166,
1379,2,1351,1,31,1930,954,503,1650,57,1207,
1389,3,1373,788,36,1942,891,504,1655,55,172,
520,4,1385,712,42,2031,793,505,758,54,173,
1191,5,1390,1091,62,2035,569,506,1098,45,175,
1412,6,1037,2,67,2037,990,627,1669,44,1156,
1415,7,1751,12,70,2045,69,386,1138,18,2,
1429,8,1398,1730,74,2046,478,507,1679,41,177,
424,9,1627,117,122,2060,1705,423,630,22,179,
197,10,886,3,1086,2067,1035,646,734,373,257,
134,11,1034,33,102,2068,1721,543,511,29,1142,
251,12,1025,1118,143,2070,210,414,616,16,1136,
638,13,1057,702,166,2071,156,527,1008,14,1133,
468,14,1429,153,171,2072,860,431,985,13,122,
823,15,1752,669,178,2073,83,387,654,47,3,
1542,16,1451,143,189,2074,1404,509,1737,8,180,
1140,17,1065,92,1,2075,1680,497,822,69,1171,
581,135,985,115,37,2076,9,471,104,56,1163,
1557,246,1021,14,95,2103,803,553,1747,32,1144,
1570,248,1679,15,671,2106,1636,399,1753,232,418,
1571,250,1442,127,75,2107,1855,438,1754,48,1701,
834,612,1753,14,126,2108,1157,440,790,117,1437,
1591,625,1377,20,71,2138,55,511,1766,42,176,
1604,626,802,901,10,2140,16,586,1775,64,119,
28,627,1040,27,107,2142,1679,416,7,35,261,
1626,628,1628,1741,493,2146,1204,512,1789,790,253,
1639,243,1051,140,90,2167,845,530,1795,33,1145,
553,244,1754,5,157,2168,591,388,761,39,1808,
376,245,1473,1764,22,2199,260,513,627,60,1586,
1037,247,1755,45,33,2200,1737,389,814,8,1828,
1665,255,1634,6,118,2201,1125,515,1812,115,178,
1687,465,1200,1784,678,2202,1412,73,1825,238,390,
1690,1935,1425,211,193,2203,165,516,1827,3,1573,
1692,1936,1202,44,701,2204,1751,208,1828,265,508,
828,1937,1625,125,69,2205,63,459,1042,14,1583,
1709,161,1631,1808,3,2206,380,461,1841,66,1588,
1036,160,1756,1731,49,2207,1269,390,813,11,1824,
217,125,1757,13,144,2208,1678,391,8,40,1803,
97,99,651,15,1046,2209,846,496,86,151,687,
1531,92,1403,16,139,2210,1684,469,1155,26,1697,
1735,58,1758,1816,190,2211,194,392,1861,62,1783,
1746,5,1461,1564,195,2212,486,413,1867,7,1685,
1421,24,1407,16,151,2213,519,519,860,21,1577,
1260,29,1413,36,607,2214,412,590,1108,902,218,
1394,68,1472,148,45,2215,535,452,1135,52,1704,
1760,106,1061,11,84,2216,1424,481,1874,38,1721,
1668,117,1440,85,54,2217,1294,454,1174,50,1702,
1217,118,1416,67,60,2218,1115,523,830,46,1584,
1299,119,1633,19,98,2219,1529,433,1116,24,1579,
1772,120,1434,1134,1302,2220,815,522,1880,53,1488,
15,122,737,18,94,2221,1499,447,381,519,681,
190,123,695,1491,120,2222,213,837,733,36,1805,
1786,124,1301,46,499,2223,1280,505,1888,26,818,
512,125,1362,59,203,2224,50,521,993,135,1744,
456,126,1457,155,183,2225,264,455,755,4,1686,
1129,127,1759,9,188,2226,1861,1,1088,68,1782,
431,128,1760,247,192,2227,1391,268,199,70,1780,
1800,129,1357,1001,205,2228,88,520,1894,134,1745,
1289,130,1069,10,50,2229,26,796,842,13,1724,
903,131,1761,175,6,2230,114,267,362,4,1830,
1698,132,1762,26,14,2231,117,415,1179,76,1634,
1620,23,1763,234,32,2232,1533,266,1166,9,1827,
1820,7,1091,75,131,2233,212,558,1907,382,918,
892,5,1764,715,140,2234,1314,518,796,41,412,
1826,89,980,1268,92,2235,266,413,1909,23,414,
111,192,1027,703,185,2236,628,550,926,9,1123,
1834,449,1411,8,59,2237,733,476,1915,47,1703,
223,1920,1765,50,173,2238,1317,475,613,121,1607,
626,1921,1211,828,725,8,650,533,354,279,191,
1843,1922,1766,501,108,47,1552,265,1921,28,1815,
1845,1923,1467,385,15,63,752,517,1923,58,1585,
1846,1924,91,24,25,67,1531,1402,1924,153,21,
776,1,1767,9,123,81,1355,264,1036,31,1810,
1273,569,1768,8,136,88,1867,263,1112,34,1806,
1483,1943,1769,982,137,100,938,262,1147,37,1804,
1854,1944,1044,1,6,114,1288,622,1927,71,1725,
1856,1945,1770,322,154,137,440,261,1928,42,1802,
1043,1946,1771,88,159,152,564,260,1075,44,1801,
645,187,95,42,35,153,580,2,105,85,1443,
1662,168,1772,859,174,160,82,259,1173,49,1788,
2215,139,1773,4,184,164,262,258,2219,64,1784,
2216,124,1774,117,655,184,1602,514,2220,212,409,
2217,122,1520,10,1163,189,1063,560,2221,43,1904,
1239,117,1053,50,152,198,1913,621,236,15,1718,
2218,115,1775,2,200,200,1551,257,2222,69,1781,
1123,110,1776,3,3,226,1802,256,274,1,1832,
1633,109,1777,5,5,228,65,255,1168,2,1831,
219,105,1778,25,7,240,487,254,945,3,1829,
2219,104,1779,477,198,242,1714,448,2223,139,1595,
1599,103,1780,428,27,243,1276,253,1162,7,1826,
2220,82,1468,7,149,249,1915,510,2224,17,1575,
1271,62,71,6,184,258,417,1372,1110,1452,1591,
2221,60,506,6,445,278,264,51,2225,779,105,
2222,52,1475,3,99,279,220,441,2226,31,1698,
946,51,1781,3,43,280,49,252,804,10,1825,
2223,50,1782,5,51,287,1196,251,2227,12,1823,
2224,48,1231,1,884,295,1620,693,2228,637,154,
613,39,1446,8,96,378,1810,436,353,30,1696,
2225,35,1465,1987,5,411,901,434,2229,1,1708,
1583,26,1783,4,58,434,1263,250,1160,15,1822,
1427,24,1501,2,204,451,22,432,1139,2,1683,
1478,18,740,1,443,455,781,597,1146,780,548,
585,7,1086,2,129,458,1702,794,171,19,1719,
463,1,1784,3,65,462,38,249,60,17,1821,
39,2,38,5,16,474,1136,316,134,151,408,
100,26,828,274,1076,475,1647,706,49,507,44,
2226,64,1785,2,77,479,1476,248,2230,19,1820,
1084,77,132,1,600,487,958,804,1080,282,1227,
2227,85,1638,1,163,494,729,508,2231,118,1576,
869,167,1639,88,2,510,1882,427,792,63,1587,
763,208,60,8,304,516,164,1410,406,1166,527,
12,237,1786,47,87,526,1843,247,189,21,1819,
2228,238,516,10,490,534,1247,700,2232,802,543,
1457,239,22,76,428,540,964,268,866,1357,550,
2229,251,1514,75,17,572,321,422,2233,5,1705,
1,252,1484,74,170,579,440,421,732,46,1689,
441,263,1787,46,100,604,939,246,1142,25,1817,
348,264,1310,5,864,612,370,699,98,300,1218,
1261,265,1788,82,106,613,602,245,921,27,1816,
1085,269,1789,81,79,614,242,418,79,20,1438,
548,270,1790,12,117,616,376,244,15,29,1814,
1331,271,1050,52,746,625,210,531,1442,402,771,
1432,284,1292,41,673,626,441,290,1492,240,65,
1485,324,1791,45,124,627,578,243,1517,30,1813,
813,352,1792,31,127,628,890,242,41,32,1812,
680,427,1793,1,128,638,1169,241,13,33,1811,
1454,435,424,86,1011,640,42,752,136,45,1288,
1,436,1083,43,105,642,419,795,1189,24,1720,
166,459,1794,42,64,644,1320,412,870,97,1618,
361,514,1795,51,132,645,754,240,899,35,1809,
743,520,1796,183,134,647,808,239,1339,38,1807,
108,541,1797,35,706,649,50,409,1,267,838,
58,626,30,144,833,650,667,1401,649,935,29,
526,633,1498,72,197,653,775,406,77,67,1684,
1,634,1798,30,206,668,362,238,169,48,1800,
5,635,1799,1870,208,669,1049,237,1188,50,1799,
16,639,1800,923,209,670,73,236,1189,51,1798,
43,651,706,44,770,671,446,155,1191,1142,200,
100,754,1801,14,210,672,321,235,1198,52,1797,
378,761,16,71,680,698,85,182,1249,562,212,
384,928,1486,2,180,703,417,403,34,58,1688,
204,976,1802,87,160,713,264,402,218,123,1436,
737,1041,1803,196,212,718,650,234,1335,53,1796,
789,1312,1804,68,158,733,862,401,969,43,1602,
970,1383,1805,177,213,738,104,233,408,54,1795,
987,1450,1449,83,104,746,1093,400,1426,25,1693,
887,1481,1806,79,214,753,173,232,292,55,1794,
1068,1485,1807,24,215,761,481,231,1464,56,1793,
1075,1526,1074,165,78,769,1178,617,1468,39,1722,
1091,1527,1808,12,216,770,837,230,598,57,1792,
288,1528,1809,220,217,797,257,229,69,59,1791,
1161,1529,24,34,46,805,830,288,41,925,683,
525,1594,1810,16,218,808,1036,228,100,60,1790,
1212,1603,1481,25,147,810,228,444,1519,18,1691,
1252,1604,1811,77,28,815,560,445,1038,6,1627,
1781,1635,1470,744,61,817,621,481,826,16,1700,
1,1640,200,28,405,823,604,113,593,771,1238,
140,1645,735,53,155,831,1032,25,945,576,163,
334,1658,56,14,40,832,1182,95,111,156,836,
74,1659,72,80,829,834,1152,1395,265,311,1338,
1021,1660,1812,65,219,838,910,227,1187,61,1789,
845,1757,1636,385,182,839,135,482,81,10,1572,
1082,1758,1813,103,220,840,129,226,1213,63,1787,
13,1759,824,33,661,841,1600,636,93,222,396,
18,1762,971,864,815,844,1401,306,148,426,502,
2,1764,85,9,1342,846,214,139,90,149,65,
146,1777,1814,17,221,848,491,225,159,65,1786,
675,1778,873,15,1260,853,249,600,23,539,1016,
193,1779,1815,25,222,854,115,224,239,66,1785,
860,1780,75,7,247,855,931,1230,49,1224,190,
29,1879,69,49,693,856,493,1228,145,1494,217,
1,1929,77,10,586,857,319,1258,324,30,321,
25,2020,5,156,45,858,682,1260,77,6,1596,
161,2031,71,11,753,863,1116,125,673,1150,1542,
83,2032,187,188,324,864,972,133,29,1453,356,
226,123,8,58,722,866,2097,1224,457,1188,83,
175,9,197,55,259,874,477,129,139,1111,1233,
615,4,1035,50,424,879,1854,1247,148,1170,1325,
95,3,72,29,41,880,361,130,16,16,275,
467,1,556,146,1,881,1385,121,336,1,706,
44,1,562,166,81,882,2039,99,375,40,734,
728,77,1328,44,1434,887,732,659,724,180,694,
1074,792,522,85,60,891,1068,1531,1024,36,735,
1086,1984,1410,6,323,894,2052,668,257,1669,815,
1085,1985,1288,21,105,898,1430,755,150,1035,732,
1207,1986,565,3,82,908,1762,98,1533,54,733,
98,1987,567,4,18,909,781,97,11,11,738,
1251,1988,570,54,43,910,1969,96,1549,22,736,
1300,1989,890,26,491,911,173,757,788,1527,625,
1304,1990,1306,36,56,921,1426,733,624,30,1077,
1347,1991,1267,106,28,932,645,837,1587,1632,737,
1191,136,107,6,7,953,2060,25,219,3,1,
1379,132,343,23,825,957,1058,1334,1601,253,220,
1429,130,342,174,168,970,340,1397,438,11,880,
1156,129,369,504,1,980,769,642,1035,361,268,
1776,128,1128,48,7,983,754,1333,1141,104,348,
2123,127,6,35,4,995,1955,278,2086,1426,305,
2124,126,328,41,8,1012,1698,1359,2087,38,1,
2125,121,626,52,5,1016,442,488,2088,1,15,
934,117,341,8,3,1023,1220,26,1005,44,501,
1444,116,1431,134,270,1036,451,310,810,29,499,
1,112,107,22,933,1045,237,503,118,51,10,
35,71,320,73,959,1046,59,504,83,36,7,
55,15,167,1309,743,1054,1294,311,363,812,1164,
75,14,304,869,724,1057,309,1,139,76,285,
79,11,1174,21,1499,1059,822,565,1193,7,735,
16,10,360,37,6,1064,495,54,61,140,1167,
113,9,347,28,680,1075,248,1332,1197,482,241,
118,8,1432,1184,1589,1078,503,1338,7,580,1173,
130,7,1433,26,99,1119,207,1377,262,469,652,
302,6,1434,22,863,1120,322,21,315,39,841,
322,5,1435,27,580,1127,1192,96,270,1362,210,
29,4,347,16,1549,1128,60,1351,2,25,1306,
12,3,489,796,775,1133,787,631,208,1506,12,
52,2,143,57,5,1135,1008,1356,362,95,10,
487,1,366,13,671,1140,873,1,461,36,1529,
21,1,1,638,1,1141,455,7,48,836,1,
192,2,2,521,2,1166,554,18,264,1,2,
386,3,1,42,3,1168,157,1,317,3,3,
3,4,3,753,6,1180,822,8,491,7,4,
18,5,4,84,11,1215,219,9,170,15,5,
13,6,5,66,17,1217,720,10,697,16,1856,
6,7,6,1303,130,1218,1663,1,490,359,1843,
85,8,7,9,22,1239,1559,21,706,314,139,
112,9,8,795,21,1242,119,17,589,33,1850,
120,10,9,1714,25,1253,597,2,591,52,1849,
132,11,10,20,18,1254,696,11,592,1160,1853,
26,12,11,19,20,1267,2004,15,698,24,1851,
70,13,12,51,304,1307,2028,6,703,64,874,
232,14,13,807,24,1312,1927,16,599,41,1848,
180,15,14,20,26,1319,1316,5,495,44,1847,
268,170,15,142,1292,1321,882,3,726,635,1363,
80,168,16,7,112,1323,574,14,705,757,1119,
86,130,17,1250,63,1324,154,20,707,493,48,
409,129,18,169,257,1341,861,22,959,404,704,
422,68,19,40,9,1344,932,19,735,14,1855,
208,37,20,43,16,1347,19,4,597,22,1852,
284,36,21,49,13,1348,834,12,500,576,1854,
619,7,22,207,7,1349,1561,13,991,9,1857,
620,5,35,56,1645,1367,735,53,753,208,173,
8,4,38,154,414,1368,1664,61,695,111,149,
661,3,43,19,1514,1369,1526,48,1370,146,233,
802,2,48,50,1710,1370,948,63,771,70,83,
927,1,52,163,1703,1372,1668,57,787,18,157,
179,2,56,90,1423,1385,409,58,594,57,159,
501,20,54,27,1588,1391,924,50,741,1659,120,
561,714,59,18,1577,1393,1432,68,440,226,54,
212,731,63,39,1347,1397,1940,67,931,21,118,
1144,734,1351,54,1732,1403,1464,469,807,1,644,
1175,735,382,691,210,1406,1682,349,1084,42,15,
341,736,291,48,2021,1412,173,104,948,22,1438,
1241,737,1101,1963,112,1430,1305,1144,1091,468,1129,
1252,738,1351,13,289,1431,1300,348,1093,51,82,
1090,739,294,130,454,1433,1965,79,802,278,2004,
237,740,141,32,392,1434,1090,347,722,58,83,
972,741,295,148,112,1443,496,1144,1053,468,1129,
1351,742,979,46,85,1444,1624,699,1114,38,1,
562,743,1526,18,1,1481,1708,742,87,2,391,
1084,744,997,29,218,1513,199,951,1066,33,397,
379,745,1092,30,187,1515,369,827,509,27,193,
1375,746,252,55,291,1518,1182,18,1118,722,387,
1018,215,1224,17,723,1524,20,757,797,975,1553,
937,154,1555,38,1383,1527,1696,698,642,9,510,
1121,132,176,92,1377,1556,37,1263,805,1008,1508,
1438,130,178,53,46,1580,753,137,849,64,1677,
9,128,10,23,1365,1581,38,1237,10,768,118,
1017,99,164,151,19,1582,448,1235,796,706,86,
684,66,159,15,996,1585,1000,134,210,4,55,
1459,64,143,89,1367,1617,936,1229,1129,210,126,
396,62,139,564,103,1619,911,1230,612,334,190,
931,37,1332,170,114,1621,228,1231,788,539,2,
27,4,932,802,133,1622,1489,745,114,15,87,
1160,1,725,47,24,1623,749,403,1078,10,233,
559,1,193,78,12,1664,709,986,746,4,1330,
1512,2,888,31,412,1691,33,199,1138,136,1225,
1530,3,197,189,15,1702,59,400,1725,701,565,
1534,4,1465,1983,379,1704,1107,935,1726,1,918,
164,5,1447,105,355,1710,1394,714,715,6,490,
1550,6,344,45,102,1711,432,1297,1735,34,1,
1564,7,997,517,50,1712,454,670,1143,629,1431,
444,8,915,34,175,1713,1755,1034,43,744,3,
1601,9,1155,1,118,1714,184,747,1149,655,1432,
1614,10,869,5,1638,1738,1652,756,1151,157,161,
1627,11,580,1,120,1756,1026,653,1784,437,1466,
