Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict,DegSort,Metis,Grappolo-RCM,ND
54,2846,52,141,44,139,7787,104,6045,,,
55,2942,53,287,45,143,6030,105,6046,,,
56,2999,54,782,46,146,3960,106,6047,,,
57,3000,55,228,47,153,3796,170,1968,,,
58,3112,56,118,48,154,675,132,3537,,,
59,3315,57,739,49,155,9315,107,6048,,,
60,3397,58,176,50,160,1548,188,1389,,,
61,3728,59,491,51,165,5594,168,2504,,,
62,3729,60,622,52,173,1965,203,667,,,
63,3744,61,159,53,181,365,171,1969,,,
64,3745,62,413,54,191,11451,108,6049,,,
65,3746,63,573,55,207,8282,138,3538,,,
66,3747,64,98,57,208,14123,189,1218,,,
67,3759,65,9382,60,211,5430,160,2505,,,
68,3765,66,400,63,213,2984,159,2506,,,
69,3776,67,779,64,222,2166,173,1970,,,
70,3780,68,45,65,223,9008,109,6050,,,
71,3857,69,480,66,224,5306,196,1089,,,
72,3865,70,87,68,226,8029,199,864,,,
73,3903,71,275,69,227,3616,110,6051,,,
74,3916,72,351,70,229,1389,207,469,,,
75,3950,73,483,71,233,7528,155,3539,,,
76,3951,74,389,72,236,5248,111,6052,,,
77,3952,75,259,73,244,8081,112,6053,,,
78,3953,76,47,74,250,957,113,6054,,,
79,3965,77,16,75,251,5794,25,16507,,,
80,4004,78,73,76,253,3123,195,1090,,,
81,4005,79,49,77,256,2828,114,6055,,,
82,4011,80,10849,3006,257,7922,149,3540,,,
83,4012,81,55,78,260,1986,115,6056,,,
84,4068,82,71,79,261,15719,177,1971,,,
85,4075,83,72,80,262,2224,116,6057,,,
86,4076,84,783,81,263,10828,117,6058,,,
87,4077,85,490,82,268,233,156,2507,,,
88,4086,86,494,83,275,5293,118,6059,,,
89,4109,87,15,84,278,9417,35,16508,,,
90,4270,88,261,85,279,11472,119,6060,,,
91,4293,89,220,86,292,14260,139,3541,,,
92,4294,90,74,87,303,993,120,6061,,,
93,4295,91,397,88,309,414,141,3542,,,
94,4301,92,594,90,311,6166,164,2508,,,
95,4302,93,694,91,328,7507,202,728,,,
96,4306,94,606,92,329,8459,121,6062,,,
97,4310,95,140,94,330,12375,122,6063,,,
98,4315,96,133,95,331,8623,175,1972,,,
99,4446,97,519,96,332,1673,123,6064,,,
100,4557,98,31,97,339,10650,44,16509,,,
101,4584,99,3,98,340,11973,43,16510,,,
102,4585,100,26,99,341,9477,42,16511,,,
103,4626,101,927,100,356,5235,162,2509,,,
104,4666,102,132,101,357,8237,148,3543,,,
105,4667,103,42,102,358,16215,41,16512,,,
106,4687,104,238,103,364,9987,180,1626,,,
107,4742,105,332,104,366,15839,193,1091,,,
108,4743,106,310,105,368,3465,150,3544,,,
109,4785,107,95,106,374,14210,152,3545,,,
110,4805,108,136,107,387,13813,46,6065,,,
111,4841,109,223,108,388,6429,172,1973,,,
112,4871,110,202,109,406,16173,50,6066,,,
113,4883,111,81,110,407,12785,157,2510,,,
114,4884,112,54,111,409,12681,49,6067,,,
115,4949,113,2,112,410,11681,37,16513,,,
116,4962,114,518,113,411,8020,182,1627,,,
117,4972,115,107,114,413,7073,48,6068,,,
118,5011,116,586,115,414,5373,134,3546,,,
119,5041,117,97,116,415,6575,176,1974,,,
120,5060,118,776,117,428,2268,133,3547,,,
121,5132,119,781,118,430,313,47,6069,,,
122,5135,120,23,119,432,8962,33,16514,,,
123,5144,121,613,120,434,15937,181,1628,,,
124,5155,122,62,121,435,12869,129,3548,,,
125,5156,123,536,122,450,1162,186,1390,,,
126,5157,124,502,123,451,11107,163,2511,,,
127,5158,125,471,124,456,542,51,6070,,,
128,5172,126,321,125,477,2394,190,1219,,,
129,5221,127,551,126,480,3199,183,1629,,,
130,5280,128,470,127,495,7180,52,6071,,,
131,5304,129,481,128,496,6251,146,3549,,,
132,5305,130,469,129,500,8938,53,6072,,,
133,5306,131,482,130,502,4834,147,3550,,,
134,5307,132,500,131,520,347,187,1391,,,
135,5343,133,472,132,521,6050,54,6073,,,
136,5344,134,120,133,523,2661,55,6074,,,
137,5395,135,114,134,541,6008,56,6075,,,
138,5396,136,365,135,542,2393,178,1975,,,
139,5438,137,414,136,543,360,57,6076,,,
140,5443,138,428,137,546,6636,151,3551,,,
141,5446,139,12,138,569,2673,24,16515,,,
142,5451,140,426,139,570,1963,58,6077,,,
143,5453,141,38,141,571,15726,1,16516,,,
144,5480,142,113,143,576,7099,59,6078,,,
145,5481,143,64,145,594,4837,124,3552,,,
146,5482,144,352,146,595,11686,191,1220,,,
147,5488,145,303,147,598,10895,60,6079,,,
148,5772,146,745,148,611,3875,61,6080,,,
149,5784,147,22,149,613,5559,18,16517,,,
150,5867,148,284,150,614,8961,62,6081,,,
151,5868,149,286,151,747,7060,63,6082,,,
152,5874,150,283,152,765,8223,64,6083,,,
153,5958,151,281,153,826,11145,65,6084,,,
154,5959,152,288,154,858,12953,66,6085,,,
155,5972,153,277,155,862,14379,67,6086,,,
156,6062,154,285,156,934,1678,68,6087,,,
157,6063,155,282,157,938,13280,69,6088,,,
158,6164,156,511,158,940,921,136,3553,,,
159,6198,157,463,159,941,1969,135,3554,,,
160,6268,158,462,160,1028,1818,166,2512,,,
161,6292,159,402,161,1031,7320,167,2513,,,
162,6293,160,391,162,1036,16889,70,6089,,,
163,6301,161,18,165,1051,3705,8,16518,,,
164,6385,162,94,168,1058,1513,71,6090,,,
165,6457,163,616,170,1062,6323,200,787,,,
166,6705,164,488,172,1247,6722,72,6091,,,
167,6719,165,443,173,1262,3703,73,6092,,,
168,7054,166,166,174,1263,14794,74,6093,,,
169,7055,167,65,175,1311,4393,131,3555,,,
170,7057,168,59,176,1317,567,75,6094,,,
171,7058,169,430,177,1332,159,161,2514,,,
172,7059,170,57,179,1333,826,76,6095,,,
173,7060,171,51,180,1335,1660,77,6096,,,
174,7061,172,415,181,1336,7745,78,6097,,,
175,7062,173,301,182,1378,6931,79,6098,,,
176,7063,174,34,183,1384,9330,39,16519,,,
177,7064,175,263,184,1385,4871,80,6099,,,
178,7622,176,265,185,1480,9146,81,6100,,,
179,7792,177,258,186,1489,11239,82,6101,,,
180,7793,178,388,187,1491,7625,83,6102,,,
181,7801,179,401,188,1492,13686,126,3556,,,
182,7810,180,390,189,1493,8728,84,6103,,,
183,7894,181,392,190,1494,586,85,6104,,,
184,7903,182,33,191,1495,16328,28,16520,,,
185,7942,183,6,192,1496,4123,27,16521,,,
186,8452,184,27,193,1497,5304,26,16522,,,
187,8544,185,40,194,1498,6399,45,16523,,,
188,8897,186,260,196,1663,3928,86,6105,,,
189,8991,187,17,199,1665,14158,20,16524,,,
190,9172,188,425,200,1695,2454,87,6106,,,
191,9213,189,44,203,1696,1423,17,16525,,,
192,9573,190,48,206,1697,11415,88,6107,,,
193,9586,191,5,208,1698,3110,15,16526,,,
194,9596,192,7,211,1699,7368,13,16527,,,
195,9597,193,11,215,1700,902,12,16528,,,
196,9598,194,37,218,1701,7313,11,16529,,,
197,9599,195,13,220,1702,2006,10,16530,,,
198,9600,196,29,223,1704,3456,9,16531,,,
199,9613,197,69,226,1724,5927,89,6108,,,
200,9738,198,25,227,1725,8121,6,16532,,,
201,9804,199,21,228,1755,2918,5,16533,,,
202,9824,200,46,229,1782,2639,4,16534,,,
203,10013,201,305,230,1783,16259,144,3557,,,
204,10056,202,36,232,1784,2291,3,16535,,,
205,10113,203,396,234,1785,5144,140,3558,,,
206,10132,204,28,235,1786,8779,2,16536,,,
207,10151,205,41,236,2088,11868,22,16537,,,
208,10161,206,53,238,2108,7797,90,6109,,,
209,10162,207,20,239,2113,2646,38,16538,,,
210,10163,208,45,241,2114,10857,34,16539,,,
211,10173,209,9,243,2115,9478,32,16540,,,
212,10179,210,35,245,2116,15780,31,16541,,,
213,10200,211,171,246,2117,3334,153,3559,,,
214,10268,212,58,248,2256,16690,91,6110,,,
215,10296,213,266,251,2264,5282,92,6111,,,
216,10300,214,200,254,2265,11223,93,6112,,,
217,10301,215,19,255,2320,16523,19,16542,,,
218,10362,216,50,256,2390,13899,94,6113,,,
219,10382,217,8,258,2397,6005,7,16543,,,
220,10431,218,262,260,2403,13372,95,6114,,,
221,10439,219,10,262,2404,8069,30,16544,,,
222,11188,220,304,263,2405,2245,96,6115,,,
223,11324,221,185,264,2407,16546,127,3560,,,
224,11345,222,14,265,2416,6241,21,16545,,,
225,11346,223,39,266,2420,4028,16,16546,,,
226,11355,224,1,268,2424,1988,23,16547,,,
227,11356,225,30,270,2425,1227,29,16548,,,
228,11367,226,52,272,2426,4429,97,6116,,,
228,11379,20,10933,3257,2427,10142,4579,6063,,,
228,11380,759,5401,1677,2428,8600,244,353,,,
229,11385,2318,6147,1679,2483,9771,13,14,,,
230,11417,368,4706,1680,2484,10850,7,8,,,
231,11421,16,22905,13544,2503,18103,3,5,,,
232,11447,763,17478,7237,2510,5351,4,6,,,
233,11470,6569,19534,14814,2593,12211,14277,2543,,,
234,11537,6617,19526,14815,2594,1318,8558,6145,,,
235,11629,31,6304,1686,2595,6358,56,64,,,
236,11652,776,11477,15379,2605,2638,21,22,,,
237,11701,5411,3931,1689,2613,1415,20,21,,,
238,11713,13541,22869,13545,2649,11211,8559,6146,,,
239,11715,38,1857,5252,2650,9334,71,84,,,
240,11721,13544,22862,13547,2651,12471,8560,6147,,,
241,11732,7969,8372,15380,2656,3530,14809,2004,,,
242,11774,43,4356,1694,2674,918,2,2,,,
227,11802,24,3538,1676,2677,15826,4,3,,,
243,11877,781,20577,7259,2678,3790,3,4,,,
244,11961,52,1496,7262,2679,15191,6,7,,,
245,11968,57,18691,7265,2686,5000,2,4,,,
246,12010,783,8243,15381,2972,5391,26,30,,,
247,12135,2329,9702,17330,3012,15172,19,20,,,
248,12138,785,9488,17331,3013,13301,17,18,,,
249,12155,789,11158,17972,3014,18946,34,38,,,
250,12174,13549,20256,17974,3015,14407,15316,1249,,,
251,12298,5605,10731,17975,3059,5545,18,19,,,
252,12332,798,1129,7275,3081,15802,1,1,,,
253,12355,5768,19391,1701,3082,4763,15702,465,,,
254,12367,2341,642,42,3088,4070,572,893,,,
255,12473,6411,1117,5256,3133,11068,15629,613,,,
256,12510,804,697,45,3199,19812,1197,2005,,,
257,12525,13553,689,47,3204,5525,8561,6148,,,
258,12764,13556,690,48,3207,7267,8562,6149,,,
259,12856,4638,1653,5257,3208,742,106,131,,,
260,13219,83,37,1718,3210,4066,52,60,,,
261,13407,809,1056,49,3220,9901,169,222,,,
262,13868,810,11926,15385,3276,5758,25,29,,,
263,13880,811,7248,15386,3277,15735,37,41,,,
264,13881,6532,11436,15387,3334,6451,15817,104,,,
265,13909,5607,3978,1723,3501,11819,24,26,,,
266,13922,4640,11119,17978,3509,15916,67,80,,,
267,13925,5918,11341,17979,3546,7391,15810,132,,,
268,14020,11356,11026,17980,3547,15860,14343,2544,,,
269,14024,6540,11076,17981,3548,2903,15829,53,,,
270,14046,18,11973,15388,3573,4970,5,5,,,
271,14099,9058,1134,7311,3574,9223,15441,988,,,
272,14314,8591,289,51,3575,12278,8563,6150,,,
273,14483,830,11739,15389,3656,2381,40,45,,,
274,14495,8595,282,52,3678,13608,8564,6151,,,
275,14498,2363,22291,7325,3679,15738,43,50,,,
276,14505,13562,135,54,3680,10744,4485,16577,,,
11,14628,241,5633,1277,3750,13370,5779,25,,,
277,14629,841,10316,1727,3757,18947,16,16,,,
278,14631,66,4088,1729,3768,7587,12,13,,,
279,14632,8616,333,55,3785,5981,8565,6152,,,
280,14633,117,5721,1732,3793,10924,44,51,,,
281,14634,22,2211,1734,3799,17117,8,9,,,
282,14635,849,563,7342,3859,3566,839,1420,,,
283,14636,13566,430,56,3896,3465,14074,3589,,,
284,14637,13198,21135,7351,3899,17142,12732,3590,,,
285,14638,126,3526,18789,4076,3685,123,157,,,
286,14639,861,1785,7357,4105,6261,39,44,,,
287,14640,864,11968,1736,4122,11663,181,242,,,
288,14699,13571,158,62,4126,5256,2790,16578,,,
289,14785,875,22491,7366,4127,8776,143,186,,,
290,14810,877,250,65,4242,3914,4278,6153,,,
291,14882,13575,21012,7376,4243,13783,8566,6154,,,
292,14884,13578,334,68,4244,18014,8567,6155,,,
293,14886,2398,279,69,4274,15055,3795,6156,,,
294,14888,13582,19407,70,4307,12502,8568,6157,,,
295,14890,892,12105,15396,4334,632,131,171,,,
296,14892,13588,20393,7410,4338,8433,8569,6158,,,
297,14899,13592,755,71,4347,6311,8570,6159,,,
298,14902,897,1980,7418,4355,14770,208,294,,,
299,14905,173,15426,19013,4359,2700,66,78,,,
300,14907,2414,20924,5265,4360,15295,387,568,,,
301,14910,6437,7629,15400,4361,7805,15772,263,,,
302,14912,4668,10932,17994,4362,19342,64,74,,,
303,14918,2440,337,73,4417,4086,3837,6160,,,
304,14922,12681,21181,17995,4420,5348,8571,6161,,,
305,14929,920,12308,19551,4421,12205,48,56,,,
306,14960,13598,69,74,4437,3107,2717,16579,,,
307,15524,2446,1973,7446,4514,15067,1326,2545,,,
308,15529,8175,640,75,4516,4391,13003,3591,,,
309,15827,8189,338,76,4601,3313,8572,6162,,,
310,15829,2451,10554,15408,4602,2544,337,498,,,
311,16004,2452,235,77,4629,1526,3849,6163,,,
312,16030,5858,4055,13607,4673,16870,15549,816,,,
313,16056,13601,111,78,4697,308,2438,16580,,,
314,17101,13605,425,79,4698,3621,8573,6164,,,
315,17103,2467,336,80,4705,8096,3864,6165,,,
316,18151,951,403,81,4817,3631,1938,3592,,,
317,18209,13607,587,82,4820,15813,8574,6166,,,
318,19755,13612,426,83,4821,8204,8575,6167,,,
319,19756,8861,817,84,4835,14830,15723,399,,,
320,19757,13614,819,86,4836,17439,8576,6168,,,
321,19758,2479,7317,19962,4853,3680,87,106,,,
322,19760,967,8734,15420,4861,2423,65,76,,,
323,19761,974,3726,1781,4865,6133,271,380,,,
324,19762,4696,19459,14826,4875,9266,275,400,,,
325,19763,988,20910,5286,4876,3560,308,444,,,
326,19858,13619,21164,7489,4900,5719,8577,6169,,,
327,20151,13249,23751,13638,4901,6320,14167,2546,,,
328,20229,4708,841,5287,4902,15927,3659,6170,,,
329,20231,4713,732,5288,4916,6176,2367,3593,,,
330,20232,4720,1691,5291,4917,5465,1509,2547,,,
331,20239,4721,852,5294,4918,19554,3649,6171,,,
332,20243,4731,839,5296,4942,17932,3634,6172,,,
333,20244,4748,861,5298,4943,6116,3604,6173,,,
334,20900,4769,1837,5299,4944,1537,1543,2548,,,
335,21709,1012,733,5301,5025,1713,1993,3594,,,
336,21710,4779,875,5304,5096,9573,3570,6174,,,
337,21711,4788,1568,5305,5167,675,1558,2549,,,
338,21712,4839,1471,7520,5223,4494,2341,3595,,,
339,21713,1029,21736,7523,5248,2628,645,989,,,
340,21714,4876,871,5309,5249,1787,3457,6175,,,
341,21715,4883,727,5310,5250,17787,2331,3596,,,
342,21716,4891,966,92,5371,2511,2329,3597,,,
343,21717,4921,840,5314,5384,3540,3405,6176,,,
344,21718,1063,1638,5316,5465,9212,1225,2006,,,
345,21719,1064,19425,96,5467,10228,269,381,,,
346,21720,4947,876,5320,5485,11873,3374,6177,,,
347,21721,1075,8222,15453,5492,13762,421,652,,,
348,21722,4974,883,5322,5494,11795,3344,6178,,,
349,21723,4982,18636,7544,5501,16804,1398,2550,,,
350,21724,4986,1074,5325,5521,2949,622,990,,,
351,21725,4997,872,5326,5550,6571,3316,6179,,,
352,21726,5006,22640,13672,5551,12707,2313,3598,,,
353,21727,5020,8992,15460,5552,3868,1116,2007,,,
354,21728,5025,823,5328,5567,4110,3287,6180,,,
355,21729,1100,739,5329,5580,1976,1125,2008,,,
356,21730,5102,882,5331,5595,2932,3207,6181,,,
357,21731,4554,838,5332,5599,3339,3808,6182,,,
358,21732,2559,20838,7566,5665,9337,633,991,,,
359,21733,4574,1654,5334,5677,5216,851,1421,,,
360,21734,2569,288,100,5685,11530,3966,6183,,,
361,21735,2571,1250,7571,5698,3575,534,817,,,
362,21736,8884,648,15469,5699,4505,15531,818,,,
363,21737,8329,556,5338,5700,10323,15289,1250,,,
364,21738,13625,234,102,5701,5596,8578,6184,,,
365,21739,13630,545,103,5702,3629,8579,6185,,,
366,21740,8372,216,105,5726,17151,8580,6186,,,
367,21741,2599,402,107,5738,3481,1880,3599,,,
368,21742,13632,1281,7578,5803,9366,8581,6187,,,
369,23506,2600,287,109,5824,11866,3997,6188,,,
370,23507,1184,1655,5347,5825,13463,1023,1658,,,
371,23508,13636,89,110,5826,6328,1675,16581,,,
372,23511,13640,729,111,5827,423,8582,6189,,,
373,23513,1185,412,112,5828,10450,2117,3600,,,
374,23584,13239,414,113,5890,4037,13724,3601,,,
375,23585,13645,215,114,5892,11942,8583,6190,,,
376,23586,8938,332,115,5893,5858,8584,6191,,,
377,23601,8408,23921,13690,5894,1444,13268,3602,,,
378,23605,2626,286,116,5895,15582,4023,6192,,,
379,23630,13649,1257,7589,5896,10082,13627,3603,,,
380,23631,13654,34,117,5897,4738,1077,16582,,,
381,23639,13659,499,7593,5949,7098,14703,2009,,,
382,23640,8421,348,118,5950,14890,8585,6193,,,
383,24178,13663,526,119,5951,10641,14388,2551,,,
384,24211,13164,523,120,5952,263,15075,1659,,,
385,24225,13664,1550,121,5953,791,13689,3604,,,
386,24455,13669,546,122,5954,6781,13161,3605,,,
387,24478,13672,428,123,5963,9132,13071,3606,,,
388,24504,13677,32,124,5970,5353,946,16583,,,
389,24531,2645,396,125,5971,3119,1874,3607,,,
390,24532,9040,240,126,5972,3235,8586,6194,,,
391,24593,13679,450,127,5983,12375,8587,6195,,,
392,24658,13683,449,128,5984,6960,8588,6196,,,
393,24702,13685,1045,7600,5985,14989,8589,6197,,,
394,24725,8469,1050,7603,6018,11825,12862,3608,,,
395,24734,13690,1044,7606,6020,16182,8590,6198,,,
396,24736,8474,1051,7609,6037,10064,12783,3609,,,
397,24739,1219,406,129,6043,16023,2111,3610,,,
398,24838,1221,2079,5376,6051,5256,1267,2010,,,
399,25054,13694,1748,19559,6052,2067,12721,3611,,,
400,25100,13697,650,15520,6085,9659,8591,6199,,,
401,25392,13700,91,130,6098,6159,761,16584,,,
402,25414,13704,1289,7618,6269,15498,8592,6200,,,
403,25518,2673,7704,15526,6274,4987,988,1660,,,
404,25624,300,12190,15528,6276,4261,1662,2552,,,
405,25777,13707,145,131,6332,4292,735,16585,,,
406,25806,13708,28,133,6398,197,726,16586,,,
407,25853,13251,18456,7635,6423,17885,8593,6201,,,
408,25868,13711,10696,18022,6424,2038,8594,6202,,,
409,26027,7249,515,135,6448,4210,14160,2553,,,
410,26094,7285,507,136,6449,10268,8595,6203,,,
411,26152,7292,508,137,6450,4205,8596,6204,,,
412,26314,1279,2021,5379,6467,9924,614,992,,,
413,26315,13713,21008,7645,6481,12731,8597,6205,,,
414,26321,13716,11,138,6482,13606,592,16587,,,
415,1,13717,139,140,6494,10983,582,16588,,,
416,1,13719,1292,7651,6503,15061,8598,6206,,,
417,2,2698,347,141,6504,3414,4095,6207,,,
418,3,13723,285,143,6505,588,8599,6208,,,
419,5,13727,20,144,6506,1495,524,16589,,,
420,7,13730,12515,20108,6554,11909,15744,342,,,
421,8,13734,1804,5381,6567,6319,8600,6209,,,
422,10,12438,482,145,6568,13188,15019,1661,,,
423,12,1304,481,146,6578,8867,1055,2011,,,
424,29,13739,730,147,6579,5089,8601,6210,,,
425,30,13743,10,148,6601,15238,422,16590,,,
426,33,8650,21717,7668,6604,7768,14319,2554,,,
427,43,13747,18614,7669,6607,117,13717,3612,,,
428,46,13752,137,149,6608,13264,328,16591,,,
429,51,13756,611,151,6611,14823,8602,6211,,,
430,56,13760,615,152,6614,18120,8603,6212,,,
431,57,13762,610,153,6626,8742,8604,6213,,,
432,66,13767,614,154,6653,12032,8605,6214,,,
433,111,13770,176,156,6675,5692,277,16592,,,
434,115,6695,603,157,6689,2064,15382,1120,,,
435,134,13774,138,158,6694,5613,143,16593,,,
436,138,13778,8603,20390,6695,2689,15390,1121,,,
437,141,13780,1004,159,6696,5091,14053,3613,,,
438,225,13013,19560,14832,6802,3054,15490,894,,,
439,295,5883,537,160,6803,11796,14983,1662,,,
440,312,13784,242,162,6804,905,8606,6215,,,
441,322,13788,590,163,7077,13110,8607,6216,,,
442,323,2750,18252,7696,7079,4082,492,757,,,
443,325,7381,21612,7698,7080,7024,15244,1422,,,
444,326,12770,629,165,7081,4356,8608,6217,,,
445,328,13791,20672,7702,7082,4294,8609,6218,,,
446,345,2759,472,166,7083,19546,1369,2555,,,
447,364,2790,1480,7706,7120,16054,1388,2556,,,
448,391,2857,241,167,7142,6101,4254,6219,,,
449,395,2869,382,168,7156,17404,4266,6220,,,
450,400,2874,416,169,7158,13373,1845,3614,,,
451,401,2889,342,170,7159,4975,4286,6221,,,
452,406,2900,410,171,7193,6304,1843,3615,,,
453,407,2915,237,172,7254,1282,4312,6222,,,
454,409,2957,479,173,7255,19786,1395,2557,,,
455,413,2961,1499,7728,7256,10662,1386,2558,,,
456,590,2971,218,175,7259,5416,4368,6223,,,
457,642,2979,339,176,7276,16219,4376,6224,,,
458,760,2995,405,177,7321,18802,1824,3616,,,
459,1051,3006,633,178,7426,17867,1157,2012,,,
460,1052,3018,291,179,7496,9053,4415,6225,,,
461,1053,3081,341,180,7497,17982,4478,6226,,,
462,1076,1359,993,181,7555,16327,1014,1663,,,
463,1089,3089,417,182,7556,2371,1812,3617,,,
464,1167,1364,398,183,7628,18340,1527,2559,,,
465,1478,3101,253,184,7647,12295,4498,6227,,,
466,1547,3116,217,185,7648,10071,4513,6228,,,
467,1752,3125,701,186,7649,1354,481,758,,,
468,2075,3127,411,187,7650,13541,1805,3618,,,
469,2194,3169,290,188,7680,10423,4566,6229,,,
470,2737,1374,480,189,7694,4157,1657,2560,,,
471,2808,3259,399,190,7697,111,1784,3619,,,
472,2890,3327,284,191,7709,10282,4724,6230,,,
473,2901,3352,23477,7762,7716,3891,589,895,,,
474,2917,3368,236,194,7759,12065,4765,6231,,,
475,2920,3371,379,195,7760,17223,4768,6232,,,
476,2921,3407,434,196,7761,2698,1756,3620,,,
477,2922,3436,12220,15562,7762,681,1511,2561,,,
478,2941,3468,380,197,7818,5862,4865,6233,,,
479,2956,3473,467,198,7819,1452,1475,2562,,,
480,3046,3551,1469,7771,7820,1768,1729,3621,,,
481,3067,3649,343,199,7829,7851,2769,6234,,,
482,3071,3669,257,200,7839,12224,2749,6235,,,
483,3111,3673,294,202,7840,16004,2745,6236,,,
484,3115,3693,346,204,7858,13927,2725,6237,,,
485,3212,3708,987,205,7859,11239,1342,2563,,,
486,3244,3722,469,206,7868,2903,1347,2564,,,
487,3250,3765,239,207,7880,6327,2653,6238,,,
488,3300,3778,381,208,7925,2114,2640,6239,,,
489,3397,475,6447,1941,7951,6348,2231,3622,,,
490,3442,3812,220,209,7952,10991,2606,6240,,,
491,3604,3813,345,210,7985,12251,2605,6241,,,
492,3605,3824,1777,7795,7994,4492,1618,2565,,,
493,3610,3842,293,212,8010,7374,2576,6242,,,
494,3612,3902,344,213,8018,3694,2516,6243,,,
495,3725,3945,475,20633,8019,4114,1368,2566,,,
496,3745,3948,404,216,8020,16827,2508,3623,,,
497,3771,3994,8103,15569,8076,11629,722,1251,,,
498,3776,4034,468,219,8098,90,1477,2567,,,
499,3783,4059,238,220,8099,17160,4820,6244,,,
500,3786,4070,475,222,8101,3717,1565,2568,,,
501,3787,4101,219,224,8102,5113,4718,6245,,,
502,3814,4114,340,226,8123,4900,4697,6246,,,
503,3815,4141,516,228,8217,18954,1099,2013,,,
504,3830,4163,255,230,8218,14657,4569,6247,,,
505,3871,4204,292,232,8521,1993,4474,6248,,,
506,3924,4205,397,234,8560,14505,1484,2569,,,
507,3949,4215,373,235,8589,13963,4422,6249,,,
508,3951,4221,415,237,8592,5323,2446,3624,,,
509,3958,4226,445,240,8606,472,1337,2570,,,
510,4009,4284,18402,7832,8607,15237,1273,2014,,,
511,4022,4298,20486,7835,8608,10956,2433,3625,,,
512,4033,4315,374,243,8609,9715,4187,6250,,,
513,4071,4350,318,246,8646,19005,4112,6251,,,
514,4077,4362,254,248,8656,7452,4084,6252,,,
515,4078,4369,392,249,8665,16132,4068,6253,,,
516,4390,518,6455,1949,8677,7173,1639,2571,,,
517,4451,4445,21064,7848,8682,8062,2412,3626,,,
518,4452,4452,230,251,8683,1308,3921,6254,,,
519,4453,4457,22278,7855,8715,19563,1106,2015,,,
520,4460,1461,996,252,8716,2302,843,1423,,,
521,4487,4475,21868,7860,8717,84,2404,3627,,,
522,4488,4481,317,253,8756,1936,3881,6255,,,
523,4489,4490,329,255,8760,18569,3874,6256,,,
524,4490,13803,24,256,8769,13099,3122,16594,,,
525,4491,13806,372,257,8823,7643,8610,6257,,,
526,4492,13810,1298,7883,8824,5478,8611,6258,,,
527,4493,13814,11285,18097,8825,17708,14391,2572,,,
528,4503,11511,21068,258,8826,16486,14392,2573,,,
529,4511,12449,420,259,8827,15692,15278,1252,,,
530,4513,13816,12087,7889,8828,7561,14908,2016,,,
531,4515,13820,20487,7891,8829,11549,13773,3628,,,
532,4551,13822,1399,7896,8842,9194,8612,6259,,,
