Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict,DegSort,Metis,Grappolo-RCM,ND
437,273,633,61,96,85,820,782,342,513,1138,
264,274,634,678,111,86,90,114,380,15,877,
423,277,219,664,224,91,833,116,378,17,878,
424,453,140,1115,225,92,1418,119,382,18,879,
425,545,607,662,226,93,531,398,383,19,34,
144,555,397,1,227,97,122,539,1029,250,24,
777,559,155,594,13,102,1119,302,383,10,855,
778,593,161,9,29,105,725,792,604,420,14,
639,779,166,396,208,106,28,43,66,170,42,
640,2,175,2,253,111,579,591,727,66,672,
431,6,179,592,377,113,540,49,1110,67,501,
432,11,185,47,90,115,10,47,55,168,356,
885,15,189,14,93,118,186,17,708,167,338,
886,16,106,664,397,121,419,18,99,166,1066,
900,19,195,1044,400,123,480,3,19,8,1332,
433,20,1198,1182,105,126,166,88,19,57,36,
434,24,609,41,314,128,68,32,67,107,724,
435,25,1446,8,174,130,108,137,720,656,397,
436,26,1211,658,470,133,497,205,111,41,798,
891,27,311,1038,199,134,558,56,7,43,508,
508,28,72,299,203,135,172,34,31,360,719,
323,29,30,660,284,137,1397,95,643,709,720,
125,31,223,490,287,138,427,61,246,708,721,
230,33,34,485,289,143,1065,67,324,707,398,
263,34,231,572,30,144,983,39,71,51,836,
144,36,20,301,32,147,173,786,338,766,1151,
353,37,1044,457,1,148,179,576,55,290,1,
431,39,90,310,2,149,748,376,206,1,141,
811,41,1277,610,272,150,1057,372,69,1497,757,
257,42,1045,633,182,151,368,577,10,1191,705,
229,43,98,870,82,152,167,291,200,15,471,
262,47,54,820,83,153,32,297,2,16,391,
143,49,215,231,584,154,1022,328,306,405,352,
352,50,170,313,582,155,571,326,29,404,357,
430,51,315,792,580,156,368,540,339,403,345,
810,106,314,617,578,158,265,539,10,402,351,
256,116,93,793,42,164,57,191,247,8,923,
228,118,652,581,56,166,118,98,25,6,1074,
261,126,655,800,119,170,518,96,78,1,1080,
142,128,554,664,169,171,237,838,219,13,1117,
351,129,563,796,11,172,380,837,201,21,700,
429,134,570,191,243,173,528,32,54,10,1127,
809,135,573,546,177,182,624,15,175,329,701,
255,184,1048,620,222,189,134,578,64,30,692,
227,256,591,571,234,190,23,96,9,34,703,
260,260,436,846,177,191,690,116,156,42,844,
141,273,1187,325,240,194,202,748,262,1498,616,
350,276,1117,244,270,205,892,23,151,385,532,
428,452,116,417,211,215,734,375,9,49,843,
808,544,115,332,181,217,620,627,19,255,648,
254,554,91,941,60,218,158,224,250,17,639,
6,558,1089,936,59,233,1650,659,328,43,288,
419,778,94,121,321,234,1568,374,75,44,221,
260,18,366,752,242,237,758,855,342,187,747,
139,19,365,6,1090,243,764,846,59,1482,845,
140,20,1056,141,181,246,163,643,210,38,841,
17,21,48,159,438,248,1642,789,73,5,479,
42,22,79,182,62,262,217,60,14,1284,245,
318,23,92,1321,450,263,418,80,204,1454,386,
114,25,1454,1271,841,265,553,373,6,828,278,
144,30,1065,682,720,268,1607,800,310,806,412,
575,32,1251,505,189,269,1270,394,54,33,285,
78,34,3,138,188,272,1156,550,33,1483,1147,
948,35,67,341,462,274,953,87,343,1222,305,
905,37,66,1068,461,275,320,93,6,1223,273,
107,45,65,1063,798,276,844,784,171,1273,374,
487,46,64,1055,460,278,1158,96,163,1274,258,
800,47,63,342,459,280,642,77,251,1276,418,
4,48,331,1032,457,283,703,791,29,1277,354,
43,105,179,1251,790,285,67,116,82,1581,455,
44,121,62,213,429,288,348,792,223,1582,454,
45,122,59,345,243,291,965,779,205,992,262,
327,124,1278,642,578,298,57,73,58,1049,417,
1,125,55,95,306,299,39,788,179,1037,766,
120,126,60,169,307,308,719,787,68,12,511,
121,127,66,1022,308,318,562,130,5,10,891,
122,128,72,108,297,319,319,777,128,9,703,
92,129,82,102,298,320,415,776,129,8,580,
355,130,56,115,28,326,90,740,112,7,561,
389,131,55,1297,141,338,1275,741,160,2,890,
258,456,53,126,140,339,383,275,266,1,802,
417,543,1055,207,21,345,1477,750,155,1200,1461,
418,29,1455,488,27,346,729,293,251,16,221,
419,32,1456,483,31,347,763,247,329,645,160,
709,255,1210,574,34,353,681,675,76,1224,728,
138,422,1281,299,36,355,129,374,343,30,1454,
425,4,64,459,59,357,123,128,60,31,1453,
426,3,604,312,68,367,1050,718,211,1309,1457,
427,2,299,612,89,369,755,277,74,1536,219,
428,1,1106,635,75,371,670,653,15,4,220,
429,2,552,868,335,375,469,229,205,1,462,
430,7,363,818,8,383,334,610,7,189,180,
150,12,40,903,12,384,549,109,6,190,209,
118,13,446,229,15,390,720,754,311,2,394,
1055,21,442,52,20,396,383,774,55,3,268,
473,22,438,315,23,397,269,756,34,4,409,
378,23,433,794,27,399,66,773,344,5,377,
899,24,909,795,524,402,245,627,252,590,187,
30,25,906,579,31,403,184,601,30,193,155,
119,26,137,798,434,404,820,98,83,18,1178,
120,33,468,666,553,405,539,116,224,251,1100,
121,36,81,798,7,412,78,297,206,47,2,
327,40,1448,189,1243,419,830,389,59,865,298,
9,43,536,548,6,420,926,217,180,5,1,
8,44,87,622,806,422,168,462,69,123,46,
7,45,5,569,77,424,325,47,4,229,1325,
6,48,9,734,82,425,247,600,126,999,433,
5,57,13,844,85,426,388,413,161,747,343,
4,114,354,327,86,431,504,178,267,10,1323,
3,115,12,419,90,432,1036,618,14,9,155,
2,125,611,334,858,433,922,9,24,8,849,
1,126,384,345,102,435,1192,628,560,7,225,
932,131,390,3,158,436,371,681,527,6,205,
500,147,392,84,66,437,242,642,581,388,174,
112,179,397,32,259,452,220,675,543,5,186,
113,184,402,220,260,459,1000,647,416,26,176,
114,185,406,26,262,460,832,657,396,27,181,
115,186,2,11,169,461,190,17,415,85,7,
2,258,546,29,201,462,774,598,395,14,283,
575,259,379,465,271,474,14,661,557,76,446,
77,260,410,7,272,476,678,586,596,28,447,
934,261,412,12,274,477,591,597,714,29,522,
117,262,414,404,276,478,1204,695,1094,31,523,
265,263,417,141,279,479,1057,687,60,32,524,
299,264,420,7,282,480,490,228,832,33,285,
262,265,108,9,516,481,115,703,524,34,450,
352,266,601,99,221,492,678,80,204,401,173,
92,267,82,8,333,493,1049,423,582,183,145,
93,271,365,115,256,497,331,455,15,31,133,
3,437,83,41,263,503,328,676,525,9,208,
6,550,84,40,730,504,10,627,372,708,207,
275,553,46,45,716,505,1065,549,496,1013,253,
398,1072,600,15,718,516,169,696,395,23,62,
302,5,51,23,403,521,419,660,497,22,740,
303,4,85,46,343,522,312,867,460,21,431,
248,3,52,193,347,524,1035,691,22,20,344,
1052,7,53,59,787,527,468,107,794,256,1186,
304,13,86,61,92,528,93,708,486,18,1324,
76,15,429,151,320,537,656,648,166,17,1196,
401,16,433,167,112,541,309,587,23,203,777,
27,17,438,1198,621,546,310,881,653,16,159,
116,18,325,1200,321,547,692,460,594,15,439,
293,19,327,417,576,552,925,590,488,14,762,
556,21,198,414,135,553,705,596,545,13,236,
1,27,443,11,139,554,350,601,487,2,240,
350,29,448,12,325,555,32,547,334,58,219,
854,30,390,39,5,568,754,104,948,233,761,
812,65,440,40,294,570,940,658,1071,998,221,
481,111,444,4,151,606,1026,83,707,826,102,
246,118,449,7,436,607,1043,348,458,74,103,
35,121,452,37,734,634,191,347,357,75,530,
322,122,454,29,813,645,397,343,459,30,656,
1,124,56,6,215,647,290,341,422,58,200,
3,188,57,160,231,648,16,340,546,57,1020,
4,189,456,161,253,649,205,57,423,55,89,
5,6,439,1085,523,657,514,568,149,54,201,
10,5,435,206,307,670,483,757,54,366,202,
11,4,429,302,598,672,1196,659,96,4,611,
866,12,460,5,599,673,185,625,105,156,609,
32,14,462,46,344,674,1166,207,148,220,462,
124,17,464,507,6,675,841,162,69,25,938,
568,26,434,176,1,676,1252,334,207,5,550,
569,28,467,1034,154,678,526,689,151,701,477,
464,29,471,367,8,679,673,688,121,477,1469,
304,64,477,108,18,683,636,691,76,230,72,
4,110,479,199,25,687,1647,697,125,231,227,
570,117,341,148,27,705,666,491,168,748,299,
571,120,481,313,29,715,991,512,89,259,148,
572,121,484,18,32,736,580,713,187,240,99,
386,123,488,1228,35,738,1306,273,131,12,56,
387,187,166,173,36,766,1159,626,141,241,179,
284,188,492,93,114,768,6,91,95,8,298,
325,11,494,214,127,790,1005,307,106,80,98,
361,13,495,163,655,809,24,160,149,985,219,
340,19,122,298,656,893,349,161,70,79,218,
238,20,498,33,658,894,62,771,206,78,217,
239,21,500,1243,676,895,664,651,150,951,180,
14,22,503,158,679,896,517,329,122,176,868,
141,23,36,111,791,897,970,419,75,175,875,
565,24,506,196,53,899,41,167,126,55,286,
95,25,510,145,170,902,940,168,169,69,880,
308,27,49,316,176,924,615,200,90,10,881,
567,109,515,15,54,925,1026,169,186,25,731,
568,116,487,1225,180,941,300,652,130,37,282,
463,119,521,176,182,943,447,308,142,15,732,
303,120,525,381,55,945,256,496,24,16,405,
3,122,530,372,74,946,141,603,500,154,292,
569,187,65,389,79,947,47,477,24,78,464,
570,255,535,266,164,948,75,519,9,170,1287,
571,696,517,291,266,949,180,538,7,79,291,
385,8,460,973,267,978,473,537,42,1240,1187,
386,7,522,54,285,991,517,883,33,263,438,
283,6,273,652,765,1038,748,718,163,958,284,
324,5,551,166,768,1092,635,10,3,264,998,
360,3,510,746,545,1093,651,330,238,62,295,
339,2,539,12,246,1094,866,235,372,18,289,
237,9,122,699,252,1101,112,4,8,19,294,
238,14,210,670,255,1102,965,705,963,20,293,
13,17,473,747,258,1103,634,871,474,21,456,
140,19,552,370,261,1107,227,588,373,22,1377,
564,20,490,864,73,1170,315,766,89,11,17,
94,21,398,6,78,1184,444,1319,374,10,1296,
307,22,394,64,62,1206,819,1132,10,124,404,
566,23,390,68,255,1219,226,897,31,25,314,
567,27,391,383,256,1223,811,728,35,26,820,
462,31,30,70,258,1224,76,133,36,84,174,
302,32,35,603,197,1230,437,122,102,75,162,
2,33,347,472,652,1253,692,1142,39,229,521,
568,99,346,639,654,1254,249,1174,40,230,448,
569,116,19,158,594,1261,508,91,6,73,254,
570,117,13,111,595,1262,795,38,1,74,234,
384,119,448,829,267,1264,766,312,15,27,832,
385,181,449,103,268,1268,745,325,346,28,833,
282,255,76,110,250,1330,1624,170,600,269,852,
323,256,11,232,253,1357,1493,77,75,267,203,
359,257,6,98,281,1443,926,44,847,1239,215,
338,265,1,100,270,1444,551,72,539,30,205,
10,266,3,190,272,1473,1114,62,219,31,210,
236,267,74,12,275,1565,1466,92,906,32,846,
237,268,45,206,278,1668,767,61,30,33,433,
12,269,354,50,263,1700,108,881,540,78,130,
139,9,863,51,123,1764,426,709,387,57,711,
563,8,24,46,791,1783,1501,121,511,825,254,
93,4,7,76,734,1854,267,947,410,707,417,
306,8,9,68,154,1855,855,43,512,184,418,
12,13,321,45,329,1856,748,1410,475,32,224,
18,16,768,349,252,1857,481,826,160,8,33,
252,17,320,1126,259,1,852,1427,295,24,1157,
862,26,319,1068,339,4,1155,1367,227,23,748,
251,30,357,362,343,5,1552,1306,121,22,410,
861,31,318,497,316,7,1468,1179,253,21,266,
119,32,351,813,625,8,901,1309,1003,19,269,
72,98,350,1024,580,10,784,1315,72,17,73,
250,115,317,167,131,11,941,1320,1,16,74,
860,116,601,314,135,12,1200,29,45,15,501,
249,118,40,361,321,13,103,172,40,14,627,
243,180,283,1076,9,17,260,961,388,1,171,
10,265,37,61,288,18,352,823,227,56,60,
859,266,41,184,432,19,645,371,67,29,172,
385,267,46,76,211,21,88,372,310,59,173,
3,268,49,20,227,23,873,802,307,58,582,
917,10,51,68,249,26,984,776,319,56,580,
354,9,53,72,10,27,775,60,318,55,286,
333,8,842,16,3,29,898,94,409,367,1440,
231,7,838,911,150,30,272,385,105,5,101,
232,5,832,197,4,32,548,30,347,157,119,
7,7,59,1,14,33,155,31,498,221,70,
116,12,61,183,21,34,43,28,410,476,27,
134,15,31,494,25,36,166,22,225,260,150,
558,25,64,489,28,37,1658,228,303,13,69,
88,29,68,568,31,41,1576,6,50,81,248,
301,30,722,305,32,42,766,412,317,984,247,
4,31,569,606,110,43,1650,68,48,80,246,
916,97,89,629,121,47,225,390,11,79,151,
353,114,91,874,795,49,426,300,179,950,839,
332,115,525,824,166,50,561,919,19,177,315,
230,117,100,235,49,54,1615,67,285,54,851,
231,179,103,309,172,55,1164,411,8,176,311,
6,264,107,788,50,60,961,1215,318,70,435,
133,265,84,789,176,62,650,116,226,433,1258,
11,266,118,585,178,64,711,200,4,14,319,
557,267,132,660,51,68,356,181,198,15,320,
87,11,114,792,70,70,973,182,180,155,1158,
300,10,119,195,75,71,65,1,33,77,409,
18,9,136,542,262,72,31,723,154,171,313,
234,8,613,616,92,73,727,92,43,2,318,
422,6,694,575,248,75,570,131,30,18,1348,
224,6,528,850,799,82,1283,852,135,41,59,
11,11,657,321,323,84,391,97,241,370,61,
1,14,4,42,59,85,379,133,144,934,168,
2,24,97,133,198,91,8,66,522,71,651,
20,28,102,26,150,94,726,825,45,64,872,
3,29,473,51,265,95,981,837,43,264,419,
4,30,1006,1,687,96,559,109,250,715,203,
5,96,204,1,254,98,934,742,58,216,192,
6,113,462,91,326,99,371,420,378,431,69,
576,114,440,808,57,101,906,848,47,803,136,
892,116,38,941,26,104,521,231,394,4,59,
440,251,1079,1000,215,105,597,143,737,7,31,
656,263,383,4,125,106,1393,395,29,44,618,
21,264,376,26,126,110,159,431,130,45,76,
2,265,168,18,128,112,747,83,28,46,291,
3,266,846,5,132,114,640,88,65,171,438,
893,543,699,3,134,117,673,123,243,38,437,
93,544,112,5,623,120,1075,316,124,45,125,
379,545,393,25,142,122,159,855,23,24,262,
252,607,313,17,767,125,429,35,125,1127,339,
554,13,872,6,246,132,322,658,88,11,26,
894,12,1080,4,311,133,355,432,396,837,598,
779,11,1081,1,297,136,720,490,272,9,1250,
606,14,83,29,21,137,514,352,373,10,570,
100,15,575,21,19,142,74,747,271,11,502,
101,16,1082,2,147,146,33,489,308,12,501,
575,17,618,1146,22,148,332,681,691,13,500,
891,19,11,32,571,150,109,739,202,1142,666,
655,23,622,1237,386,151,768,746,706,109,499,
22,40,478,1148,406,152,714,116,632,33,498,
1,46,297,30,426,153,273,732,143,17,1163,
2,60,532,1039,794,155,897,872,171,42,67,
892,61,653,1239,318,157,1150,117,647,933,187,
378,62,8,365,54,163,947,153,526,72,42,
251,63,93,569,193,169,33,86,82,63,777,
553,67,98,337,145,170,474,845,441,263,998,
893,68,469,456,260,171,1383,857,541,714,293,
778,89,1002,362,682,172,727,129,583,215,329,
605,105,208,566,259,181,187,762,25,430,66,
367,138,458,334,321,188,254,400,498,802,195,
117,259,444,453,52,189,1163,868,598,3,10,
926,528,387,8,21,190,28,163,854,6,185,
927,14,380,1,210,193,666,375,819,44,157,
52,13,164,2,120,204,852,63,942,45,744,
885,12,842,48,121,214,1048,68,745,170,50,
380,12,695,34,123,216,938,143,578,37,312,
296,13,116,43,127,217,1484,296,760,46,311,
547,14,397,319,129,232,68,875,639,23,1,
451,15,317,108,628,236,38,55,584,1126,465,
366,16,868,9,147,242,640,678,380,12,152,
116,18,1076,7,241,244,293,452,569,836,724,
925,39,1077,18,306,247,38,510,567,8,1376,
926,45,87,273,26,259,218,332,560,9,696,
51,59,571,199,24,260,474,767,599,10,376,
884,60,1078,109,142,262,183,509,461,11,375,
379,61,614,32,17,264,1240,701,401,12,374,
295,62,15,10,576,268,861,719,257,1141,792,
546,66,618,6,381,271,514,726,446,110,373,
450,67,482,19,401,274,259,136,444,32,372,
85,72,301,200,421,279,253,752,476,16,1289,
86,88,536,1033,791,282,492,854,187,43,74,
110,105,649,934,315,284,1170,99,17,932,46,
111,115,12,918,51,297,823,135,172,73,183,
114,116,89,943,190,298,568,68,170,62,636,
115,137,94,571,142,307,806,827,188,262,857,
71,258,465,1540,257,316,1006,839,192,713,434,
72,527,998,1573,679,317,1467,111,197,214,188,
15,740,212,1533,262,318,78,744,200,429,207,
11,15,454,1328,318,319,1134,418,201,801,54,
10,14,448,1625,49,325,1221,850,205,2,151,
9,12,1071,1542,293,344,259,145,89,5,44,
8,13,391,49,18,345,1185,393,61,18,16,
17,14,384,1124,207,346,56,433,202,42,512,
11,15,160,1337,117,352,1239,81,204,43,603,
12,17,838,982,118,354,316,86,115,44,91,
127,21,691,683,120,356,392,125,258,169,306,
13,38,120,1143,124,366,1006,314,80,36,453,
21,76,401,258,126,382,505,857,16,47,452,
18,77,1075,26,631,398,727,37,373,22,140,
19,78,321,819,150,401,314,276,149,1125,324,
20,87,864,373,238,402,174,660,31,13,11,
54,136,1072,348,303,403,429,434,33,835,583,
543,248,1073,1181,289,404,1080,492,78,7,1235,
544,249,91,1204,29,411,345,350,19,8,555,
545,250,567,299,27,418,144,749,209,9,517,
546,251,1074,242,139,419,1075,491,3,10,516,
547,252,610,585,14,420,766,683,7,11,515,
449,253,19,504,579,421,533,737,156,1140,651,
531,254,614,521,378,423,1026,744,13,111,514,
228,255,486,1219,398,424,418,118,280,31,513,
39,256,305,815,418,425,915,734,160,15,1148,
240,14,541,903,787,426,597,871,28,44,42,
71,11,644,969,311,430,579,116,222,931,78,
323,12,17,974,47,435,712,152,257,74,151,
126,13,84,900,186,436,561,85,90,61,668,
376,14,89,1,138,448,903,844,438,261,889,
270,16,460,1276,253,451,568,856,78,712,402,
415,37,993,833,675,458,651,128,45,213,220,
217,86,217,966,266,459,266,761,392,428,175,
575,95,449,1025,314,460,852,401,735,800,86,
67,96,453,33,45,461,176,867,653,1,119,
61,97,396,912,11,475,671,162,171,4,76,
1,98,389,97,14,478,615,376,467,42,48,
2,262,155,361,203,479,160,64,62,43,635,
31,263,833,494,301,480,1090,69,47,168,59,
30,264,125,1094,114,491,843,142,799,35,421,
29,10,406,1098,116,492,27,297,182,21,420,
28,15,326,1101,120,504,549,54,183,1124,108,
3,602,1073,1105,635,513,492,568,184,15,356,
4,9,859,1121,122,523,218,677,156,14,615,
107,18,1068,1122,154,536,498,582,117,28,294,
108,89,96,1114,234,540,446,509,109,834,1267,
110,243,562,1103,299,545,179,333,73,7,587,
202,527,564,1097,33,549,83,766,74,8,484,
545,532,1069,1110,31,551,588,508,57,9,483,
546,1,605,961,135,552,647,700,42,10,683,
7,2,24,876,10,553,533,720,32,1139,479,
6,3,609,443,583,586,564,727,57,112,482,
369,4,491,144,374,605,392,135,26,30,481,
267,5,310,217,414,633,833,751,586,14,1180,
3,8,676,392,1281,644,18,396,212,594,1378,
8,531,555,74,1374,646,166,20,33,623,146,
124,3,280,201,1239,647,799,8,442,429,426,
547,12,558,555,256,648,588,6,21,624,884,
548,14,560,125,753,659,815,28,10,625,842,
78,103,21,731,315,660,41,23,24,13,858,
225,1054,40,236,311,661,87,145,105,374,730,
3,13,595,12,1413,669,115,3,95,622,741,
704,1053,9,48,1381,671,1412,218,30,325,152,
10,10,36,316,1303,672,933,312,142,324,8,
906,12,410,306,355,673,1327,7,42,426,337,
130,14,399,93,202,674,119,650,20,281,472,
77,1052,511,718,72,675,543,384,30,425,818,
97,11,159,7,689,677,171,324,172,431,64,
132,1051,8,80,104,678,123,76,213,198,726,
193,3,333,1127,250,681,395,331,262,16,380,
108,12,396,54,181,682,1482,9,251,648,983,
703,1050,13,73,1364,686,686,21,263,14,400,
76,13,85,2,1282,727,1627,845,387,193,23,
91,1,60,1,1432,765,17,844,236,212,746,
92,2,59,376,1379,767,424,89,135,501,734,
44,7,433,1218,1377,780,41,26,277,286,740,
173,11,3,727,1375,789,1346,27,306,276,79,
65,14,86,654,1288,808,1640,7,347,282,32,
66,27,44,788,493,898,35,1,385,283,733,
11,106,48,661,1246,901,831,12,397,284,5,
103,160,92,1438,341,923,368,615,74,3,6,
90,754,925,1365,338,940,662,553,33,397,3,
91,14,928,1499,973,942,943,36,5,307,276,
1,8,591,1372,183,944,147,48,17,430,278,
4,7,667,94,9,945,325,474,13,428,1461,
2,4,438,545,11,946,862,34,106,592,1026,
3,1,164,645,12,947,405,856,25,584,1036,
3,8,172,944,54,948,233,644,6,60,29,
4,9,51,631,751,977,338,571,23,59,940,
5,12,158,1082,748,1037,923,857,27,58,37,
2,16,342,629,744,1091,36,249,28,111,295,
6,17,866,14,26,1092,603,174,33,666,536,
1,26,937,862,60,1100,718,14,390,146,424,
65,57,941,865,310,1101,107,852,391,145,832,
66,58,946,859,708,1102,391,22,423,644,782,
67,62,1447,69,200,1106,1445,861,897,645,1158,
68,81,1448,4,706,1183,1739,72,938,795,800,
69,97,1449,130,1322,1218,134,55,976,331,745,
70,101,1450,3,702,1222,930,475,988,646,296,
71,142,402,8,989,1223,154,591,408,991,552,
72,197,39,81,84,1229,140,476,449,609,620,
73,232,365,53,85,1252,1465,477,487,521,1155,
74,432,117,74,86,1253,669,478,499,420,461,
5,5,1426,195,196,1260,726,479,441,4,817,
12,592,38,369,1143,1261,253,551,307,546,210,
225,26,184,296,372,1263,547,40,348,1056,197,
205,11,35,430,968,1329,1058,243,386,19,767,
302,10,1023,303,1292,1442,262,862,398,21,903,
338,9,412,1227,39,1443,26,718,145,24,111,
11,4,32,842,1117,1489,465,264,412,557,110,
10,3,1123,182,17,1564,319,212,340,12,71,
444,2,1127,810,263,1667,202,593,122,11,70,
9,4,1129,1109,362,1699,30,607,91,10,69,
81,6,1040,1594,157,1763,1263,598,796,9,68,
82,8,1132,800,757,1770,1134,606,99,5,49,
83,24,607,796,3,1782,541,436,120,4,833,
84,80,1451,1247,4,1,1126,378,124,479,868,
41,81,1081,794,5,6,239,167,125,8,681,
542,82,1218,179,6,18,806,554,130,519,682,
72,88,588,195,7,19,615,323,353,49,683,
285,91,7,35,8,20,451,886,74,790,289,
440,93,21,48,461,26,961,313,407,531,288,
3,95,5,2,1257,33,715,471,1014,555,560,
104,96,1085,58,1190,35,375,40,384,571,287,
105,97,890,62,249,37,218,4,405,322,291,
443,98,153,389,1,46,367,605,409,266,1370,
10,100,70,64,33,52,520,902,410,1464,180,
40,101,68,2,783,54,694,232,1007,15,244,
541,102,6,1491,727,56,179,282,131,1467,1349,
71,103,1452,1524,674,57,282,471,136,164,71,
284,107,270,1484,54,59,1263,56,139,743,1350,
439,197,541,1279,59,62,51,609,140,185,458,
4,198,456,1576,62,67,36,422,144,14,368,
230,222,548,721,63,70,1214,187,129,13,433,
201,235,552,6,67,72,972,466,989,12,874,
514,236,556,7,881,73,26,18,86,11,200,
460,237,1104,862,79,78,317,619,79,10,180,
61,12,555,1432,177,80,1203,672,87,384,149,
29,11,927,501,418,83,57,633,69,9,161,
22,10,933,400,757,84,145,666,209,697,151,
19,9,935,82,198,91,293,638,30,995,156,
923,5,940,209,43,99,672,648,439,127,119,
40,4,945,547,236,100,461,130,18,22,364,
41,3,949,133,237,107,688,254,13,23,877,
116,3,15,723,239,109,86,199,27,81,1024,
366,5,544,244,932,116,40,97,102,371,1313,
43,7,311,4,178,122,242,226,92,72,618,
751,8,214,40,248,131,1285,689,33,24,50,
217,9,352,507,249,136,452,885,28,25,765,
5,79,408,454,251,138,1360,1,74,27,37,
229,80,64,447,253,139,1448,33,214,28,38,
200,81,83,129,256,141,1596,27,35,29,336,
513,87,41,256,259,142,631,326,444,30,308,
459,90,45,500,193,146,842,589,23,100,309,
60,92,454,180,417,155,615,669,8,1218,254,
30,94,922,676,751,161,1389,196,22,1395,471,
27,95,1377,291,338,163,1343,139,107,1193,472,
23,96,5,43,806,164,1545,79,97,767,547,
22,97,199,7,372,168,18,47,28,1357,548,
21,99,14,460,907,181,1755,281,23,174,549,
20,102,280,1172,753,184,1331,577,60,704,310,
922,106,953,910,152,185,824,588,336,33,44,
39,196,955,100,155,186,1601,237,484,31,412,
40,197,957,1182,793,193,1511,737,45,445,475,
115,221,960,12,310,226,309,104,331,187,1094,
365,233,963,4,311,234,740,694,251,239,89,
42,28,435,315,273,244,570,432,340,627,899,
750,13,110,19,271,245,1188,464,585,629,1343,
216,12,328,11,677,258,139,518,3,734,120,
6,11,625,1090,460,260,106,406,257,34,108,
83,6,178,21,458,264,652,103,599,351,278,
50,5,626,1566,240,266,567,667,69,682,40,
228,4,627,15,138,272,227,618,83,162,327,
199,2,589,16,892,285,1019,540,138,298,171,
512,4,57,1138,874,286,614,286,611,1063,456,
458,7,594,146,513,289,671,570,269,27,427,
59,8,628,19,433,300,125,700,281,26,369,
31,22,595,1627,634,305,313,116,298,25,614,
21,78,596,58,693,312,303,717,68,24,270,
4,79,629,764,186,319,700,657,174,22,1207,
364,80,564,650,695,323,980,596,221,252,558,
938,86,976,8,380,324,895,890,161,253,367,
34,89,981,259,714,329,807,469,225,21,1070,
5,91,345,252,320,337,72,599,479,199,984,
6,93,1453,649,199,351,1568,605,302,20,1221,
7,94,986,529,324,352,611,610,122,19,184,
749,95,663,459,331,365,100,294,104,18,1054,
7,96,991,701,810,372,390,203,252,17,253,
82,98,458,79,187,380,1293,671,247,1194,94,
12,101,113,514,69,382,1484,743,170,330,802,
11,105,983,579,297,386,1208,580,135,153,3,
1,195,987,305,89,388,1106,352,32,37,652,
2,196,992,2,298,396,356,341,889,2,464,
3,220,995,2,379,404,871,538,743,53,211,
35,13,997,209,599,409,473,120,42,54,215,
4,12,599,508,121,415,549,251,185,169,246,
5,7,600,10,644,419,923,130,5,306,1226,
6,6,873,13,802,423,502,649,54,324,127,
882,5,471,606,112,424,609,113,66,47,128,
74,1,366,674,116,436,551,616,14,96,555,
535,3,1047,710,302,440,416,339,27,237,681,
81,77,1163,663,28,479,887,338,32,822,225,
82,78,480,1,271,480,175,334,760,308,1045,
