Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict,DegSort,Metis,Grappolo-RCM,ND
187,1,186,123,165,829,7533,333,7409,160,17245,
188,2,187,19602,3855,830,14729,468,526,709,16939,
189,3,188,108,166,831,2032,332,7410,161,17244,
190,4,189,135,167,832,3508,331,7411,162,17243,
191,5,190,320,168,833,4634,330,7412,163,17242,
192,6,191,379,169,836,12059,329,7413,164,17241,
193,7,192,194,170,837,16930,328,7414,165,17240,
194,8,193,233,171,838,11993,327,7415,166,17239,
195,9,194,377,172,839,5906,326,7416,167,17238,
196,10,195,121,173,840,2808,325,7417,168,17237,
197,11,196,106,174,841,4458,324,7418,169,17236,
198,12,197,114,175,842,12807,323,7419,170,17235,
199,13,198,316,176,843,4949,322,7420,171,17234,
200,14,199,378,177,844,3468,321,7421,172,17233,
201,15,200,192,178,845,3852,320,7422,173,17232,
202,16,201,390,179,846,1248,404,3283,174,17231,
203,17,202,7416,1006,847,2107,400,3284,5831,14051,
204,18,203,232,180,848,6815,319,7423,175,17230,
205,19,204,1395,4961,849,12848,446,1125,8285,15499,
206,20,205,318,181,850,1640,318,7424,176,17229,
207,21,206,1364,4964,855,11143,392,3285,8288,15498,
208,23,207,118,182,856,4176,317,7425,177,17228,
209,24,208,103,183,858,12322,316,7426,178,17227,
210,25,209,112,184,860,16870,315,7427,179,17226,
211,159,210,1104,4972,863,3314,454,743,6901,16493,
212,160,211,314,185,871,10407,314,7428,182,17225,
213,161,212,319,186,874,421,313,7429,185,17224,
214,162,213,326,187,876,3176,388,7430,187,17223,
215,163,214,2090,1020,877,5905,455,744,4277,13842,
216,164,215,383,188,880,16258,1,7431,188,17222,
217,165,216,4635,14256,881,271,417,3286,1499,13466,
218,166,217,201,189,885,4028,213,7432,189,17221,
219,167,218,237,190,886,3532,212,7433,190,17220,
220,168,219,327,191,888,6156,211,7434,191,17219,
221,169,220,129,192,894,274,210,7435,192,17218,
222,170,221,116,193,896,3941,209,7436,193,17217,
223,171,222,132,194,901,5546,208,7437,194,17216,
224,172,223,325,195,904,3499,207,7438,195,17215,
225,173,224,399,196,938,5277,395,3287,6637,17214,
226,174,225,382,197,976,3683,206,7439,196,17213,
227,175,226,199,198,978,11246,205,7440,197,17212,
228,176,227,323,199,983,8069,204,7441,198,17211,
229,177,228,328,200,985,7802,203,7442,199,17210,
230,178,229,127,201,986,267,202,7443,200,17209,
231,179,230,117,202,987,13231,201,7444,201,17208,
232,180,231,124,203,988,2722,200,7445,202,17207,
233,181,232,324,204,989,4558,199,7446,203,17206,
234,182,233,381,205,991,4828,198,7447,204,17205,
235,183,234,397,206,994,5474,419,3288,708,17204,
236,184,235,13782,3857,995,8224,444,1126,707,16937,
237,185,236,197,207,998,374,197,7448,205,17203,
238,186,237,7769,9275,999,14917,467,527,4266,14166,
239,187,238,1502,11184,1000,15205,439,1127,13216,14334,
240,188,239,391,208,1002,9732,406,3289,2995,17202,
241,189,240,235,209,1005,389,196,7449,206,17201,
242,190,241,322,210,1006,5515,195,7450,207,17200,
243,191,242,125,211,1008,1018,194,7451,208,17199,
244,192,243,110,212,1009,9108,193,7452,209,17198,
245,193,244,398,213,1010,12635,410,3290,8113,17197,
246,194,245,122,214,1011,1339,192,7453,210,17196,
247,195,246,289,215,1013,6930,191,7454,211,17195,
248,196,247,20369,15060,1015,12020,442,1128,1442,13345,
249,197,248,19695,3858,1016,12086,471,386,706,16935,
250,198,249,349,216,1017,5178,190,7455,212,17194,
251,199,250,156,217,1019,13120,189,7456,213,17193,
252,200,251,997,5016,1023,4447,440,1129,6899,12957,
253,201,252,8637,15919,1025,5359,463,745,704,12676,
254,202,253,193,219,1026,2177,188,7457,214,17192,
255,203,254,259,220,1027,966,187,7458,215,17191,
256,204,255,25,221,1028,9219,186,7459,216,17190,
257,6,256,18,222,1029,10856,185,7460,217,17189,
258,5,257,19600,9295,1030,5135,461,746,703,15119,
259,3,258,36,223,1032,4024,184,7461,218,17188,
260,2,259,263,224,1034,4487,183,7462,219,17187,
261,3,260,348,225,1035,74,182,7463,220,17186,
262,7,261,155,226,1036,5643,181,7464,221,17185,
263,10,262,404,227,1037,14328,408,3291,702,17184,
264,11,263,258,228,1038,14993,180,7465,222,17183,
265,15,264,7408,1071,1040,4237,420,3292,5827,14050,
266,18,265,1640,5035,1041,4803,483,8,12467,16303,
267,21,266,256,229,1092,8520,179,7466,223,17182,
268,22,267,1822,3859,1097,7709,473,387,700,16934,
269,24,268,23,230,1098,6220,178,7467,224,17181,
270,25,269,16,231,1099,1565,177,7468,225,17180,
271,26,270,34,232,1102,5814,176,7469,226,17179,
272,27,271,262,233,1103,3096,175,7470,227,17178,
273,28,272,347,234,1104,4075,174,7471,228,17177,
274,29,273,154,235,1107,11154,173,7472,229,17176,
275,31,274,190,236,1108,11087,172,7473,230,17175,
276,32,275,254,237,1109,1297,171,7474,231,17174,
277,33,276,21,238,1111,1892,170,7475,232,17173,
278,35,277,14,239,1114,8582,169,7476,233,17172,
279,36,278,3121,240,1116,17077,447,1130,4244,15457,
280,37,279,6337,1086,1123,132,391,3293,4242,13835,
281,38,280,32,241,1128,3771,168,7477,234,17171,
282,39,281,191,242,1135,1533,167,7478,235,17170,
283,40,282,270,243,1136,3966,166,7479,236,17169,
284,41,283,415,9325,1138,6064,458,747,13699,15113,
285,42,284,7453,5050,1140,11071,430,1866,5825,12581,
286,43,285,8068,9328,1148,14130,448,1131,237,15111,
287,44,286,2314,5056,1149,5943,398,3294,12465,12580,
288,48,287,352,244,1168,13351,165,7480,238,17168,
289,49,288,159,245,1171,6356,164,7481,239,17167,
290,52,289,200,246,1172,17048,163,7482,240,17166,
291,56,290,264,247,1184,13057,162,7483,241,17165,
292,58,291,30,248,1185,5904,161,7484,242,17164,
293,60,292,26,249,1187,8525,160,7485,243,17163,
294,64,293,49,250,1190,8391,159,7486,244,17162,
295,65,294,268,251,1196,2387,158,7487,245,17161,
296,66,295,407,252,1241,10228,409,3295,6898,17160,
297,68,296,351,253,1270,389,157,7488,246,17159,
298,69,297,158,254,1276,4141,156,7489,247,17158,
299,71,298,40,255,1286,5683,155,7490,248,17157,
300,84,299,261,256,1293,863,154,7491,249,17156,
301,154,300,29,257,1350,4115,153,7492,250,17155,
302,158,301,13494,16007,1353,298,482,11,2253,12248,
303,161,302,24,258,1354,644,152,7493,251,17154,
304,162,303,45,259,1370,16280,151,7494,252,17153,
305,165,304,266,260,1390,14038,150,7495,253,17152,
306,167,305,350,261,1436,17039,149,7496,254,17151,
307,168,306,1894,5070,1448,9609,436,1867,12464,16302,
308,171,307,157,262,1455,10340,148,7497,255,17150,
309,172,308,196,263,1463,3387,147,7498,256,17149,
310,173,309,260,264,1464,3,146,7499,257,17148,
311,175,310,27,265,1468,258,145,7500,258,17147,
312,176,311,20,266,1477,3542,144,7501,259,17146,
313,177,312,252,267,1481,114,143,7502,260,17145,
314,178,313,1378,5082,1486,1711,434,1868,8293,15496,
315,190,314,150,268,1488,8808,142,7503,261,17144,
316,204,315,183,269,1499,12309,141,7504,262,17143,
317,216,316,248,270,1501,8502,140,7505,263,17142,
318,223,317,8225,9361,1623,1375,401,3296,264,15809,
319,230,318,13,271,1745,7541,139,7506,265,17141,
320,259,319,3,272,1747,16521,138,7507,266,17140,
321,261,320,9,273,1748,3963,137,7508,267,17139,
322,262,321,249,274,1911,10680,136,7509,268,17138,
323,263,322,343,275,1915,13253,135,7510,269,17137,
324,264,323,149,276,1918,4594,134,7511,270,17136,
325,265,324,8247,9370,1939,8350,390,3297,271,15798,
326,267,325,182,277,1953,576,133,7512,272,17135,
327,269,326,246,278,1978,8346,132,7513,273,17134,
328,270,327,1011,5097,2001,2650,479,106,12461,16482,
329,271,328,18314,10248,2106,3393,441,1132,11780,11954,
330,273,329,147,279,2118,4323,131,7514,274,17133,
331,290,330,2,280,2121,14737,130,7515,275,17132,
332,339,331,7,281,2125,561,129,7516,276,17131,
333,340,332,247,282,2133,1547,128,7517,277,17130,
334,345,333,7793,9379,2144,1509,462,748,4232,14154,
335,348,334,342,283,2147,5967,127,7518,278,17129,
336,349,335,148,284,2149,3405,126,7519,279,17128,
337,350,336,180,285,2150,9520,125,7520,280,17127,
338,355,337,245,286,2151,5899,124,7521,281,17126,
339,358,338,6,287,2154,15432,123,7522,282,17125,
340,359,339,1,288,2156,224,122,7523,283,17124,
341,361,340,5,289,2157,14787,121,7524,284,17123,
342,362,341,244,290,2160,17215,120,7525,285,17122,
343,363,342,988,5115,2162,11178,425,1869,9461,12953,
344,364,343,409,9385,2163,13508,438,1870,286,15779,
345,368,344,341,291,2166,17205,119,7526,287,17121,
346,371,345,10,292,2173,67,118,7527,288,17120,
347,372,346,346,293,2179,7656,117,7528,289,17119,
348,384,347,153,294,2196,536,116,7529,290,17118,
349,393,348,188,295,2197,4876,115,7530,291,17117,
350,394,349,253,296,2234,1795,114,7531,292,17116,
351,395,350,19,297,2238,1775,113,7532,293,17115,
352,397,351,11,298,2241,5750,112,7533,294,17114,
353,399,352,22,299,2359,13839,111,7534,295,17113,
354,401,353,255,300,2361,7899,110,7535,296,17112,
355,411,354,345,301,2363,14991,109,7536,297,17111,
356,413,355,152,302,2364,7390,108,7537,298,17110,
357,419,356,186,303,2365,2892,107,7538,299,17109,
358,425,357,6110,1203,2366,8574,413,3298,13189,11693,
359,428,358,17,304,2372,11397,106,7539,300,17108,
360,429,359,1102,16382,2376,9749,466,528,6636,11536,
361,472,360,8,305,2380,1260,105,7540,301,17107,
362,475,361,44,306,2385,9303,104,7541,302,17106,
363,476,362,257,307,2431,5861,103,7542,303,17105,
364,478,363,344,308,2432,6799,102,7543,304,17104,
365,479,364,151,309,2437,505,101,7544,305,17103,
366,480,365,7439,1219,2440,3247,429,1871,5821,14049,
367,481,366,184,310,2441,11504,100,7545,306,17102,
368,484,367,250,311,2442,4610,99,7546,307,17101,
369,485,368,15,312,2444,13081,98,7547,308,17100,
370,486,369,4,313,2445,797,97,7548,309,17099,
371,487,370,12,314,2446,6479,96,7549,310,17098,
372,488,371,251,315,2447,2723,95,7550,311,17097,
373,489,372,198,316,2448,13603,94,7551,312,17096,
374,490,373,53,317,2449,222,93,7552,313,17095,
375,493,374,395,318,2457,4377,418,3299,699,17094,
376,494,375,55,319,2458,9025,92,7553,314,17093,
377,495,376,73,320,2466,4035,91,7554,315,17092,
378,496,377,284,321,2468,6429,90,7555,316,17091,
379,497,378,361,322,2474,16426,89,7556,317,17090,
380,498,379,167,323,2475,2088,88,7557,318,17089,
381,499,380,215,324,2476,9979,87,7558,319,17088,
382,500,381,279,325,2477,7275,86,7559,320,17087,
383,501,382,51,326,2478,1839,85,7560,321,17086,
384,502,383,1294,5150,2692,4418,481,39,8295,15493,
385,503,384,47,327,2693,16707,84,7561,322,17085,
386,504,385,72,328,2694,312,83,7562,323,17084,
387,505,386,48,329,2695,3879,82,7563,324,17083,
388,506,387,360,330,2696,13207,81,7564,325,17082,
389,509,388,166,331,2697,3408,80,7565,326,17081,
390,511,389,214,332,2698,4002,79,7566,327,17080,
391,512,390,277,333,2699,15375,78,7567,328,17079,
392,513,391,50,334,2700,10881,77,7568,329,17078,
393,514,392,58,335,2702,6005,76,7569,330,17077,
394,546,393,70,336,2705,4509,75,7570,331,17076,
395,554,394,282,337,2716,14226,74,7571,332,17075,
396,555,395,359,338,2728,9762,73,7572,333,17074,
397,556,396,165,339,2729,5151,72,7573,334,17073,
398,637,397,212,340,2812,15733,71,7574,335,17072,
399,638,398,276,341,2817,1602,70,7575,336,17071,
400,639,399,283,342,2821,3372,69,7576,337,17070,
401,640,400,7466,1273,2823,6254,452,1133,6896,14048,
402,641,401,68,343,2872,14233,68,7577,338,17069,
403,642,402,1188,5165,2896,14467,476,142,12401,16451,
404,643,403,63,344,2898,2864,67,7578,339,17068,
405,644,404,79,345,2899,1535,66,7579,340,17067,
406,647,405,290,346,2900,3972,65,7580,341,17066,
407,648,406,364,347,2901,3665,64,7581,342,17065,
408,649,407,211,348,2902,10182,63,7582,343,17064,
409,656,408,170,349,2905,11775,62,7583,344,17063,
410,657,409,218,350,2911,10543,61,7584,345,17062,
411,660,410,288,351,2912,11724,60,7585,346,17061,
412,663,411,62,352,2920,15686,59,7586,347,17060,
413,668,412,61,353,2923,3707,58,7587,348,17059,
414,669,413,405,354,2927,1003,402,3300,349,17058,
415,672,414,410,355,2928,1979,432,1872,10198,17057,
416,766,415,77,356,2932,1450,57,7588,351,17056,
417,767,416,286,357,2933,5322,56,7589,352,17055,
418,768,417,363,358,2935,9641,55,7590,353,17054,
419,769,418,169,359,2938,5350,54,7591,354,17053,
420,770,419,217,360,2939,2111,53,7592,355,17052,
421,771,420,287,361,2943,4640,52,7593,356,17051,
422,772,421,64,362,2944,11115,51,7594,357,17050,
423,774,422,2159,10011,2945,15523,435,1873,5183,15439,
424,775,423,57,365,2954,2860,50,7595,358,17049,
425,777,424,416,9502,2965,2304,427,1874,359,15066,
426,778,425,406,366,2970,302,416,3301,360,17048,
427,779,426,75,367,2975,4942,49,7596,361,17047,
428,780,427,285,368,2976,6764,48,7597,362,17046,
429,781,428,362,369,2984,1214,47,7598,363,17045,
430,782,429,15199,10252,2986,9220,397,3302,11771,14542,
431,783,430,168,370,2989,9307,46,7599,364,17044,
432,784,431,1399,5189,2991,6225,459,749,698,15490,
433,785,432,216,371,2993,14597,45,7600,365,17043,
434,786,433,357,372,3002,15143,44,7601,366,17042,
435,787,434,59,373,3005,16142,43,7602,367,17041,
436,788,435,275,374,3011,15989,42,7603,368,17040,
437,790,436,355,375,3019,2506,41,7604,369,17039,
438,791,437,162,376,3028,12955,40,7605,370,17038,
439,792,438,1912,5194,3032,7772,443,1134,6894,16411,
440,793,439,205,377,3033,5202,39,7606,371,17037,
441,795,440,269,378,3206,4683,38,7607,372,17036,
442,796,441,38,379,3207,8354,37,7608,373,17035,
443,797,442,35,380,3208,3546,36,7609,374,17034,
444,798,443,56,381,3209,4266,35,7610,375,17033,
445,799,444,272,382,3210,5777,34,7611,376,17032,
446,800,445,393,383,3211,7845,412,3303,6893,17031,
447,803,446,354,384,3213,16263,33,7612,377,17030,
448,804,447,52,385,3225,909,32,7613,378,17029,
449,805,448,203,386,3246,1006,31,7614,379,17028,
450,806,449,267,387,3373,13713,30,7615,380,17027,
451,807,450,1173,5208,3375,3453,478,143,5812,16410,
452,808,451,6827,1384,3647,1909,485,12,2580,11287,
453,811,452,31,388,3846,5833,29,7616,381,17026,
454,829,453,413,9549,3851,4585,451,1135,6892,15755,
455,831,454,54,389,3853,10109,28,7617,382,17025,
456,833,455,271,390,3864,8898,27,7618,383,17024,
457,834,456,18513,10254,3866,7095,449,1136,3504,11950,
458,837,457,353,391,3867,12394,26,7619,384,17023,
459,852,458,160,392,3908,14381,25,7620,385,17022,
460,929,459,202,393,3968,12317,24,7621,386,17021,
461,930,460,265,394,3973,13963,23,7622,387,17020,
462,931,461,33,395,4026,7202,22,7623,388,17019,
463,932,462,28,396,4027,16838,21,7624,389,17018,
464,933,463,161,397,4028,13285,20,7625,390,17017,
465,934,464,42,398,4029,2645,19,7626,391,17016,
466,935,465,1195,5220,4031,1975,464,529,4135,12573,
467,936,466,65,399,4032,2567,18,7627,392,17015,
468,937,467,281,400,4110,1325,17,7628,393,17014,
469,938,468,358,401,4118,7144,16,7629,394,17013,
470,939,469,164,402,4131,4561,15,7630,395,17012,
471,940,470,210,403,4172,10688,14,7631,396,17011,
472,941,471,274,404,4214,9395,13,7632,397,17010,
473,942,472,46,405,4226,12996,12,7633,398,17009,
474,943,473,41,406,4247,1331,11,7634,399,17008,
475,944,474,67,407,4455,8860,10,7635,400,17007,
476,946,475,280,408,4456,224,9,7636,401,17006,
477,947,476,37,409,4457,2347,8,7637,402,17005,
478,948,477,163,410,4458,9432,7,7638,403,17004,
479,949,478,209,411,4461,2189,6,7639,404,17003,
480,1044,479,273,412,4463,438,5,7640,405,17002,
481,1045,480,43,413,4464,9171,4,7641,406,17001,
482,1046,481,39,414,4465,16996,3,7642,407,17000,
483,1047,482,414,415,4467,2836,433,1875,8937,16999,
484,1049,483,60,416,4469,4674,2,7643,408,16998,
485,1052,484,278,417,4470,6426,214,7644,409,16997,
486,1053,485,356,418,4477,1847,215,7645,410,16996,
518,1055,489,8,771,4486,8986,970,3255,127,13062,
519,1076,492,30,773,4487,10640,971,3256,128,19049,
520,1077,496,34,775,4490,5102,1232,1827,129,19048,
521,1078,498,33,778,4493,9719,1198,1828,6459,19047,
522,1079,501,35,781,4494,7529,1208,1829,130,19046,
523,1080,508,44,786,4497,2494,1217,1830,9770,19045,
524,1081,515,24,788,4539,6157,972,3257,131,13061,
525,1082,521,9,789,4554,5925,457,7619,132,19044,
526,1083,528,27,791,4555,6197,973,3258,133,19043,
527,1084,535,52,5831,4556,8808,1483,698,134,18117,
528,1085,540,13,795,4558,4571,974,3259,135,13060,
529,1086,543,46,796,4563,1934,1346,1085,22214,19042,
530,1088,551,3309,10639,4567,8267,1814,53,3107,13027,
531,1091,556,6,797,4576,1457,1365,1086,136,13059,
532,1093,560,16,799,4578,8851,975,3260,137,13058,
533,1094,565,27,801,4581,5662,1840,18,138,12975,
534,1095,567,3,803,4592,6580,1716,205,139,13057,
535,1097,571,13,805,4594,278,152,7620,140,19041,
536,1098,578,21,806,4595,12958,976,3261,141,13056,
537,1102,587,7,807,4596,145,977,3262,143,13055,
538,1104,593,12,809,4597,2323,978,3263,144,13054,
539,1107,597,29,811,4598,6887,979,3264,1503,19040,
540,1198,601,19,813,4601,12113,980,3265,146,13053,
541,1368,606,22,815,4604,5959,981,3266,147,13052,
542,1369,609,43,5842,4605,4549,1595,476,148,18116,
543,1370,611,45,820,4608,13039,1358,1087,22216,19039,
544,1371,614,51,822,4609,7399,1363,1088,150,19038,
545,1374,618,32,824,4611,12562,1239,1831,151,19037,
546,1375,622,39,826,4612,2763,1258,1832,152,19036,
547,1377,624,50,828,4613,957,1262,1833,9771,19035,
