Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict,DegSort,Metis,Grappolo-RCM,ND
56,2,129,6,1494,778,3272,147,2481,,,
268,1,43,2,139,1775,1304,82,1143,,,
1091,4,7,3,26,1776,1961,72,1879,,,
1093,2,135,1,29,1987,3410,128,1982,,,
1094,5,141,4,30,2013,571,122,1465,,,
1104,2114,113,9,38,2014,1311,99,602,,,
1114,8,109,16,48,2017,1665,186,2582,,,
1188,7,21,3,104,2018,3264,121,3633,,,
1189,6,6,14,105,2019,932,126,1466,,,
1190,4,99,2651,106,31,924,31,619,,,
1191,3,96,5,107,153,138,130,499,,,
287,2,12,2,133,251,294,121,2583,,,
1203,1,137,2744,20,878,271,231,36,,,
1206,3,55,56,23,1409,672,55,1176,,,
1207,1,179,2,24,1632,1252,26,3427,,,
313,1,37,93,159,3842,1718,142,346,,,
317,4,64,1,166,3843,807,34,2328,,,
1306,8,93,12,110,3852,517,38,347,,,
1307,2607,49,3,111,3880,275,159,1177,,,
1308,2609,4,57,112,3889,817,30,2329,,,
940,2109,69,3,285,313,1790,67,348,,,
3812,2110,4,2,141,687,279,103,698,,,
3813,1,231,37,142,688,2390,122,830,,,
3825,1,72,1,154,1098,1489,69,1153,,,
3827,3,25,1,156,2825,2059,102,1099,,,
929,1,99,1,274,2826,1527,111,2250,,,
3774,2,7,3,103,2827,701,1,3576,,,
3775,1,103,4,104,2909,1142,109,356,,,
3778,5,165,92,107,2915,2525,158,1982,,,
3779,46,17,2,108,3674,1358,94,2477,,,
3780,2112,34,69,109,4049,1334,31,1982,,,
3781,2116,111,67,110,528,1924,139,1284,,,
3783,3,112,7,112,714,2260,98,3230,,,
214,2,29,1,12,817,2298,122,146,,,
920,1,34,9,265,1531,1273,63,1,,,
3742,4,4,6,84,2283,135,91,2103,,,
3780,5,61,6,109,2285,1515,10,829,,,
341,4,74,27,71,2286,6,14,1568,,,
1323,5,16,4,28,2457,826,33,1326,,,
1446,2601,1,2,140,2530,590,10,698,,,
1447,5,42,1,141,2532,3108,111,990,,,
889,3,169,30,101,2557,985,114,348,,,
890,2,12,78,102,1146,1245,84,829,,,
891,1,45,5,103,1431,1631,42,830,,,
3628,4,173,2,47,2780,563,115,1981,,,
3629,3,29,4,48,2826,882,126,831,,,
3630,1,5,77,49,2919,688,29,1982,,,
312,1,26,149,51,3001,176,15,347,,,
1313,3,61,10,758,3002,666,20,1291,,,
1322,2,39,12,28,3003,62,41,1292,,,
1323,3,29,1,29,3005,259,47,101,,,
1325,2592,62,104,744,3135,2893,7,2414,,,
1327,2595,63,105,740,3138,361,45,2415,,,
1329,2596,8,26,31,920,103,9,1179,,,
1431,2597,4,107,126,1171,297,29,2330,,,
313,2598,18,1,933,1237,1933,80,1153,,,
1290,2,89,227,100,2048,1069,57,1176,,,
1291,4,6,3,101,2049,2194,1,1151,,,
1346,3,26,4,929,2051,98,49,1240,,,
1347,1,25,145,930,2059,585,1,1165,,,
1348,2,93,144,157,3811,1455,78,1177,,,
404,2595,161,1,199,3869,1594,13,1231,,,
1061,2,121,2,27,3870,319,303,1150,,,
1062,1,17,2,28,1171,296,104,2345,,,
1065,5,8,10,31,1241,1641,57,56,,,
1548,4,48,319,7,2676,1333,63,347,,,
1558,3,40,324,17,2688,2442,29,122,,,
1563,2,22,1,22,2692,691,103,348,,,
1564,1,7,2,23,2693,156,15,3425,,,
1565,2,47,13,24,2694,641,30,3426,,,
72,5,3,17,55,2698,444,10,1,,,
73,2,39,320,56,2749,2249,68,2329,,,
384,1,3,1,184,2755,353,36,2330,,,
1396,3,37,2,182,38,1597,13,3144,,,
371,5,47,336,140,551,889,39,346,,,
372,3754,4,1,141,1245,916,38,1982,,,
1558,8,129,71,18,2423,1625,40,463,,,
1574,6,55,4,35,2425,909,138,2121,,,
1575,4,10,331,36,2427,266,1,867,,,
1612,3,87,4,74,2428,193,43,2451,,,
1745,2,197,2,68,2429,2329,138,2888,,,
1746,1,183,6,11,2430,987,90,147,,,
1747,2,6,43,12,4067,2147,50,2898,,,
1766,5,271,45,31,165,2162,242,1805,,,
1800,2,272,323,63,249,2795,241,2452,,,
1804,1,188,366,67,386,3201,154,1803,,,
1806,2,78,3,69,939,847,51,3077,,,
1885,3,227,12,154,3054,50,34,3078,,,
1886,5,40,1,2283,3728,509,273,1095,,,
1887,3749,2,4,155,3734,1085,1,3425,,,
1888,3750,33,5,156,3757,623,75,1213,,,
2144,3,1,2,2195,3762,2136,79,437,,,
481,1,238,1167,6,3797,2550,110,829,,,
482,3,27,1,4,173,854,141,3078,,,
483,1701,8,1160,2,252,1529,203,1,,,
2063,1702,256,1,32,948,648,39,347,,,
140,10,45,66,211,1263,1424,37,2,,,
658,7,100,64,588,1264,77,135,1982,,,
660,2,222,67,226,2930,1726,111,470,,,
662,1,37,4,228,2931,1073,31,170,,,
2744,2,238,7,168,2932,1021,139,828,,,
2747,12,56,1,262,2933,1780,32,2311,,,
536,1,320,1233,17,4046,1126,141,827,,,
542,3312,7,1,28,390,93,1,171,,,
2244,24,108,2,70,675,1502,1,3425,,,
2245,21,85,68,71,947,2580,348,3548,,,
2278,3,325,44,116,2833,2481,242,2673,,,
2782,4,8,1161,81,2927,881,80,348,,,
2788,3,150,42,87,2944,979,161,752,,,
2791,2,173,2,90,2945,1926,202,53,,,
2793,1,141,11,92,2950,1363,84,177,,,
2794,4,7,1225,93,4046,916,42,403,,,
2829,27,235,2,128,4047,1347,74,1980,,,
2,4,54,3,2,685,1649,117,2452,,,
2427,6,161,24,193,695,99,40,875,,,
2431,7,29,11,197,878,814,86,3378,,,
2469,2,139,2,232,969,1482,216,3425,,,
2470,1684,4,8,233,2385,2360,136,2329,,,
2488,1685,138,3,249,2386,261,207,1176,,,
2490,1686,1,4,251,3551,351,108,3426,,,
2492,2,76,5,252,3552,810,129,349,,,
856,1,244,84,88,3679,1700,13,350,,,
857,2,160,1,89,4039,2733,40,1177,,,
3514,3,5,81,80,628,1200,120,351,,,
3515,8,238,63,81,982,797,107,3354,,,
2425,6,107,82,191,1299,218,77,3075,,,
2427,5,9,1,193,2142,1251,10,2248,,,
2428,4,87,2,194,2143,1807,213,133,,,
2429,3,83,3,195,2145,1550,203,1980,,,
2432,2,69,73,198,2289,1160,171,1978,,,
846,1,177,1,83,2290,90,110,2250,,,
848,1,33,9,85,2298,7,271,996,,,
863,2,196,6,95,2299,2403,169,407,,,
3500,35,46,2,3032,860,2994,279,1,,,
3509,34,151,6,76,1313,1508,1,1645,,,
3641,1,6,1,64,3441,1161,43,3077,,,
3179,4,77,5,125,3442,2493,33,2657,,,
3180,1,134,4,126,3444,1332,70,420,,,
3181,2,206,13,127,3445,110,186,1844,,,
3182,3766,204,15,128,3446,868,133,1388,,,
3183,10,19,6,129,3447,1717,103,431,,,
2632,6,315,3,61,3449,500,251,1,,,
2633,5,151,4,657,3450,1486,124,1644,,,
2634,4,310,8,62,880,2851,87,1229,,,
2642,3,8,2,72,1196,180,1,1152,,,
2643,2,87,1,665,1448,2715,270,2453,,,
696,1,49,94,44,3223,812,104,2452,,,
2985,3,232,1,117,3246,769,152,1543,,,
2992,1,7,14,124,3247,1387,13,2329,,,
2993,5,70,63,125,3280,207,42,355,,,
2994,4,72,3,126,3286,2535,43,1301,,,
2995,1,67,10,127,3295,737,40,596,,,
2996,41,1,8,128,3296,2458,93,1707,,,
699,3,79,12,45,1012,1207,145,1177,,,
2972,2,280,95,104,1110,1903,321,1,,,
2983,3,271,105,115,1205,14,241,205,,,
2986,2,37,124,118,1901,21,75,1508,,,
2987,1683,250,69,119,1956,3327,127,3009,,,
2989,1687,108,72,121,2506,2679,59,949,,,
128,5,3,2,4,2507,1946,1,3996,,,
661,4,2,200,26,2510,1889,2,204,,,
2737,3,253,93,58,2511,43,279,3995,,,
2803,1,260,80,110,3304,575,179,123,,,
2813,2,261,2,120,213,717,128,3014,,,
2814,2068,213,7,121,534,292,108,661,,,
1,4,130,78,3,882,142,289,2891,,,
144,1,285,1,36,1335,349,247,829,,,
696,2,76,3,42,1945,615,315,1,,,
715,5,58,44,59,1947,924,87,2329,,,
716,1692,141,1,60,1948,188,123,2,,,
725,2069,148,1,69,1949,1427,89,1096,,,
3002,2,44,4,134,1950,778,81,1979,,,
713,1,224,41,55,2062,309,209,2330,,,
724,1,18,1,66,232,163,200,1980,,,
730,3,227,43,72,1373,1112,210,2331,,,
2994,1,113,17,124,1377,1147,162,826,,,
2995,5,209,13,125,1378,747,146,1114,,,
3001,6,174,18,131,1621,1980,208,2220,,,
712,5,171,1804,54,1626,2144,106,179,,,
729,1687,168,2,71,1627,1239,105,1094,,,
2992,5,3,26,122,1634,2259,36,1505,,,
3053,2072,41,5,19,1696,2205,2,3075,,,
3056,1,140,20,20,1697,877,154,826,,,
3057,4,186,23,21,1382,3916,97,350,,,
723,1,247,9,65,1384,1890,205,1981,,,
3041,1,29,13,7,3703,1910,103,827,,,
3045,4,194,10,11,3706,3412,131,1,,,
3046,5,1,2,12,3740,3866,102,3075,,,
3047,1,155,1,13,3741,1212,318,828,,,
3048,4,26,3,14,3743,3039,98,1176,,,
782,3,250,10,179,3776,2535,258,825,,,
3285,4,38,4,84,3779,590,81,1729,,,
3300,1,27,2,99,3781,95,169,339,,,
3301,2,29,1,100,487,1193,61,7,,,
3302,4,1,1415,101,634,4014,151,1391,,,
3303,1689,25,25,102,1146,50,112,3425,,,
3304,1,31,2,103,2008,1846,62,1183,,,
3319,1688,49,26,116,2011,3473,27,205,,,
154,3747,16,1417,19,2604,3926,89,1796,,,
758,7,218,1405,145,2606,1314,89,1,,,
3238,2,32,4,60,3798,20,43,1154,,,
3239,5,4,1,61,3799,1522,84,1980,,,
3240,1,2,5,62,3800,1006,86,2129,,,
199,2,1,14,6,924,698,203,1,,,
200,1,2,8,7,1405,295,180,338,,,
962,1,122,1,103,1406,854,130,2455,,,
3984,2,129,1,36,1486,986,164,975,,,
3985,3,315,8,37,2640,3281,269,1870,,,
3987,3,139,6,39,2641,3125,117,2554,,,
3988,4,64,1,40,2642,3423,41,3220,,,
3989,1,149,1,41,3126,2654,79,2247,,,
3992,1679,105,6,44,3127,403,21,339,,,
3995,1681,152,1,47,3728,2251,10,1,,,
798,1684,48,3,233,952,2742,48,2,,,
953,4,199,1,272,1180,774,209,827,,,
955,3,10,8,274,3570,2386,68,3,,,
956,2,6,10,275,3572,151,21,2247,,,
3970,1,137,2,209,3573,50,270,826,,,
3973,1,143,2,211,3619,491,79,1,,,
3974,1,209,40,212,3622,2050,352,1079,,,
803,3,4,2,238,3624,1477,39,828,,,
811,4,254,5,246,3627,1329,250,939,,,
3372,4,184,1,107,3638,1377,295,758,,,
3375,6,241,5,110,700,356,249,1,,,
3377,1680,67,1,112,1292,889,92,1834,,,
3378,1681,72,3,113,2085,148,119,111,,,
175,1684,138,1,34,2090,724,250,1,,,
3416,3,13,19,170,2093,632,48,578,,,
3639,2,47,9,24,3217,101,96,579,,,
3641,1,61,2,26,3219,2235,167,2244,,,
3642,1,208,4,27,3220,533,39,1833,,,
173,2,10,12,114,3267,101,1,3073,,,
863,3,218,20,36,3268,1356,192,577,,,
3616,1,219,3,274,1094,573,94,1978,,,
3617,1,109,1,273,3204,2048,219,1,,,
3618,2,18,1,55,3213,1914,69,2,,,
3705,1,94,1448,70,3214,1441,71,1149,,,
831,2,139,41,82,3215,909,177,2331,,,
3624,4,178,4,61,3233,1475,137,1979,,,
3625,2381,42,1,62,3237,700,123,2160,,,
3627,2,176,44,63,3239,336,136,353,,,
877,5,4,42,257,3269,2726,43,2566,,,
912,1678,46,82,292,3272,1383,127,266,,,
3684,4,158,83,62,254,374,284,2161,,,
3685,82,157,3,63,708,2175,203,181,,,
3686,87,156,2,64,980,134,163,1,,,
3817,1,2,1449,181,3207,473,88,1151,,,
3818,2378,55,1407,182,3275,532,63,1182,,,
3819,2399,63,2,183,3277,2390,64,2919,,,
913,7,119,3,293,3482,1441,86,829,,,
914,5,116,3,294,3483,1207,178,1,,,
3822,3,3,35,186,3491,813,119,1182,,,
3837,1,7,4,201,3495,206,53,1181,,,
3840,1,101,1,204,290,2268,85,1151,,,
3818,3,157,2,182,719,2349,4,2,,,
3820,1674,57,22,184,1144,2518,200,343,,,
3822,3702,65,28,186,1442,2686,199,2266,,,
3823,1,69,34,187,3329,1668,123,1173,,,
3824,4,139,216,188,3383,20,1,466,,,
3825,1670,255,32,189,3403,2254,160,353,,,
872,8,4,1,252,3404,3790,76,831,,,
3670,2,114,38,43,3421,394,89,1183,,,
3671,3,160,84,44,3428,778,175,11,,,
3822,2394,101,1,186,746,1413,127,1182,,,
3823,4,107,46,187,1033,1172,5,1194,,,
3825,1,239,23,189,2102,983,135,1535,,,
956,2,15,1,104,2103,32,65,3911,,,
4006,5,240,2,67,2104,1210,19,3403,,,
4012,1,260,5,73,2178,2474,62,2332,,,
4013,2389,235,3,74,2218,466,155,277,,,
3825,2391,63,1,190,2219,81,106,1149,,,
3828,6,1,3,193,2220,3657,70,2056,,,
3831,3,107,2,196,2221,3738,155,907,,,
3846,9,126,10,211,744,1723,141,1,,,
3849,8,41,25,214,1107,1227,55,3071,,,
3883,5,19,3,225,1467,1201,87,1980,,,
192,4,4,23,100,1770,823,163,831,,,
198,2,108,1,106,1772,867,110,832,,,
200,3,137,33,1568,2058,377,181,480,,,
201,1,139,4,108,2059,1204,173,1981,,,
986,2,4,2,13,2060,3191,38,2047,,,
1000,1,143,5,1434,2174,708,114,77,,,
1001,4,150,13,3,2179,2546,215,830,,,
8,2381,134,9,2,128,856,177,831,,,
191,2,22,1,99,343,2313,139,78,,,
192,3380,134,1,100,1050,3420,186,925,,,
194,3381,131,2,102,1116,404,302,2240,,,
200,1,157,8,107,3809,1604,197,3551,,,
981,1574,8,1,20,3812,2454,140,743,,,
1000,3380,132,2,4,3819,2068,191,1148,,,
1003,6,2,1,1468,3820,3,2,1,,,
1004,4,31,1,30,3854,409,238,349,,,
1006,2,160,1,28,3886,2050,64,1497,,,
1007,1,158,7,27,474,751,3,387,,,
1017,1,244,8,17,1050,2564,249,94,,,
1018,1,241,9,16,1117,850,86,2808,,,
995,4,6,2,36,3808,2549,55,55,,,
1008,3,271,1,26,3809,2521,247,1706,,,
1009,3375,260,2,25,3811,1197,211,3894,,,
1012,3377,1,11,22,3818,576,41,56,,,
1013,8,139,29,21,3844,1581,132,2461,,,
1048,7,175,2,13,3847,412,127,348,,,
1,6,183,2,1,3848,1703,53,3424,,,
205,3,36,2,110,823,1464,80,3423,,,
1012,2,188,1,23,3690,594,139,3435,,,
1026,1,11,1,9,3691,298,15,1090,,,
1030,4,180,4,5,3692,239,162,1,,,
1044,3,173,1,1457,3693,1405,183,2334,,,
1045,3031,125,4,9,3694,761,85,1584,,,
1011,1,5,47,24,3695,409,86,1585,,,
1025,3035,194,44,10,3696,969,68,2143,,,
1026,6,14,1,9,3697,870,87,12,,,
972,3,219,8,25,3698,1937,78,2289,,,
974,2,222,5,23,1468,2166,79,750,,,
982,1,225,33,13,1493,323,155,3559,,,
983,1,229,1,12,1738,971,53,3071,,,
1116,2,167,1,68,1739,983,27,2240,,,
1125,3,9,34,77,1740,931,42,3423,,,
1126,3,13,2,78,1741,1954,85,831,,,
360,1,25,3,153,1742,669,117,2343,,,
361,3,151,49,154,1743,2697,81,307,,,
1019,4,175,45,17,3069,3061,186,1236,,,
1025,4,10,33,11,3070,1914,81,1183,,,
1027,5,149,1,9,220,1285,80,1512,,,
201,2,246,45,104,459,2148,81,1285,,,
1036,1,172,47,1466,744,3162,159,1586,,,
1037,2,6,2,1465,847,2748,19,1980,,,
1038,3,12,1,1464,1211,954,25,1149,,,
1039,2358,249,1,2,1521,735,162,1979,,,
1040,1,37,12,1463,1702,989,22,2332,,,
186,3,3,7,100,1705,31,125,1148,,,
966,1,92,543,29,2016,1516,123,321,,,
970,2,22,1,25,3920,3702,70,831,,,
971,3,240,541,24,665,43,245,2359,,,
972,2,1,10,23,935,3737,139,352,,,
973,2,142,4,22,1165,2608,37,508,,,
974,2,69,13,20,2783,3016,169,423,,,
1,3,139,2,2,2784,219,177,830,,,
224,5,7,8,130,2847,766,2,831,,,
225,3211,210,20,131,2848,2308,170,324,,,
1123,2,30,5,76,2956,1020,151,1184,,,
1125,2,34,3,78,2957,3064,60,3207,,,
1126,3,1,1,79,312,1368,98,1024,,,
1129,1,205,2,82,678,2044,213,2023,,,
1125,1,140,3,77,856,2340,79,737,,,
1126,2,73,7,78,1498,422,85,1148,,,
1127,1,11,2,79,2349,2138,60,1979,,,
1128,3,66,22,80,2607,1955,36,1978,,,
1131,3200,224,1,82,2708,1231,101,1147,,,
216,3202,20,2,120,2713,1935,19,1977,,,
1096,1,131,5,47,2714,1716,187,831,,,
1097,2,54,1,48,238,3030,30,913,,,
1133,4,134,8,83,951,1375,184,154,,,
1135,3,8,6,84,1498,809,1,1,,,
7,2,75,24,5,2323,183,30,1,,,
1158,1,29,2,29,2533,534,20,1741,,,
1167,3,13,1,38,2535,1201,49,3384,,,
1302,3195,92,3,165,2536,2002,53,1743,,,
1145,3196,34,26,18,2700,717,180,1740,,,
1148,3197,2,2,21,2701,319,30,2354,,,
1159,5,142,1,30,591,1295,31,935,,,
1160,3,1,20,31,690,20,33,1,,,
1161,2,60,3,32,2508,704,87,830,,,
265,1,70,3,171,2510,1611,8,2274,,,
266,1,31,45,172,2523,1590,165,356,,,
1161,2,128,575,32,2525,327,30,1,,,
1162,2,24,646,33,3231,3016,138,357,,,
1163,3706,63,15,34,3233,2616,42,1186,,,
1164,3708,6,13,35,3269,1473,7,3422,,,
1171,1,108,21,42,708,1572,128,358,,,
232,2286,198,22,138,981,1979,223,2,,,
233,2288,4,46,139,1175,2252,1,1187,,,
235,3790,71,35,141,1499,246,38,514,,,
1172,2,233,691,43,2448,1426,146,1,,,
1180,3,9,1,51,2476,662,91,831,,,
1183,2,49,5,54,2477,793,13,1731,,,
1188,2294,10,4,59,3386,183,118,2268,,,
239,3788,201,71,47,3387,2689,154,356,,,
241,3789,197,1,51,183,1917,218,3146,,,
3745,2,118,560,127,712,2289,268,1185,,,
3747,1,113,1,129,857,761,153,1729,,,
3749,2,11,70,131,1301,772,37,2790,,,
3750,2293,134,2,132,1940,3207,152,3532,,,
3756,1,5,2,138,1941,1143,38,2236,,,
252,48,35,8,720,3292,99,7,3064,,,
287,6,110,1,78,3293,407,78,356,,,
1248,4,81,68,768,3356,273,75,1185,,,
3696,3,1,6,99,595,131,20,900,,,
3697,2,74,1,101,991,2336,20,1090,,,
3705,1,83,2,103,1182,538,71,2246,,,
3706,4,84,82,104,1183,240,21,2235,,,
255,4,81,16,164,1928,1541,89,3421,,,
1229,3,20,1,91,2106,1798,60,1156,,,
1231,2,62,13,93,2107,1690,45,803,,,
1232,41,135,2,94,3967,385,63,2338,,,
256,3341,35,15,164,3969,795,59,2331,,,
1160,2,88,98,33,428,1781,79,1186,,,
1161,1,92,2,34,605,331,31,3065,,,
1291,1,29,40,153,724,1230,91,2235,,,
1292,2,95,1,155,1322,1642,65,1090,,,
1294,3,112,4,1228,2236,191,119,3421,,,
1295,2,17,42,160,2237,899,23,830,,,
1296,35,111,40,161,3153,1561,168,353,,,
19,3225,34,56,218,3154,97,47,216,,,
20,2,36,4,19,3155,1396,24,2374,,,
202,1,41,5,110,879,377,25,2375,,,
264,1,25,1,135,1191,1973,14,1975,,,
1073,1,48,2,28,1360,662,19,1183,,,
1299,5,16,36,124,3720,1421,30,1186,,,
1300,3181,53,5,125,3756,1451,43,2331,,,
1301,5,59,45,126,3757,1199,4,1619,,,
1310,6,60,48,139,3855,864,58,1620,,,
1312,7,65,1,141,3903,383,5,830,,,
1313,5,51,1,142,3904,3361,14,2673,,,
1314,4,11,2,171,608,2128,43,1186,,,
1316,3,58,2,169,748,1851,64,829,,,
200,2,6,6,107,1034,1476,41,1,,,
201,1,107,4,108,1131,3531,100,1145,,,
202,19,9,2,109,3820,3744,1,3503,,,
1059,4,97,1,18,3880,2511,99,356,,,
1067,3,98,44,21,3888,3799,105,647,,,
1069,1,39,3,23,3890,2234,92,1,,,
1070,20,65,24,24,3891,3783,107,818,,,
207,18,77,22,113,107,45,157,89,,,
1075,15,26,3,28,108,1233,126,3859,,,
1076,11,7,4,29,606,652,21,1187,,,
1078,4,136,5,31,745,1146,67,1005,,,
1082,78,91,6,35,3710,168,84,2609,,,
1083,4,29,23,36,3714,1272,9,1174,,,
266,2305,5,6,55,3885,1680,61,1974,,,
1312,2306,6,7,58,3888,1059,9,2751,,,
1315,2307,48,2,61,3896,2055,12,1144,,,
1316,2,6,2,62,886,63,56,1104,,,
1317,1,1,3,64,892,1853,29,2203,,,
1269,3,1,9,31,1206,1798,6,182,,,
1272,2,16,1,34,2073,2739,32,777,,,
1273,1,3,1,35,2074,202,3,1059,,,
1362,1,25,32,111,2075,614,19,2331,,,
1363,2,23,2,112,2076,941,12,1187,,,
1365,3,22,1991,114,3087,2479,13,1,,,
262,1,17,1933,51,4032,646,40,1188,,,
263,2,45,3,52,339,2904,39,2332,,,
265,4,3,39,54,621,1628,4,136,,,
1318,5,23,31,66,1471,2043,3,1189,,,
1319,6,50,1934,68,2387,2283,24,2333,,,
1320,1,73,7,70,3083,1014,56,2467,,,
1356,5,1,1,107,3114,2131,1,1220,,,
1357,10,2,1,108,3115,1429,3,1142,,,
1362,8,3,2,111,4029,2170,2,1659,,,
276,5,50,1,71,4030,1761,44,1046,,,
817,4,42,1990,116,893,2036,160,122,,,
1250,2,96,1989,16,1459,1538,60,1186,,,
1383,2,8,2,138,3049,837,5,2578,,,
3553,1,24,1,9,3051,1963,37,1145,,,
819,2,6,57,117,3053,196,80,2332,,,
3553,1,85,16,9,3112,1658,23,137,,,
3555,3179,9,1964,11,3115,1397,54,1,,,
3684,3180,81,1,92,3116,1446,38,507,,,
1347,1,17,1,98,3117,1637,46,1145,,,
1348,4,10,2,99,206,5,57,425,,,
1401,5,36,2,156,541,2499,23,870,,,
1404,2,24,42,159,562,1276,19,2468,,,
1405,1,4,6,160,1036,1117,8,3687,,,
1407,3,54,3,162,1133,741,36,517,,,
1408,4,1,1,549,2067,1668,4,413,,,
1,1,9,1963,1,2142,2843,21,508,,,
263,3,11,1,469,2370,1632,18,720,,,
280,1,14,73,81,2371,1462,15,2195,,,
1348,2,4,1,99,1136,359,3,1144,,,
1349,1,12,4,100,1137,1893,15,1,,,
1350,3177,43,1,101,3756,684,16,2,,,
1351,7,44,6,102,4013,1173,10,833,,,
262,9,2,2486,468,4014,2580,3,3,,,
278,11,18,2490,78,4019,1499,22,1188,,,
1348,3178,21,2,99,4020,1043,6,1142,,,
1351,3179,9,7,102,4021,2400,5,1662,,,
1358,3,3,3,107,4022,9,4,732,,,
296,3193,66,5,102,894,1532,3,1977,,,
301,3194,2,5,113,900,2577,10,1,,,
1339,3195,54,1,105,1215,2482,23,2009,,,
1473,1,5,2486,21,2608,394,36,1189,,,
56,3,56,6,37,2609,158,43,129,,,
