Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict,DegSort,Metis,Grappolo-RCM,ND
30,878,45,68,26,112,2593,90,21,27,25,
31,879,56,75,27,117,3773,67,9,28,26,
32,880,58,69,28,118,1352,71,33,29,27,
33,881,60,18,29,119,4523,66,40,30,28,
34,882,47,67,30,126,1323,85,15,31,29,
35,883,62,22,31,127,3032,92,59,32,30,
36,912,49,15,32,144,3000,73,15,33,31,
37,915,64,109,33,145,1646,62,60,34,32,
38,916,66,17,34,146,6098,69,41,35,33,
39,917,68,70,35,150,519,63,61,36,34,
40,918,70,66,36,152,2359,86,4,37,35,
41,919,72,4,37,153,2808,77,17,38,36,
42,920,51,15,38,161,5774,59,34,39,37,
43,921,74,292,39,162,6469,75,94,40,38,
44,965,57,19,360,164,5871,55,55,359,3123,
45,1223,76,74,40,165,2546,64,79,41,39,
46,1226,73,6,362,172,6126,48,1,360,3124,
47,1231,78,112,364,173,6352,29,22,361,3125,
48,1232,3,111,41,183,5796,4,131,362,40,
49,1857,4,320,42,184,2723,5,35,363,2800,
1,2357,10,325,344,186,2222,43,183,1,3015,
2,2362,3,315,1,201,1101,6,67,2,2802,
49,2366,14,252,365,202,2993,36,378,21,10,
49,2372,11,338,22,209,6738,9,1716,335,1,
50,2373,17,6,24,210,210,7,3239,23,2,
51,2739,19,4,25,211,5804,14,3240,24,3,
52,2937,20,1,26,213,6312,8,1539,26,4,
53,2938,98,1110,27,233,816,376,1007,27,5,
28,2942,34,61,319,234,2350,48,861,318,189,
54,4162,48,3,28,236,6443,3,299,30,6,
55,4163,50,35,30,252,4994,1,284,32,7,
56,5510,52,12,31,253,1054,5,411,34,8,
57,5511,108,42,32,254,6295,399,298,336,9,
58,5512,189,38,33,255,6973,360,223,36,10,
59,5513,195,1095,34,270,4806,358,570,37,11,
60,5514,209,4,35,271,8464,305,141,39,12,
60,5515,4,29,44,292,3341,8,54,39,40,
45,1,5,36,39,293,484,3,148,16,39,
46,1,6,5382,40,294,3775,2,72,17,2801,
61,20,1,39,45,295,5926,1,316,42,41,
62,1225,7,1,47,296,5376,4,317,44,2800,
63,2334,8,28,49,297,542,1,679,45,42,
100,2335,549,962,1956,319,130,413,1115,1042,2959,
101,2336,550,5,1957,320,5532,421,2152,1043,2960,
103,2337,551,3,1959,321,482,518,2153,1045,2962,
104,2338,456,1,1960,322,5490,534,5312,1046,2963,
105,2339,552,8,1961,323,2798,500,1465,1047,2964,
106,2340,553,2,1962,327,2874,333,5313,1048,2965,
107,2341,554,3543,1963,355,5610,444,321,1049,2966,
108,2342,555,3541,1964,356,2018,522,307,1050,2967,
109,2343,556,3315,1965,366,2958,346,42,1051,2968,
110,2344,557,3533,1966,391,1383,425,2,1052,2969,
111,2345,558,3509,1967,392,1879,446,111,1053,2970,
112,2346,559,3569,1968,395,7392,527,746,1054,2971,
71,2347,92,3548,49,433,5755,1,203,41,42,
131,2348,99,3311,401,488,4553,343,37,694,645,
1,2349,1,3570,694,489,524,2,677,1,2909,
2,2350,5,3538,1,490,3241,11,291,2,1,
132,2351,101,3542,402,491,6315,456,204,695,3124,
133,2352,11,3584,403,533,1461,47,18,696,3084,
3,2353,7,567,2,534,8122,6,3,3,2,
47,2354,13,4290,364,535,259,48,678,679,213,
118,2355,162,5795,1974,536,4367,533,4,1060,2977,
5,2356,12,83,3,596,1299,17,38,5,3,
6,9895,14,4319,4,597,1512,20,181,6,4,
134,9896,192,3876,54,598,191,510,292,54,46,
135,2333,176,3975,719,660,81,535,19,290,2912,
7,2334,16,1094,696,661,6258,29,305,7,2911,
8,2335,18,3617,5,662,2246,3,7,8,5,
136,2336,225,303,55,673,3534,467,57,55,47,
137,2337,227,40,56,1030,4786,445,63,56,48,
138,2338,229,2761,57,1031,7551,490,85,57,49,
139,2339,231,5677,58,1032,4182,492,1,58,50,
140,2340,234,5538,59,1033,2310,466,100,59,51,
11,9893,24,2,8,1034,5278,1,8,11,8,
141,3,106,211,60,1035,441,443,160,60,52,
142,2,114,233,61,1036,317,455,205,61,53,
143,1,124,152,62,1037,1870,423,129,62,54,
144,10,130,149,63,1051,1333,504,117,63,55,
145,18,135,153,64,1052,8362,499,161,64,56,
13,19,26,239,10,1053,7626,2,5,13,10,
146,4,149,229,65,1055,7527,489,206,66,57,
147,3,158,158,66,1056,5899,441,182,68,58,
148,2,27,138,67,1057,556,15,293,69,59,
14,1,28,191,11,1067,5515,8,105,14,11,
149,17,180,231,68,1068,5149,451,118,70,60,
150,18,181,288,720,1069,2293,431,6,994,2913,
151,9318,187,210,69,1070,116,457,130,71,61,
152,9319,198,98,2258,1071,4377,439,223,2063,207,
153,9320,560,35,2740,1072,6123,532,54,2064,2881,
15,9321,30,82,12,1075,904,39,31,15,12,
120,9322,561,97,1976,1076,5431,478,194,1062,2979,
154,9323,562,5637,2742,1081,1746,427,261,2066,2882,
16,5,31,232,13,1082,1426,12,183,16,13,
17,4,32,3856,14,1083,1830,21,224,17,14,
18,3,33,2516,15,1084,8303,10,10,18,15,
20,2,37,92,17,1085,1480,23,169,20,17,
21,1,39,3787,18,1529,2008,16,144,21,18,
23,8,43,1403,20,1530,364,27,278,23,20,
24,17,34,304,21,1531,4829,19,41,24,21,
25,6,45,302,22,1532,717,31,69,25,22,
26,5,36,332,23,1533,6877,9,36,26,23,
28,4,49,87,25,2373,4214,28,70,28,25,
29,3,51,94,26,2745,5394,33,58,29,26,
155,2,145,37,70,2746,6144,505,89,72,62,
31,1,53,86,28,2747,2944,7,64,31,28,
32,2,40,41,29,2748,1411,26,108,32,29,
34,7,57,4,31,2749,4621,30,34,34,31,
35,15,59,36,32,2750,7719,36,90,35,32,
36,7,61,89,33,2751,1102,13,110,36,33,
38,6,42,89,35,2752,5897,40,106,38,35,
39,5,65,23,36,2772,1187,24,32,39,36,
156,4,236,34,71,2773,7395,458,83,73,63,
157,3,563,38,3398,2865,7492,108,104,5620,1301,
158,2,564,93,3399,2945,925,257,128,5619,1302,
159,1,307,25,72,2946,7747,429,48,1343,64,
160,1,312,92,73,2947,7417,434,180,74,65,
161,6,166,301,74,3997,4344,472,84,75,66,
162,14,129,212,406,4140,760,428,184,698,3085,
52,15,50,2310,370,4141,7170,60,4420,374,218,
163,8,137,2308,407,4142,1381,373,1284,699,3125,
164,7,143,3232,408,4143,2241,433,262,701,3086,
55,6,110,1218,374,4920,826,342,248,680,221,
41,5,67,90,37,4921,3173,35,145,40,37,
165,4,169,389,75,4922,1732,509,263,76,67,
166,5,317,1095,76,4923,8279,398,745,77,68,
167,13,450,4308,77,4924,237,315,551,78,69,
168,2354,565,455,2751,5076,1922,406,249,2082,2883,
169,9,566,4291,2754,5672,3590,236,676,2085,2884,
170,8,60,296,78,5727,520,55,116,80,70,
171,7,104,91,79,6544,222,348,91,81,71,
172,6,567,3918,2761,7013,2765,179,457,421,2885,
173,5,568,3910,80,7014,1636,109,828,82,72,
174,4,569,18,81,7015,1849,110,394,83,73,
175,3,570,22,410,7016,1179,295,1496,702,646,
176,2,71,75,82,7017,3523,67,501,84,74,
177,1,571,76,83,7018,839,164,605,85,75,
178,1,572,16,84,7019,2161,6,2144,86,76,
179,4,573,5,2764,7020,3080,111,4421,427,2886,
180,13,574,6,85,7021,4122,4,4422,87,77,
181,2353,383,330,86,7022,1702,163,1021,88,78,
182,8,575,80,2768,7023,192,128,1497,2097,2887,
183,7,72,9,3736,7024,5979,79,2602,428,65,
184,6,576,2,89,7025,4403,129,6450,89,79,
185,5,577,15,90,7026,3272,32,4423,90,80,
186,4,578,4,91,7027,7879,155,6451,91,81,
187,3,579,7,92,7028,5446,3,2603,92,82,
1,2,580,1647,1953,7029,7319,377,3290,1039,2956,
58,12,581,993,1954,7030,3503,384,3291,1040,2957,
2,253,582,8,1955,7031,590,453,3292,1041,2958,
237,254,145,1,404,7032,6375,13,6452,56,8972,
3,271,6,11,587,7033,25,100,2604,1,2908,
4,272,6,3,601,7034,6998,8,6453,383,2870,
5,276,8,5712,5176,7035,5666,527,42,2,2907,
4266,277,110,6739,2711,7246,2446,55,25,729,178,
1522,278,11,1820,4165,7365,4448,19,23,3,1,
1523,279,13,5327,352,8165,6596,22,18,4,2906,
4267,280,15,258,5113,9354,597,181,459,5,2905,
4268,281,155,6098,693,10649,833,416,61,122,9180,
1524,282,158,5755,651,10665,419,413,67,987,9198,
1458,283,160,259,692,10669,1047,311,2149,5903,9197,
1525,284,168,269,258,10672,1661,337,326,941,9179,
133,285,180,4271,1,10674,5620,333,327,940,9178,
1526,286,185,1794,691,10676,2892,521,833,985,9196,
134,287,189,347,690,10677,1575,491,683,997,4448,
6,288,191,260,94,10678,600,508,751,595,4070,
1527,289,193,1768,74,10679,5597,518,39,53,2863,
3924,290,197,280,75,3,3384,533,123,277,9195,
3925,291,177,3034,96,4,3184,31,89,291,3,
3926,292,17,68,98,5,2352,517,47,6,2,
3927,293,203,118,76,8,185,452,5,980,4036,
3928,294,209,257,6679,9,2057,486,104,55,8971,
3929,295,216,1890,77,10,1433,485,48,54,8970,
3930,296,219,192,640,17,4850,475,199,53,8969,
3931,297,223,35,78,18,2453,494,135,52,8968,
3932,298,225,57,25,20,635,484,136,51,8967,
3934,299,227,205,2,21,996,483,150,50,8966,
3935,300,229,28,586,25,1142,472,124,49,8965,
3936,301,231,27,405,26,3496,492,137,48,8964,
3937,302,233,208,406,28,726,463,138,47,8963,
3938,303,234,32,407,38,6303,481,151,45,8961,
3939,304,236,209,408,42,162,450,125,44,8960,
3940,305,238,34,409,45,5875,480,166,43,8959,
3941,306,239,254,410,46,3520,460,139,42,8958,
3942,307,240,30,411,49,691,469,200,41,8957,
3943,11,242,255,412,53,2264,447,140,40,8956,
3944,9,243,204,413,56,775,462,174,39,8955,
7,8,245,26,415,64,5705,471,152,38,8954,
3945,7,247,29,417,72,3229,468,211,37,8953,
3946,6,251,233,418,84,381,478,175,36,8952,
3947,5,253,207,419,86,3312,459,153,35,8951,
3948,4,19,25,420,89,694,5,167,7,2904,
3949,3,258,33,421,90,2467,477,141,34,8950,
3950,2,260,5793,422,95,911,473,12,33,8949,
4269,1,265,206,423,112,3137,466,142,32,8948,
1529,2,270,56,424,117,396,461,154,31,8947,
1530,11,275,232,425,118,488,505,168,30,8946,
1531,12,278,31,426,125,359,479,176,29,8945,
4270,11,141,59,689,134,3943,350,96,939,9177,
4271,10,284,256,427,151,3509,457,143,978,4445,
4272,9,261,268,428,152,4472,342,610,976,9193,
3951,8,218,1766,429,153,6507,500,177,594,9192,
4273,7,221,261,430,162,5314,417,684,273,9176,
8,6,224,310,431,164,5952,321,328,272,9175,
4274,5,269,184,432,172,974,322,834,271,9174,
4275,4,274,181,99,173,471,323,835,28,8944,
4276,3,279,180,6690,183,2353,522,836,270,9173,
650,2,285,380,79,200,2213,349,33,8,2903,
3580,1,291,186,80,210,926,44,611,269,9171,
3952,1,21,3245,100,232,3907,256,183,268,9170,
3953,9,289,185,101,234,2206,348,1289,267,9169,
3954,10,293,173,102,251,2428,314,612,212,9,
135,11,296,183,433,253,3729,534,837,145,9003,
136,781,299,9997,103,254,5360,510,2,27,8943,
137,782,300,365,688,290,3639,474,76,26,8941,
138,9468,305,238,104,291,6574,467,155,25,8939,
9,9469,304,234,105,293,1411,509,169,54,2862,
139,9470,310,66,106,295,275,465,90,55,2861,
10,9471,226,5584,218,317,3926,443,164,56,2860,
141,11,228,5562,336,318,4684,488,209,57,2859,
142,10,230,5643,434,321,6237,490,133,9,2902,
11,9,232,5646,435,323,3034,6,121,58,2858,
143,8,24,5775,436,353,3971,464,20,10,2901,
144,7,235,5642,639,356,3995,3,165,60,2856,
12,6,25,5556,638,357,3259,453,9,61,2855,
1533,5,115,5637,637,392,1532,421,186,11,2900,
1534,4,125,5657,636,393,4923,7,297,62,2854,
145,3,26,5794,687,430,5613,502,24,63,2853,
4277,2,131,5604,635,432,1148,497,109,12,2899,
146,3,136,5564,686,434,782,4,122,95,9474,
147,848,27,6083,633,483,6660,448,10,96,9473,
13,15,142,5634,632,485,4063,445,201,65,2852,
1535,14,147,5558,685,488,746,487,212,125,9443,
1536,13,150,5585,631,489,4251,428,134,67,2851,
148,12,153,5695,630,532,5656,439,268,68,2850,
149,11,159,5697,684,534,10,17,227,13,2898,
150,10,28,5760,584,589,1756,10,58,97,9472,
3485,9,29,5713,583,595,5271,377,35,98,9470,
151,8,162,5567,629,654,2408,446,506,69,2849,
4278,7,172,4452,537,655,289,449,213,995,4,
14,6,181,5698,628,656,1064,429,198,70,2848,
1537,5,182,158,627,661,2621,455,265,247,9347,
1538,4,188,5563,683,694,2941,405,187,2062,2702,
4279,3,194,5680,582,702,6245,437,399,126,9441,
4280,2,199,1939,581,717,2537,166,228,14,2897,
4281,1,328,17,626,718,5073,41,2609,968,4444,
4282,2,31,5703,26,719,2887,529,173,966,4443,
2882,16,208,1511,625,826,373,501,16,266,9168,
3631,15,215,1598,418,1029,1588,300,116,127,9167,
2561,14,511,58,1564,1030,5940,391,926,5587,7074,
4283,13,119,1926,536,1031,2660,395,462,562,2934,
4284,12,512,8141,682,1032,2612,364,463,5901,9181,
4285,11,124,5725,6693,1033,3518,418,613,5734,8998,
4286,10,513,4066,6694,1034,3040,385,312,7,8914,
4287,9,514,10215,107,1035,3290,514,507,265,9166,
4288,8,399,2493,108,1036,6479,272,54,264,9165,
1539,7,515,422,2746,1037,5044,273,1141,263,9164,
1540,6,516,400,8666,1038,455,295,1142,262,9163,
1542,5,517,398,81,1060,2967,380,1026,261,9162,
1543,4,518,418,354,1066,3746,365,508,260,9161,
1544,3,519,403,402,1067,2345,279,556,964,9191,
1545,2,520,401,109,1068,2647,369,1143,962,9190,
1546,1,254,124,110,1069,3986,267,557,960,9188,
1548,5,257,120,111,1088,682,320,1144,959,9187,
15,6,264,155,112,1096,5712,47,838,957,9186,
16,17,30,135,113,1107,264,195,269,956,9185,
17,16,271,123,114,1108,3424,406,1770,955,9184,
18,15,276,127,82,1109,1642,324,351,953,3998,
19,14,280,122,83,1533,4732,302,752,15,2896,
20,13,286,8875,85,2744,1946,14,927,16,2895,
21,12,32,6099,86,2746,462,23,45,17,2894,
22,11,33,6097,87,2749,5084,12,73,18,2893,
23,10,34,6127,88,2751,2510,40,40,19,2892,
24,9,36,6090,89,2772,1768,25,146,20,2891,
25,8,38,5708,91,2841,153,18,74,21,2890,
27,7,40,5701,681,2842,1027,27,62,22,2889,
4289,6,42,5707,680,2843,1394,29,86,23,2888,
28,5,44,5758,679,2844,1777,21,93,24,2887,
29,4,35,5709,678,2845,1423,33,68,25,2886,
154,4,46,5754,677,2846,5778,11,112,27,2884,
30,5,37,5791,676,2902,254,30,38,129,9160,
31,18,50,5759,675,3776,3352,67,94,28,2883,
32,17,249,5756,674,3777,2841,35,4428,29,2882,
33,16,52,5706,673,3778,3265,16,114,71,2847,
34,15,39,5710,672,5209,5105,503,57,30,2881,
35,14,146,5884,671,6543,1530,9,110,31,2880,
36,13,54,5772,669,6574,5554,28,36,32,2879,
37,12,41,5761,115,6575,3028,39,87,33,2878,
38,11,56,6068,668,6576,3723,32,147,34,2877,
155,10,58,5757,667,6577,3125,38,108,35,2876,
4290,9,60,5702,624,6901,5292,15,132,36,2875,
1549,8,62,5770,666,6902,3380,24,52,37,2874,
2884,7,64,5888,665,7246,3606,42,75,38,2873,
4291,6,43,5887,664,8164,3050,26,184,72,2846,
4292,5,66,6096,663,8790,23,456,88,131,9428,
3885,4,237,5583,662,8799,3607,351,188,99,9468,
4293,3,244,5602,661,8800,5907,68,614,5611,7095,
3632,2,292,5246,660,8801,6088,495,4429,5586,7073,
2899,1,521,8069,659,8802,3127,420,126,259,9159,
158,3,522,8126,658,8803,364,69,313,637,8777,
159,4,523,15,623,9324,3864,296,4430,258,9158,
160,2344,524,5459,535,9833,1364,307,1027,5733,8997,
4294,19,525,239,576,9834,140,407,928,5900,9172,
4114,18,526,4117,2722,10629,1158,401,352,1342,2845,
4115,17,527,4240,2747,10630,667,427,400,73,2844,
40,16,308,9027,116,10631,6608,432,266,74,2843,
164,15,313,4577,23,10632,5193,470,252,257,9157,
1199,14,167,5705,117,10633,1194,280,149,47,9481,
1558,13,528,402,355,10636,3506,496,1145,49,9480,
165,12,165,6092,92,10642,45,435,127,39,2872,
4295,10,176,5704,622,10643,2839,37,243,75,2842,
1559,9,68,6091,621,10644,3847,507,120,722,4932,
4296,8,170,5886,620,10646,4145,415,95,45,9462,
166,7,342,8847,118,10648,4320,208,329,3988,2841,
169,6,99,5645,600,10649,1658,396,1771,101,9427,
4297,5,256,1877,599,10650,1602,376,461,76,9461,
1563,4,318,1873,657,10651,2911,165,509,132,9426,
4298,3,324,19,619,10652,2789,231,2610,102,2840,
4299,1,343,1886,1984,10653,1673,313,1502,256,2839,
4300,20,529,1885,569,10654,2731,57,832,77,9156,
170,19,451,5720,618,10655,844,284,505,79,9459,
4301,18,61,1871,534,10656,1477,232,1146,133,9155,
4302,17,331,5282,568,10657,817,334,1503,104,9154,
4303,16,161,388,533,10658,34,190,685,255,7072,
4304,15,530,3213,617,10659,4997,244,2150,254,2838,
4305,14,531,8197,616,10660,3262,346,1290,5585,9153,
1566,13,532,5719,119,10661,3528,70,609,80,9152,
4306,12,105,10,565,10662,1949,216,4431,253,4035,
4307,11,533,5477,120,10663,2733,146,1504,252,7071,
4308,10,334,5774,121,3,2007,237,3297,938,9151,
4309,9,268,8131,2748,31,3095,62,1505,5584,4439,
4310,8,534,2,615,41,4099,263,6458,134,1472,
4311,6,535,1943,122,43,3302,223,1291,944,7070,
4312,5,349,5473,123,45,2293,204,1506,251,9150,
4313,4,536,8134,532,46,5749,61,1772,5583,9149,
4314,3,537,3,2749,55,195,60,6459,135,9148,
4315,2,538,4,124,57,5741,71,6460,136,9147,
1567,1,539,8,6696,62,1267,58,4432,250,9146,
4316,1,540,1,125,64,1921,288,6461,137,9145,
4317,2,541,182,2750,76,601,145,1147,249,7069,
4318,1197,336,5,126,81,646,170,3298,248,9425,
57,19,542,8189,127,84,3828,210,2611,5582,9182,
131,896,543,3251,128,86,1138,235,1773,748,9144,
1,1900,377,121,129,112,1247,203,1507,943,7068,
236,2341,350,1191,130,115,1785,212,1774,247,9424,
46,6830,544,8132,131,118,1659,61,1775,5581,9476,
3,6831,545,5714,2751,131,3339,1,753,138,6546,
4,6832,63,1027,530,142,8112,519,17,40,2867,
6,6833,546,3793,93,148,1108,436,254,92,9482,
136,6841,93,3892,132,156,1218,482,19,6009,7100,
8,6842,547,385,2752,160,930,262,24,5616,1510,
9,6845,548,1209,529,163,6108,387,282,5736,9000,
10,20,549,386,645,170,4833,513,19,6182,6775,
11,9,93,43,540,181,6085,7,25,848,3090,
146,1,12,81,92,195,6577,87,30,44,38,
12,1195,6,69,42,208,571,36,91,382,3083,
4277,1822,2,63,402,221,9637,5,22,694,1,
13,4268,104,156,1,232,8925,540,33,1,3086,
4281,4273,14,82,435,243,53,39,18,728,213,
14,4274,7,371,365,251,994,6,32,365,2,
15,4275,9,48,2,261,7422,9,16,3,3,
16,4276,13,1,3,268,395,8,7,4,4,
17,4277,224,5695,4,279,593,501,2567,6,48,
18,4278,18,9,56,280,2779,7,131,55,6,
19,4279,19,13,6,289,2148,10,571,8,7,
20,4280,20,387,7,291,6128,6,3,9,8,
21,4281,21,385,8,318,582,9,31,10,9,
22,4282,22,415,9,319,8176,4,2,11,58,
23,4283,23,378,66,350,7434,3,104,67,10,
25,4284,322,4,10,353,5513,179,32,12,6533,
27,23,25,11,157,378,6693,28,20,125,11,
28,22,118,5,11,380,4272,377,44,13,26,
153,21,26,46,9359,382,7443,1,51,563,12,
29,20,27,3,12,389,4243,10,26,14,13,
30,19,28,42,13,420,112,1,70,15,14,
32,18,30,173,14,463,1274,27,71,16,15,
33,17,32,6,15,464,2401,12,72,17,16,
34,16,34,2,16,471,561,5,15,18,17,
35,15,36,172,17,488,7196,14,68,19,18,
36,14,38,60,18,508,112,16,6,20,19,
37,13,29,49,19,521,8694,8,45,21,20,
159,12,40,45,20,569,8791,20,66,22,21,
4114,11,42,10,21,592,374,21,90,23,23,
163,10,46,58,23,628,9046,22,10,25,25,
168,9,33,176,25,635,9272,3,33,27,26,
4355,8,140,175,26,644,8716,516,142,28,61,
169,7,48,384,69,647,5643,4,46,70,27,
4317,6,35,7,27,650,4472,15,107,29,28,
4356,5,52,8,28,655,2827,19,201,30,30,
4345,4,54,174,30,671,1521,25,53,32,31,
235,3,56,8,31,741,4822,2,463,33,32,
4350,1,58,3792,32,745,1800,11,1734,34,33,
4351,24,37,7,33,1286,2138,29,567,35,34,
4352,22,60,2,34,1288,2327,13,711,36,35,
2,21,161,10,35,1294,594,483,1735,37,65,
3,20,170,2235,73,1295,1562,448,731,73,6572,
4,19,164,3507,94,1297,2148,520,5,48,66,
2793,18,55,2228,74,1299,343,44,816,74,69,
1525,17,151,50,77,1304,2043,207,732,78,5889,
5,16,99,2226,465,1305,3271,359,3276,762,70,
6,15,57,4278,78,1322,3615,48,38,79,6516,
7,14,107,3935,164,1527,4867,206,44,137,6511,
8,13,4,1563,172,1554,2391,12,81,150,41,
1534,12,87,1376,2042,1789,6626,449,231,39,6574,
12,11,88,70,48,1790,3015,23,25,723,3031,
4278,10,465,3973,829,1791,5359,340,11,142,6236,
1541,9,102,1425,434,1792,541,535,160,727,3085,
14,8,471,3955,832,1793,8419,323,3,144,6233,
15,7,378,3736,170,1794,7707,337,14,146,6514,
16,6,473,2632,2100,1795,4737,152,190,760,1473,
17,5,5,3883,1,1803,1561,11,150,2,1,
18,4,7,106,2,2841,1788,14,439,3,2,
19,3,9,1685,694,2842,4712,23,246,4,2909,
20,1,382,4277,2784,2843,636,441,50,2047,5343,
21,3,195,4307,106,2846,6958,525,17,982,1129,
25,330,11,4270,3,3527,6216,3,123,5,3,
26,7421,13,3888,4,3528,4295,36,51,6,4,
27,25,16,3881,5,3529,5475,2,39,7,5,
152,24,17,3887,6,5042,3054,5,63,8,6,
31,23,164,3938,111,5043,6225,454,70,96,6563,
32,22,23,3889,10,5328,3025,33,45,12,10,
33,21,111,3939,800,7011,7800,399,71,125,6260,
34,20,22,3886,778,7012,1183,39,91,961,6280,
36,19,25,3890,12,7013,657,15,34,14,12,
156,18,26,4064,13,7014,5978,4,87,15,13,
157,17,28,3937,14,7015,7573,32,85,16,14,
4390,16,30,3882,15,7016,844,17,109,17,15,
38,15,32,3950,16,7017,7828,10,29,18,16,
162,14,34,4068,17,7018,8054,19,52,19,17,
163,13,36,4276,18,7019,4425,21,65,20,18,
4293,12,27,7207,19,7020,2160,13,243,21,19,
4294,11,42,2757,23,7021,745,22,229,25,23,
164,10,44,1,24,7022,1025,27,6439,26,24,
4391,9,31,4271,25,7023,601,8,97,27,25,
4392,8,138,4066,68,7024,303,511,72,69,60,
4393,7,50,57,29,7025,2846,24,438,31,29,
4394,6,52,53,30,7026,7359,30,486,32,30,
4395,5,54,66,31,7027,6121,7,1479,33,31,
4396,4,56,65,32,7028,1717,16,809,34,32,
167,3,58,18,34,7029,5612,18,906,36,34,
4397,2,300,23,70,7030,1329,435,817,1340,62,
4398,1,305,24,71,7031,934,440,907,71,63,
4295,26,593,25,197,7032,623,65,378,156,6489,
616,25,60,40,35,7033,3202,29,1005,37,35,
2817,24,162,52,73,7034,5458,515,733,73,65,
1561,23,310,3900,74,7040,3604,404,482,74,66,
4399,22,316,1430,158,7763,5807,384,1485,130,6520,
4400,21,521,5,159,7771,4782,239,4410,258,6519,
4401,20,443,51,75,8756,2971,321,1123,75,67,
1,19,594,500,9870,10593,2318,317,1125,522,1071,
2,18,595,7212,9871,10619,151,324,2128,523,1072,
4263,17,596,3462,9872,10621,5265,306,1480,524,1073,
1519,16,597,2,9873,10625,1233,411,6440,525,1074,
1520,15,598,20,9874,10626,2910,305,1486,526,1075,
4264,14,599,6,9875,10627,271,334,1487,527,1076,
4265,13,53,5840,76,21,1430,49,398,77,68,
1521,12,368,5497,198,45,178,235,392,160,6487,
1455,11,600,1,199,70,1644,80,1690,779,1493,
1522,10,323,11,811,74,1064,292,133,131,6249,
130,9,601,4013,6651,155,6217,289,132,3900,363,
1523,8,602,1536,2846,245,3489,188,374,2080,5291,
131,7,153,89,127,477,2172,240,224,102,6552,
3,6,603,2,200,1291,1197,63,292,161,6486,
1,5,604,1510,9878,1292,6194,222,420,528,1077,
4262,4,605,22,201,1564,2787,223,336,781,6485,
130,3,85,2776,2041,1565,2587,7,370,38,40,
2,2,86,190,47,1566,1755,28,412,722,3030,
3,1,2,140,692,2432,782,36,454,1,2907,
4,1,4,1,691,3938,2654,33,355,2,2906,
5,27,144,343,93,5737,1252,236,6,119,9181,
6,24,147,5839,73,7725,214,471,2088,990,9199,
7,23,149,5980,74,7971,648,468,56,5906,9198,
8,22,157,5841,95,8389,1224,366,43,944,9180,
9,21,169,305,97,8980,1744,392,49,943,9179,
10,20,174,2853,75,8987,3074,388,122,988,9197,
11,19,178,323,6678,9047,4804,576,41,1000,4449,
12,18,180,542,76,9112,4092,546,52,598,4071,
13,17,182,304,641,9291,4780,563,37,50,2864,
14,16,186,15,77,9403,5827,573,51,280,9196,
15,15,166,385,24,9774,4438,588,26,294,2,
16,14,6,395,1,9781,2054,24,112,3,1,
17,13,82,1,259,10333,1295,54,16,37,2868,
18,12,99,1,646,10349,4251,582,12,726,177,
19,11,2,29,1,10361,3343,3,21,1,1,
20,8,142,8,785,10373,2601,200,85,118,6274,
21,7,164,390,716,10383,680,552,13,295,2909,
22,5,4,397,693,10392,1860,12,1,2,2908,
23,4,6,391,2,10401,561,14,25,3,2,
24,28,8,340,3,10402,2610,25,32,4,3,
25,27,11,389,4,10408,590,13,7,5,4,
150,26,12,344,5,10415,4945,16,51,6,5,
