Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict,DegSort,Metis,Grappolo-RCM,ND
724,1,31,3,112,1517,402,27,1155,46,51,
1812,6,84,2,2,1519,1275,81,584,5,98,
158,4,42,1,84,1700,624,18,3,25,396,
665,2,16,3,52,296,127,61,585,36,26,
666,1,7,24,53,340,26,23,1223,37,27,
667,26,43,2,54,655,524,33,2,38,28,
668,5,46,12,55,814,762,53,1055,39,99,
669,2,6,1,56,839,972,6,1157,40,519,
672,1,15,3,59,852,1194,49,1,43,522,
123,3,126,5,133,853,1898,15,1057,54,4,
202,1,47,7,150,866,914,1,870,61,5,
531,4,3,6,16,867,302,103,857,1,1760,
533,1,43,5,18,869,873,55,571,3,1759,
36,3,91,15,39,870,1121,43,662,3,438,
164,2,21,21,73,478,153,45,638,32,4,
194,1653,90,14,84,554,238,74,1057,53,5,
690,4,4,2,59,646,704,29,1058,61,428,
691,1,39,6,60,943,440,2,381,283,601,
694,1676,75,153,63,946,643,44,380,178,52,
695,3,100,8,64,1032,1580,45,1118,63,427,
1157,2,14,9,94,1401,383,1,587,52,977,
1161,1,32,152,100,1405,48,15,632,56,86,
1162,1,95,23,101,1991,31,31,1,57,976,
1190,4,99,1,123,1992,938,36,1281,60,88,
1192,1,85,22,124,540,657,35,765,61,975,
262,2,81,12,2,622,402,304,260,17,2,
263,1,13,9,3,708,156,60,766,19,1,
1109,5,4,2,22,1705,1140,66,1499,51,1856,
1110,2,117,17,23,1706,471,6,382,52,1855,
65,1,48,1,37,1766,691,42,252,45,2,
313,3,12,177,45,2009,987,29,795,47,1,
314,1650,69,10,46,2010,665,68,270,48,119,
1305,3,51,176,22,2013,674,6,381,26,326,
1310,4,55,5,27,2014,55,25,796,31,323,
1311,8,56,1,28,455,1197,53,531,32,31,
1315,41,58,161,32,459,431,43,1219,35,28,
1342,5,26,3,216,625,1707,7,1534,51,44,
1343,4,7,4,214,751,636,55,1048,52,43,
170,3,85,12,9,1050,262,129,967,4,267,
172,1,29,20,11,1051,1335,173,1,6,111,
176,1,1,13,15,1052,1479,45,1498,67,249,
725,1540,96,21,18,1053,798,73,2,13,125,
726,1541,2,15,462,1680,1117,27,381,35,15,
733,1543,208,12,455,2004,193,113,382,28,20,
734,1,100,13,20,170,761,103,968,14,124,
166,2,88,33,32,254,536,193,965,46,8,
1797,3,142,1,6,474,499,204,1,4,33,
1798,4,10,2,7,1015,1447,6,146,5,34,
1801,7,92,26,10,1408,751,88,835,8,36,
1802,6,7,13,11,1410,210,4,1105,9,37,
71,4,40,15,17,1991,408,2,555,32,6,
314,3,42,7,23,1996,144,93,1497,306,121,
1320,2,114,57,8,1997,104,24,821,16,802,
1326,1,1,1,14,1998,537,44,1,318,801,
1328,4,29,78,15,198,1035,97,293,22,800,
2,2,141,1,2,333,1286,282,1116,2,121,
367,1539,92,7,85,478,215,24,130,65,4,
1466,4,79,3,98,482,242,76,1479,86,1678,
1499,1537,61,79,131,899,498,2,292,32,120,
1529,1,245,60,5,972,412,238,946,3,1668,
1530,1,10,27,4,990,924,74,1,2,129,
1531,1321,147,2,3,991,356,45,587,1,130,
1532,12,149,1,2,1361,948,118,147,48,131,
72,4,139,475,16,1362,430,156,1,2,118,
1466,1,13,10,98,41,601,1,380,38,1795,
1493,1,103,467,125,492,85,206,379,59,1790,
1495,4,187,1,127,595,213,149,378,61,1788,
1496,53,30,3,128,798,355,1,586,62,755,
1497,2,97,5,129,799,76,151,575,63,1793,
357,4,3,1,70,800,38,43,1165,13,6,
1497,1,80,465,129,1289,171,284,381,30,241,
1498,2,253,1,130,1291,493,80,251,31,1545,
1527,3,104,8,7,1343,515,44,380,5,1547,
1546,56,256,4,13,1344,582,7,728,7,1303,
1547,16,2,5,14,304,525,76,195,8,1302,
1564,15,1,1,25,404,405,46,1674,25,1300,
1986,1532,102,4,55,679,1097,75,1108,110,1256,
1992,2,11,1,62,727,677,79,1645,222,1255,
1994,2,31,468,66,1066,128,73,1,23,1254,
1995,3,29,2,67,1068,568,141,964,227,1253,
1996,4,6,4,69,1082,140,31,330,24,1252,
98,5,119,452,6,1215,1208,109,291,6,37,
478,6,91,2,99,1216,428,44,634,55,1400,
479,4,3,8,100,1314,279,82,1161,56,1399,
1993,3,113,1,65,182,338,110,764,22,1406,
1997,2,191,7,70,627,375,126,1142,25,1401,
1998,1,98,9,71,810,617,40,1925,26,957,
2003,1,106,4,76,819,930,49,1869,31,954,
2005,4,122,2,78,820,546,66,1069,33,1382,
1940,1528,109,12,34,821,219,163,221,6,1360,
1966,2,158,2,60,822,268,168,964,30,555,
1967,2,13,1,61,823,1574,47,1,31,1373,
1968,2,176,50,62,832,912,69,1222,32,815,
1978,4,97,71,72,835,1375,124,1221,42,1362,
1979,9,1,7,73,177,20,83,585,43,553,
1951,7,12,1,45,237,1842,61,965,17,1694,
1957,6,210,4,51,530,1527,115,1566,86,1112,
1958,5,211,3,52,697,180,63,609,23,222,
1959,3,183,9,53,1560,248,95,379,24,1045,
1960,1,212,2,54,1562,633,108,116,25,1115,
1961,2,213,6,55,1684,1798,128,1146,26,1116,
1968,9,110,2,62,1708,1662,54,356,32,228,
1969,1213,164,49,63,1936,662,150,1223,33,1696,
1970,2,5,2,64,1937,156,110,1918,34,1700,
2007,3,49,68,82,311,57,99,640,37,368,
2008,5,34,1,83,312,643,1,3,38,812,
2009,1211,62,21,84,1545,463,103,1,39,811,
2012,8,54,15,86,1546,671,24,829,42,809,
2014,6,9,6,88,1547,1134,20,828,44,366,
94,5,4,47,4,1692,1504,79,867,4,267,
2000,4,86,78,75,1695,1395,78,636,30,1079,
2003,3,184,49,78,2001,1398,16,398,33,642,
2005,1,122,2,80,2002,1452,19,1382,35,1077,
94,1,2,3,4,2003,1550,4,767,4,5,
95,3,76,3,5,469,559,118,419,5,88,
96,2,10,1686,6,474,414,137,55,6,89,
1995,2,13,1672,70,546,683,72,56,25,1040,
1996,15,148,603,71,938,1173,28,379,26,613,
2004,8,107,11,79,939,167,20,1,34,1042,
2013,3,73,9,87,967,861,115,965,43,602,
97,1,107,2,86,970,963,105,2,16,1,
99,2,109,2,88,974,1560,82,380,18,3,
492,5,115,1,45,976,583,104,381,24,1488,
499,3,7,70,37,979,1169,1,256,17,1045,
500,2,27,614,36,379,1006,6,378,16,123,
501,1,82,1,35,498,94,51,1371,15,1044,
494,3,105,2,44,543,491,81,477,23,1100,
495,1194,102,3,43,635,457,80,243,22,1099,
522,1198,98,533,15,997,4,156,635,3,1098,
526,5,29,3,11,999,332,36,2,4,1097,
559,1,6,617,24,1231,1463,45,135,10,1096,
501,10,61,618,37,1402,1164,36,136,16,1121,
502,1,8,2,36,1817,694,2,964,15,1555,
503,2,72,7,35,1980,102,88,963,14,197,
504,3,78,4,34,85,700,89,857,13,1554,
507,8,6,1,31,476,33,45,1371,10,1552,
1,6,34,10,2,705,169,173,430,1,64,
102,5,4,4,88,877,597,83,378,46,6,
512,4,105,7,27,879,1656,124,404,5,716,
513,3,11,1,26,1347,977,78,1,41,714,
514,2,130,69,25,1348,586,109,637,40,713,
517,1,22,4,22,1353,57,29,576,2,210,
519,16,33,3,20,1354,364,128,223,39,1146,
530,5,35,1,7,1355,1512,176,1491,4,1144,
101,4,38,3,86,265,928,90,1110,45,58,
517,1,83,2,23,391,1180,55,1489,2,1212,
527,1,88,1,12,392,818,27,527,2,775,
529,2,1,1,9,1099,252,3,379,3,1208,
109,4,8,2,93,1100,655,4,992,49,180,
544,2,43,2,4,1101,110,61,583,4,460,
545,2,10,5,5,1107,212,9,380,5,459,
547,5,24,1,7,1220,488,7,477,7,27,
549,7,46,615,9,1221,832,34,134,9,25,
552,14,45,5,13,1222,410,43,1108,12,22,
112,1,54,3,27,265,403,41,1371,50,6,
565,1,21,719,4,294,76,10,1,20,893,
568,9,24,3,7,491,1136,8,2,23,287,
569,2,45,720,8,1087,1138,16,583,24,892,
575,1,15,5,14,1089,570,9,581,30,285,
133,3,29,1,84,1249,634,11,584,25,245,
135,2,3,8,88,1253,751,18,379,27,13,
644,2,2,4,54,1269,263,16,50,40,291,
651,1517,37,2,61,1328,254,29,51,47,217,
652,3,34,1,62,1329,1214,22,582,48,273,
654,2,32,727,64,225,675,21,380,50,216,
660,4,4,723,66,357,2,1,581,55,294,
626,1,78,8,36,405,566,37,583,21,151,
629,2,84,4,39,436,1204,49,1165,24,150,
630,1517,38,3,40,1454,277,41,1886,25,124,
1847,1519,25,54,17,1455,782,89,535,12,157,
1848,1521,10,1,18,1565,393,7,1887,13,156,
1850,1525,6,6,20,1566,202,8,373,15,154,
127,7,7,1,75,1567,927,12,721,569,8,
128,274,32,2,76,1932,1623,25,629,570,64,
627,1524,56,9,37,215,117,35,963,21,39,
628,2,16,68,38,1433,367,44,1019,23,45,
634,3,18,71,44,1435,6,60,315,819,35,
635,5,24,5,45,1436,678,14,963,25,447,
630,2,33,2,40,1438,1046,99,964,6,5,
631,1,54,20,41,1502,705,9,965,7,6,
632,2,28,19,42,1504,998,8,381,8,7,
633,3,101,40,43,1505,501,27,202,9,8,
686,6,36,7,90,1631,923,98,382,33,11,
97,5,17,1,845,1632,643,5,383,42,42,
100,4,33,1,842,52,776,32,602,44,40,
166,3,58,35,57,151,1179,33,1165,16,173,
654,2,31,2,25,417,1601,43,581,58,899,
655,1,27,2,26,680,115,42,796,15,900,
658,1,8,18,28,1397,1751,10,1,12,901,
659,2,61,1,29,1547,1689,13,581,11,476,
660,3,64,12,30,1596,275,14,1195,10,475,
133,5,15,1,41,1597,1703,53,584,29,298,
164,269,8,21,53,1599,497,21,583,51,3,
658,1,17,27,26,1600,569,83,818,57,477,
659,2,14,15,27,189,377,82,1608,58,476,
660,1,78,4,28,423,1486,24,215,59,436,
786,2,84,6,5,582,1566,23,1,3,439,
787,3,52,11,6,589,1414,39,614,4,434,
788,4,4,14,7,786,102,9,230,5,433,
134,3,80,1,88,1333,847,89,1689,9,3,
137,1,94,1,92,1794,248,58,1,10,354,
162,1,5,2,208,1795,1073,1,1688,92,312,
660,2,116,2,185,1796,532,57,1104,19,624,
665,3,37,2,190,429,1095,125,1690,85,30,
671,2,9,51,69,585,476,10,83,20,463,
426,1,72,19,120,2007,743,108,232,33,76,
427,5,6,1,121,2008,226,64,1,34,77,
624,2,105,251,36,2009,1071,8,65,23,73,
1778,4,18,252,7,2010,1285,6,73,10,69,
143,3,205,1,10,2011,780,44,1105,4,2,
407,2,12,249,42,2012,24,97,1755,10,125,
1750,1,171,5,19,2013,1771,204,1873,20,1905,
1751,2,14,4,16,293,541,60,584,18,120,
1752,3,10,11,13,546,860,19,232,16,121,
136,9,166,34,94,1292,460,23,527,11,1,
693,4,8,37,107,2002,523,23,399,44,67,
697,3,28,248,110,2004,756,79,650,47,70,
699,1,126,2,112,2010,1028,38,965,49,72,
135,1633,95,1,93,2011,840,114,1489,10,181,
138,1634,77,2,97,2013,354,45,384,12,259,
673,1635,15,6,76,2014,644,60,966,24,104,
698,5,135,24,111,271,848,99,1,48,110,
699,5,5,1,112,556,950,58,967,49,109,
700,3,66,3,113,596,977,137,968,50,98,
701,1,140,4,114,1896,1672,54,1,51,1246,
702,2,144,1,115,1897,51,131,3,52,108,
654,1632,95,3,20,1898,318,72,50,58,866,
659,6,9,17,25,1899,287,2,1219,60,865,
780,4,89,1,3,1900,486,73,1105,2,869,
785,3,17,25,5,1901,8,47,1488,6,868,
159,2,8,813,45,307,1221,43,1609,12,2,
780,1,5,8,4,556,290,30,582,2,816,
781,1426,53,814,3,598,735,18,504,3,815,
782,1,79,1,1,1837,1354,86,49,4,814,
521,2,87,788,19,1879,1229,44,121,4,311,
522,4,85,23,17,1885,102,24,966,5,807,
786,5,35,2,5,1886,1927,68,1,15,806,
787,6,2,18,6,1887,236,46,1222,16,805,
166,8,63,1,94,1994,886,148,1,55,277,
167,7,66,8,95,171,1837,119,584,194,278,
789,5,8,1,9,615,1438,40,967,10,1288,
790,3,144,869,944,1859,92,125,966,220,105,
794,2,73,829,17,1861,1210,89,965,13,1285,
795,1,81,2,19,1862,552,109,968,218,1517,
797,1,84,1,23,1863,504,16,267,14,1283,
800,5,11,868,26,1864,794,61,967,214,106,
165,7,46,9,93,1866,399,183,383,54,2,
166,9,49,821,94,1867,627,154,381,195,3,
796,224,67,3,22,359,48,51,1235,13,1558,
806,1695,72,40,32,442,1118,3,1,14,1788,
814,5,187,1,40,733,1049,128,1485,18,1557,
824,1,3,1,50,999,170,1,519,28,1555,
163,109,44,2,91,1000,1,51,1104,51,4,
818,110,22,3,44,1002,126,71,1786,22,213,
819,112,90,2,45,1003,879,98,966,23,212,
820,4,15,3,46,1025,1050,27,381,24,211,
821,1,49,47,47,1857,39,49,171,25,208,
822,1,53,27,48,468,134,25,1049,26,210,
824,2,58,17,50,617,997,136,250,28,1607,
171,1,4,63,84,733,896,161,753,33,3,
172,3,145,2,85,734,44,1,1267,34,374,
173,2,75,45,86,830,918,5,1137,35,375,
855,109,239,1,20,832,127,128,682,18,767,
885,6,45,14,45,834,53,195,631,36,1282,
887,2,20,46,46,837,402,72,54,37,1281,
888,4,107,560,1528,1021,812,67,3,27,147,
889,3,15,24,1527,310,232,61,267,29,146,
905,2,129,22,207,449,1492,137,648,46,132,
906,1,116,6,1517,451,1576,104,34,47,143,
909,1,6,19,46,1372,1143,38,1752,50,998,
914,1,129,21,50,1374,1288,190,1233,54,995,
915,12,128,35,51,1380,650,222,61,26,1574,
916,6,125,26,52,1381,740,300,268,25,1573,
917,1,124,11,53,1384,1496,287,1234,55,1572,
175,1,240,8,110,1967,397,122,1235,15,87,
1165,2,2,10,81,456,749,25,83,29,1121,
1181,4,12,7,96,947,837,1,501,47,413,
1182,5,7,5,97,963,911,55,1485,48,1120,
1184,4,97,4,99,966,1086,158,502,50,577,
1185,1,96,2,100,969,508,101,1,51,1119,
900,5,2,17,35,970,690,5,503,42,1515,
1028,4,201,28,12,971,84,42,682,14,1517,
1029,1,56,197,1743,973,1188,159,360,15,49,
1030,1,52,21,1742,976,1215,97,463,16,44,
1157,191,38,1,41,1801,416,163,876,24,1514,
190,5,71,1,63,1804,204,141,585,33,1,
941,2,163,9,41,1805,153,217,801,98,239,
942,1,111,23,42,1806,1643,284,1894,56,1109,
1014,10,7,24,9,1808,728,143,1895,86,1681,
1016,1485,264,233,7,1809,544,108,216,2,1679,
1017,4,269,225,6,1810,1272,18,1042,3,1678,
1018,3,227,2,5,1811,1179,38,1269,4,1677,
1019,1,97,3,4,1812,7,142,1819,5,1072,
1021,2,230,1,1,533,175,37,983,7,1676,
191,3,30,2,63,634,145,147,519,7,3,
192,3,147,4,64,742,648,7,291,8,4,
932,1,13,9,101,754,90,1,207,11,1214,
950,2,145,3,49,755,1119,75,1120,26,1760,
951,1479,148,2,50,756,841,21,1471,27,1764,
952,2,7,46,95,763,846,104,1173,28,337,
953,1,126,48,94,1954,74,159,941,29,336,
954,2,3,19,51,1956,182,67,502,30,1763,
189,4,80,8,60,116,305,133,85,4,14,
197,5,47,3,68,183,1099,63,1,21,18,
946,1475,30,2,44,473,772,47,232,21,1200,
947,1477,23,1,45,1117,1186,26,550,22,1767,
955,1,210,8,51,1235,1270,107,1,30,1198,
956,2,166,598,52,1236,542,163,294,31,1764,
965,4,148,7,78,1237,233,93,967,21,297,
969,3,26,593,71,2009,1048,95,968,17,292,
970,1,16,12,69,2010,91,1,380,16,1725,
973,1,139,17,64,319,509,140,268,13,1722,
983,2,71,20,44,481,670,64,381,5,1720,
197,4,6,15,67,1062,1037,86,966,37,1,
198,5,142,12,64,1189,1940,208,380,36,175,
985,1559,148,2,43,1196,1830,165,1147,24,229,
987,1,176,13,40,1197,1263,223,1148,22,1666,
988,2,134,1,39,1198,952,224,1557,21,1102,
989,1,56,16,38,1293,619,77,171,20,1101,
195,3,106,5,73,1294,506,3,1262,39,5,
200,1554,76,610,61,415,451,114,674,33,23,
990,1555,216,3,39,1058,403,96,168,18,1425,
1053,4,70,2,10,1059,208,130,728,10,1424,
1058,2,35,1,15,1176,641,4,1788,15,1422,
1049,1,1,10,6,1177,570,70,904,6,1487,
1050,7,107,1,7,1178,695,63,184,7,1486,
1051,108,115,10,8,1289,742,64,1235,8,923,
1055,3,115,1,12,1290,418,169,1137,12,926,
1056,1013,110,613,13,1291,1718,222,587,13,1493,
1057,2,42,2,14,189,103,61,1094,14,1492,
1066,1,53,4,16,415,71,168,55,19,1485,
201,2,4,1,59,570,904,63,1296,29,4,
975,3,137,29,58,1054,600,77,648,33,277,
994,4,11,1,35,1147,677,23,768,12,275,
997,5,187,549,32,1148,820,104,218,9,274,
1002,6,132,1,27,1159,1723,174,967,6,1132,
1003,5,28,1,26,1160,357,39,1176,5,1696,
234,4,104,6,17,1999,991,83,587,4,3,
235,3,5,4,19,190,1846,37,966,3,2,
236,2,108,2,21,571,1947,76,586,2,1,
1026,1,15,668,4,657,77,8,607,9,243,
1028,1,63,53,6,1274,560,57,296,11,523,
1140,1,10,673,63,1628,142,23,160,50,1182,
206,1,186,43,13,1631,1130,166,608,9,1,
209,4,162,2,12,1632,1366,142,209,246,72,
1059,3,7,3,11,1727,224,53,381,25,1780,
1062,1012,98,5,15,1728,634,112,589,210,1779,
1065,1013,149,6,970,254,1503,44,1674,28,943,
1066,1812,253,1,969,382,869,165,1085,29,942,
2,1,231,2,2,496,712,45,1333,1,1,
205,2,105,2,14,1403,855,106,379,10,2,
1060,1012,95,1,12,1407,268,189,462,26,1536,
1071,1016,1,2,27,1453,101,134,380,29,1535,
214,1021,27,1,7,1927,116,135,1396,10,238,
215,4,57,614,6,1929,30,167,302,9,3,
1075,1,263,1,33,1931,587,73,841,33,1315,
1079,1,82,1,41,146,15,109,1016,37,1314,
203,2,126,1,16,1578,260,151,1,11,3,
211,1019,4,2,10,1579,599,12,966,76,19,
1055,6,194,1363,7,1580,116,139,1237,58,934,
1057,1,9,1286,9,1582,73,120,1244,24,1538,
1069,1,232,1,25,1587,668,179,1176,28,1536,
1075,2,229,40,34,1698,155,60,469,30,1535,
222,4,21,1364,3,1699,144,34,1238,3,2,
1089,3,27,41,70,1700,320,27,97,44,1031,
1106,867,26,2,93,483,408,56,1177,53,1030,
1109,1018,5,1289,96,499,278,35,1253,58,1029,
1118,1038,43,1288,6,664,672,40,278,20,52,
1119,1,58,4,240,665,350,38,1252,21,622,
1120,4,13,3,239,1043,69,42,210,22,1386,
1196,3,50,1286,45,1044,668,69,235,37,1413,
1198,3,16,1405,47,1135,176,68,1335,39,1414,
1,2,86,90,1,1634,143,145,1010,203,1,
225,7,43,84,892,1917,242,47,1212,9,263,
232,6,1,77,18,501,189,12,7,5,316,
1100,1,49,89,957,578,454,7,1578,39,40,
1126,2,16,1407,54,667,573,1,1180,102,584,
1131,7,18,61,55,1879,239,11,1177,98,583,
1132,6,23,68,982,1884,840,59,1689,45,848,
1135,3,88,67,58,1901,50,141,589,197,59,
1124,2,73,63,52,1902,513,26,1,5,855,
1125,1,70,12,53,1906,384,144,590,101,585,
1134,9,2,13,57,1907,857,4,591,6,58,
1154,1,130,9,76,129,211,25,1178,29,870,
121,83,67,1,23,207,665,106,210,1,4,
712,1553,11,1,51,335,325,69,579,33,198,
715,9,65,2,48,668,752,59,1176,30,561,
716,5,5,1,47,1525,688,46,966,29,560,
700,3,4,73,30,1535,145,17,587,309,794,
719,858,245,1,24,1827,890,161,1100,299,798,
720,6,240,2,23,1885,1468,162,1095,508,799,
1173,5,1,5,96,1903,327,72,1688,46,160,
1176,3,245,1,103,212,578,144,5,49,162,
1177,2,237,34,105,424,1010,138,133,50,477,
120,1,106,68,16,716,715,240,379,90,244,
640,3,208,2,4,928,808,43,1816,20,365,
705,1,2,12,8,930,986,97,457,9,372,
707,1,1,1,6,932,473,20,1,7,370,
708,1545,71,4,5,1010,1068,180,587,6,369,
245,4,53,3,5,1014,792,97,1064,1,1,
368,1,137,8,20,1015,454,139,968,21,231,
1202,3,84,17,45,216,312,70,1043,43,227,
1203,1,95,1,47,342,276,34,477,42,897,
1212,1,25,25,42,716,142,96,75,37,1207,
1220,2,77,1,33,981,69,43,1,29,228,
242,5,30,3,46,984,221,72,2,4,1,
250,3,72,2,271,1008,784,30,587,6,156,
259,2,59,4,56,1831,814,50,3,14,1,
1208,2,3,7,23,1833,1299,8,4,43,591,
1280,1,5,3,13,1872,940,22,5,11,79,
1285,1,18,3,20,290,288,83,4,15,592,
1238,2,11,4,17,506,290,6,1,24,1414,
1239,3,7,37,16,704,722,4,129,20,329,
1240,4,3,35,15,920,806,36,637,19,328,
1241,5,17,6,14,974,1230,25,3,18,327,
1250,8,10,6,5,977,1161,1,3,10,30,
1251,3,6,3,4,1330,1141,13,593,26,1415,
1252,1,10,3,11,1334,451,15,472,16,271,
1254,1537,44,2,10,1336,30,17,584,14,270,
1255,8,24,1,9,509,156,98,582,13,269,
1259,5,99,3,6,671,485,48,1,9,267,
1523,3,85,9,6,719,20,27,596,3,273,
249,1040,16,21,10,879,1006,2,139,336,66,
1245,1322,6,22,9,881,1453,20,296,58,372,
1246,1324,11,3,8,915,1077,6,597,57,371,
1247,1325,18,2,7,917,363,22,387,21,306,
1255,1326,13,4,3,970,594,5,125,14,307,
257,12,7,5,55,971,269,7,1219,4,2,
1279,1,6,92,8,897,743,4,252,1,247,
1286,2,9,19,15,901,172,15,233,8,246,
1287,3,1,74,16,906,543,2,379,9,245,
259,1,52,2,59,907,899,50,1924,38,41,
260,1,48,1,62,909,332,109,1327,37,1,
279,2,32,1,197,955,801,43,746,22,264,
1299,1,55,1,28,956,567,37,597,24,814,
1302,2,84,20,117,958,1083,50,1655,13,642,
1310,4,3,10,130,968,366,13,1122,26,650,
266,5,159,3,78,511,98,117,1178,6,1,
1330,3,121,21,59,671,516,42,1058,30,203,
1334,7,79,25,63,902,506,188,463,32,1262,
1336,1,7,3,65,933,198,2,386,34,1261,
1337,2,156,2,66,984,469,38,581,35,208,
1038,2,5,2,4,1779,1400,10,969,329,1690,
1321,3,119,1,47,1780,676,174,968,163,1370,
1326,4,159,10,55,1782,1224,88,967,159,1365,
1327,57,160,1,56,1785,475,141,1,27,87,
1344,1522,161,9,72,164,339,155,581,42,98,
1346,9,137,1,74,748,724,168,1,44,99,
1350,8,4,11,835,749,1061,2,388,48,105,
1417,6,212,2,753,750,201,131,969,184,124,
1,4,1,9,1,759,749,21,968,1,1,
268,3,144,1,81,1244,885,12,386,7,2,
269,1,59,2,822,1300,155,85,971,8,108,
272,5,60,30,85,1301,911,75,381,11,156,
1335,8,164,1,64,1302,730,159,585,33,626,
1337,67,42,28,843,554,891,23,212,35,135,
1355,1,29,2,830,625,764,8,1180,50,132,
1365,1,146,4,83,1101,744,112,1687,55,825,
267,2,143,4,80,1102,159,33,211,6,1,
1301,2,146,1,11,1103,980,134,213,14,609,
1332,6,139,31,61,1108,828,132,598,30,617,
1333,7,2,34,62,1227,306,102,1181,31,844,
1334,18,165,2,63,1228,4,138,1182,32,625,
1365,15,147,4,83,1922,1667,131,1104,55,825,
1246,14,6,6,11,352,585,16,969,19,530,
1249,1,74,1,9,627,706,22,4,16,808,
1250,2,69,30,8,680,887,66,970,15,528,
1257,3,69,8,2,1091,1751,99,206,10,806,
7,2,7,2,14,1288,20,62,507,2,1,
1386,3,173,3,53,1289,126,6,1275,14,856,
1507,1,3,6,11,1291,605,87,969,9,609,
1510,1,73,1,13,1292,276,188,679,8,608,
1388,18,49,1,55,1743,256,105,172,30,1169,
1391,4,15,3,1152,167,1724,4,1474,33,302,
1392,1311,201,30,1151,300,152,69,385,34,303,
1393,1,6,2,60,351,1504,52,1141,35,1167,
1396,1,146,3,1148,681,1134,129,583,38,1484,
1460,59,45,9,1250,1077,160,26,584,2,322,
1393,61,6,1,81,1081,575,2,1,35,1679,
1394,62,152,1,82,1201,571,155,1089,36,1677,
1395,5,165,15,83,1291,16,143,598,37,1676,
1396,2,88,6,84,1292,617,75,2,38,105,
1424,1,109,2,112,681,223,157,597,60,637,
286,4,171,1,56,1054,798,75,405,4,1,
287,1,56,6,58,1055,176,11,1182,5,138,
1416,1,127,4,104,1056,389,142,123,16,1470,
1417,3,10,3,105,1057,777,102,582,17,1469,
1428,2,237,2,116,1058,1146,127,1088,23,8,
1431,1,17,8,119,1059,704,53,5,26,729,
1433,5,124,3,121,1060,352,206,598,28,727,
